"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Greg Zuerlein","K","NYJ","2020",14,14,"ppr",1,3,3,100,55,0,1,1,0,1,3,3,1,14,14,"15.9%"
"2","Mike Nugent","K","FA","2020",14,14,"ppr",2,4,4,100,37,0,0,4,0,0,2,2,1,14,14,"1.0%"
"3","Rodrigo Blankenship","K","FA","2020",14,14,"ppr",3,3,3,100,35,0,2,1,0,0,5,5,1,14,14,"0.7%"
"4","Dustin Hopkins","K","LAC","2020",14,14,"ppr",4,3,4,75,51,0,1,1,0,1,2,2,1,13,13,"2.7%"
"5","Jason Myers","K","SEA","2020",14,14,"ppr",5,2,2,100,41,0,1,0,1,0,4,5,1,11,11,"55.6%"
"6","Cairo Santos","K","CHI","2020",14,14,"ppr",6,2,2,100,39,0,0,2,0,0,4,4,1,10,10,"13.3%"
"7","Jason Sanders","K","MIA","2020",14,14,"ppr",7,2,3,66.7,44,0,0,1,1,0,3,3,1,10,10,"13.2%"
"8","Justin Tucker","K","BAL","2020",14,14,"ppr",8,1,1,100,55,0,0,0,0,1,4,5,1,9,9,"99.0%"
"9","Stephen Gostkowski","K","FA","2020",14,14,"ppr",9,1,1,100,53,0,0,0,0,1,4,4,1,9,9,"0.0%"
"10","Michael Badgley","K","DET","2020",14,14,"ppr",10,2,2,100,43,0,0,1,1,0,2,2,1,9,9,"27.0%"
"11","Mason Crosby","K","GB","2020",14,14,"ppr",11,1,1,100,57,0,0,0,0,1,4,4,1,9,9,"3.2%"
"12","Daniel Carlson","K","LV","2020",14,14,"ppr",12,2,2,100,25,0,2,0,0,0,3,3,1,9,9,"96.6%"
"13","Joey Slye","K","WAS","2020",14,14,"ppr",13,2,2,100,35,0,1,1,0,0,3,3,1,9,9,"2.0%"
"14","Ryan Succop","K","TB","2020",14,14,"ppr",14,2,2,100,48,1,0,0,1,0,2,3,1,9,9,"34.3%"
"15","Tyler Bass","K","BUF","2020",14,14,"ppr",15,2,2,100,34,0,1,1,0,0,2,3,1,8,8,"94.4%"
"16","Harrison Butker","K","KC","2020",14,14,"ppr",16,1,1,100,46,0,0,0,1,0,4,4,1,8,8,"91.8%"
"17","Jake Elliott","K","PHI","2020",14,14,"ppr",17,1,2,50,44,0,0,0,1,0,3,3,1,7,7,"27.9%"
"18","Matt Gay","K","LAR","2020",14,14,"ppr",18,1,1,100,35,0,0,1,0,0,3,3,1,6,6,"41.5%"
"19","Matt Prater","K","ARI","2020",14,14,"ppr",19,1,1,100,32,0,0,1,0,0,3,3,1,6,6,"14.9%"
"20","Aldrick Rosas","K","FA","2020",14,14,"ppr",20,1,2,50,53,0,0,0,0,1,1,1,1,6,6,"0.0%"
"21","Younghoe Koo","K","ATL","2020",14,14,"ppr",21,1,1,100,45,0,0,0,1,0,2,2,1,6,6,"46.2%"
"22","Cody Parkey","K","FA","2020",14,14,"ppr",22,0,1,0,0,0,0,0,0,0,4,5,1,4,4,"0.0%"
"23","Sergio Castillo","K","NYJ","2020",14,14,"ppr",23,1,4,25,45,0,0,0,1,0,0,0,1,4,4,"0.0%"
"24","Wil Lutz","K","NO","2020",14,14,"ppr",24,0,2,0,0,0,0,0,0,0,3,3,1,3,3,"8.0%"
"25","Nick Folk","K","NE","2020",14,14,"ppr",25,1,1,100,29,0,1,0,0,0,0,0,1,3,3,"75.5%"
"26","Brandon McManus","K","DEN","2020",14,14,"ppr",26,0,0,0,0,0,0,0,0,0,2,4,1,2,2,"36.0%"
"27","Graham Gano","K","NYG","2020",14,14,"ppr",27,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"61.0%"
"28","Robbie Gould","K","SF","2020",14,14,"ppr",28,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"42.9%"
"29","Chris Boswell","K","PIT","2020",14,14,"ppr",29,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"14.1%"
"30","Ka'imi Fairbairn","K","HOU","2020",14,14,"ppr",30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"2.0%"
"31","Austin Seibert","K","FA","2020",14,14,"ppr",31,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"0.3%"
"32","Ty Long","K","FA","2020",14,14,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
"33","Dan Bailey","K","FA","2020",14,14,"ppr",33,0,3,0,0,0,0,0,0,0,0,1,1,0,0,"0.0%"
