"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Carolina Panthers","DST","CAR","2020",16,16,"ppr",1,3,2,2,1,1,0,0,1,21,21,"14.1%"
"2","Tampa Bay Buccaneers","DST","TB","2020",16,16,"ppr",2,4,1,1,1,0,0,0,1,12,12,"81.2%"
"3","San Francisco 49ers","DST","SF","2020",16,16,"ppr",3,3,1,1,2,0,0,0,1,11,11,"95.5%"
"4","Baltimore Ravens","DST","BAL","2020",16,16,"ppr",4,6,0,0,0,0,0,0,1,10,10,"89.6%"
"5","Dallas Cowboys","DST","DAL","2020",16,16,"ppr",5,3,2,1,3,0,0,0,1,10,10,"90.0%"
"6","Washington Commanders","DST","WAS","2020",16,16,"ppr",6,4,1,1,2,0,0,0,1,9,9,"54.8%"
"7","Seattle Seahawks","DST","SEA","2020",16,16,"ppr",7,3,1,0,0,0,0,0,1,9,9,"20.5%"
"8","Pittsburgh Steelers","DST","PIT","2020",16,16,"ppr",8,5,1,1,1,0,0,0,1,9,9,"53.2%"
"9","New York Jets","DST","NYJ","2020",16,16,"ppr",9,4,0,2,3,0,0,0,1,9,9,"21.1%"
"10","Kansas City Chiefs","DST","KC","2020",16,16,"ppr",10,4,0,1,3,0,0,0,1,7,7,"47.9%"
"11","Buffalo Bills","DST","BUF","2020",16,16,"ppr",11,3,0,0,0,0,0,0,1,7,7,"99.0%"
"12","Los Angeles Chargers","DST","LAC","2020",16,16,"ppr",12,2,2,0,0,0,0,0,1,7,7,"30.2%"
"13","Green Bay Packers","DST","GB","2020",16,16,"ppr",13,2,2,0,1,0,0,0,1,7,7,"80.7%"
"14","Los Angeles Rams","DST","LAR","2020",16,16,"ppr",14,5,0,0,0,0,0,0,1,6,6,"34.3%"
"15","Arizona Cardinals","DST","ARI","2020",16,16,"ppr",15,3,0,1,1,0,0,0,1,6,6,"12.3%"
"16","Cleveland Browns","DST","CLE","2020",16,16,"ppr",16,2,0,0,0,0,0,0,1,6,6,"37.2%"
"17","Chicago Bears","DST","CHI","2020",16,16,"ppr",17,1,2,0,0,0,0,0,1,6,6,"2.2%"
"18","Miami Dolphins","DST","MIA","2020",16,16,"ppr",18,3,0,1,0,0,0,0,1,5,5,"25.9%"
"19","Atlanta Falcons","DST","ATL","2020",16,16,"ppr",19,0,2,0,0,0,0,0,1,5,5,"1.7%"
"20","Detroit Lions","DST","DET","2020",16,16,"ppr",20,2,0,0,1,0,0,1,1,4,4,"2.5%"
"21","Las Vegas Raiders","DST","LV","2020",16,16,"ppr",21,3,0,0,0,0,0,0,1,3,3,"14.2%"
"22","Denver Broncos","DST","DEN","2020",16,16,"ppr",22,2,0,0,1,0,0,0,1,3,3,"38.8%"
"23","Cincinnati Bengals","DST","CIN","2020",16,16,"ppr",23,1,0,1,4,0,0,0,1,2,2,"31.6%"
"24","New York Giants","DST","NYG","2020",16,16,"ppr",24,0,0,1,0,0,0,0,1,2,2,"6.2%"
"25","New Orleans Saints","DST","NO","2020",16,16,"ppr",25,2,0,0,2,0,0,0,1,1,1,"65.3%"
"26","Philadelphia Eagles","DST","PHI","2020",16,16,"ppr",26,2,1,0,0,0,0,0,1,0,0,"58.2%"
"27","Indianapolis Colts","DST","IND","2020",16,16,"ppr",27,1,0,0,0,0,0,0,1,0,0,"52.4%"
"28","Minnesota Vikings","DST","MIN","2020",16,16,"ppr",28,0,2,0,0,0,0,0,1,0,0,"23.7%"
"29","Tennessee Titans","DST","TEN","2020",16,16,"ppr",29,1,1,0,0,0,0,0,1,-1,-1,"26.3%"
"30","Jacksonville Jaguars","DST","JAC","2020",16,16,"ppr",30,1,1,0,1,0,0,0,1,-1,-1,"3.8%"
"31","Houston Texans","DST","HOU","2020",16,16,"ppr",31,0,0,0,0,0,0,0,1,-4,-4,"0.8%"
"32","New England Patriots","DST","NE","2020",16,16,"ppr",32,0,0,0,1,0,0,0,1,-4,-4,"54.0%"
