"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Le'Veon Bell","RB","FA","2017",14,14,"ppr","1","13","48","3.7","11","0","2","9","10","77","8.6","1","0","1","39.5","39.5","0.1%"
"2","Rod Smith","RB","FA","2017",14,14,"ppr","2","6","47","7.8","15","0","1","5","5","113","22.6","1","0","1","33.0","33.0","0.0%"
"3","Jamaal Williams","RB","DET","2017",14,14,"ppr","3","15","49","3.3","12","0","1","7","7","69","9.9","1","0","1","30.8","30.8","91.0%"
"4","Jordan Howard","RB","FA","2017",14,14,"ppr","4","23","147","6.4","21","1","2","1","2","8","8.0","0","0","1","28.5","28.5","0.0%"
"5","Todd Gurley II","RB","FA","2017",14,14,"ppr","5","13","96","7.4","30","2","2","3","5","39","13.0","0","0","1","28.5","28.5","0.1%"
"6","Jonathan Stewart","RB","FA","2017",14,14,"ppr","6","16","103","6.4","60","1","3","0","1","0","0","0","0","1","28.3","28.3","0.0%"
"7","Theo Riddick","RB","FA","2017",14,14,"ppr","7","10","29","2.9","18","0","2","6","10","64","10.7","0","0","1","27.3","27.3","0.0%"
"8","Alex Collins","RB","FA","2017",14,14,"ppr","8","18","120","6.7","21","1","1","2","2","46","23.0","0","0","1","24.6","24.6","19.0%"
"9","Kenyan Drake","RB","BAL","2017",14,14,"ppr","9","25","114","4.6","31","2","0","5","6","79","15.8","0","0","1","24.3","24.3","26.8%"
"10","Kareem Hunt","RB","CLE","2017",14,14,"ppr","10","25","116","4.6","17","0","1","3","3","22","7.3","0","0","1","22.8","22.8","76.3%"
"11","Leonard Fournette","RB","TB","2017",14,14,"ppr","11","24","101","4.2","15","0","1","4","6","18","4.5","0","0","1","21.9","21.9","96.9%"
"12","LeSean McCoy","RB","FA","2017",14,14,"ppr","12","32","156","4.9","25","3","1","0","0","0","0","0","0","1","21.6","21.6","2.0%"
"13","Javorius Allen","RB","FA","2017",14,14,"ppr","13","6","25","4.2","9","0","2","2","2","32","16.0","0","0","1","19.7","19.7","0.1%"
