"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Darren Waller","TE","LV","2020",15,15,"ppr","1","9","12","150","16.7","35","4","1","0","0","0","0","1","30.0","30.0","74.7%"
"2","Logan Thomas","TE","WAS","2020",15,15,"ppr","2","13","16","101","7.8","20","1","0","0","0","0","0","1","23.1","23.1","6.9%"
"3","Travis Kelce","TE","KC","2020",15,15,"ppr","3","8","12","68","8.5","13","0","1","0","0","0","0","1","22.8","22.8","100.0%"
"4","Noah Fant","TE","SEA","2020",15,15,"ppr","4","8","11","68","8.5","16","0","1","0","0","0","0","1","20.8","20.8","30.3%"
"5","Mark Andrews","TE","BAL","2020",15,15,"ppr","5","5","5","66","13.2","27","1","1","0","0","0","0","1","17.6","17.6","99.9%"
"6","Hunter Henry","TE","NE","2020",15,15,"ppr","6","5","7","65","13.0","19","0","1","0","0","0","0","1","17.5","17.5","38.7%"
"7","Tyler Higbee","TE","LAR","2020",15,15,"ppr","7","4","5","67","16.8","44","3","1","0","0","0","0","1","16.7","16.7","71.9%"
"8","Austin Hooper","TE","TEN","2020",15,15,"ppr","8","5","6","41","8.2","17","0","1","0","0","0","0","1","15.1","15.1","13.8%"
"9","Tyler Conklin","TE","NYJ","2020",15,15,"ppr","9","3","4","57","19.0","30","3","1","0","0","0","0","1","14.7","14.7","35.3%"
"10","Hayden Hurst","TE","CIN","2020",15,15,"ppr","10","4","5","21","5.3","12","0","1","0","0","0","0","1","12.1","12.1","38.8%"
"11","Dawson Knox","TE","BUF","2020",15,15,"ppr","11","2","4","36","18.0","27","1","1","0","0","0","0","1","11.6","11.6","74.4%"
"12","Robert Tonyan","TE","GB","2020",15,15,"ppr","12","3","3","18","6.0","10","0","1","0","0","0","0","1","10.8","10.8","25.9%"
