"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Derek Carr","QB","LV","2016",8,8,"ppr","1","40","59","67.8","513","8.7","4","0","2","1","13","0","1","1","35.8","35.8","64.3%"
"2","Aaron Rodgers","QB","GB","2016",8,8,"ppr","2","28","38","73.7","246","6.5","4","0","3","6","60","0","0","1","33.8","33.8","75.1%"
"3","Tom Brady","QB","TB","2016",8,8,"ppr","3","22","33","66.7","315","9.5","4","0","4","1","15","0","0","1","30.1","30.1","86.0%"
"4","Blake Bortles","QB","FA","2016",8,8,"ppr","4","33","54","61.1","337","6.2","3","0","2","4","22","0","0","1","29.7","29.7","0.0%"
"5","Dak Prescott","QB","DAL","2016",8,8,"ppr","5","19","39","48.7","287","7.4","2","1","2","7","38","1","0","1","27.3","27.3","93.5%"
"6","Matt Ryan","QB","IND","2016",8,8,"ppr","6","28","35","80.0","288","8.2","3","0","2","2","9","0","0","1","24.4","24.4","10.6%"
"7","Kirk Cousins","QB","MIN","2016",8,8,"ppr","7","38","56","67.9","458","8.2","2","1","1","3","-1","0","0","1","24.2","24.2","87.8%"
"8","Carson Palmer","QB","FA","2016",8,8,"ppr","8","35","46","76.1","363","7.9","3","1","8","0","0","0","1","1","22.5","22.5","5.6%"
"9","Drew Brees","QB","FA","2016",8,8,"ppr","9","27","35","77.1","265","7.6","1","0","2","1","1","1","0","1","20.7","20.7","35.7%"
"10","Josh McCown","QB","FA","2016",8,8,"ppr","10","25","49","51.0","341","7.0","2","2","1","3","10","0","0","1","20.6","20.6","0.0%"
"11","Marcus Mariota","QB","ATL","2016",8,8,"ppr","11","18","22","81.8","270","12.3","2","0","0","3","11","0","0","1","19.9","19.9","19.4%"
"12","Andy Dalton","QB","NO","2016",8,8,"ppr","12","27","42","64.3","284","6.8","1","1","3","4","21","1","1","1","19.5","19.5","12.2%"
"13","Jameis Winston","QB","NO","2016",8,8,"ppr","13","16","32","50.0","180","5.6","2","0","2","3","16","0","0","1","18.8","18.8","5.6%"
"14","Andrew Luck","QB","FA","2016",8,8,"ppr","14","19","35","54.3","210","6.0","2","1","6","9","60","0","1","1","18.4","18.4","2.2%"
"15","Tyrod Taylor","QB","NYG","2016",8,8,"ppr","15","19","38","50.0","183","4.8","0","0","1","5","48","1","0","1","18.1","18.1","0.1%"
"16","Nick Foles","QB","IND","2016",8,8,"ppr","16","16","22","72.7","223","10.1","2","0","2","1","-1","0","0","1","16.8","16.8","0.0%"
"17","Ryan Fitzpatrick","QB","FA","2016",8,8,"ppr","17","16","34","47.1","228","6.7","1","0","2","4","13","0","0","1","14.4","14.4","0.0%"
"18","Jay Cutler","QB","FA","2016",8,8,"ppr","18","20","31","64.5","252","8.1","1","0","1","1","2","0","0","1","14.3","14.3","0.2%"
"19","Matthew Stafford","QB","LAR","2016",8,8,"ppr","19","27","41","65.9","240","5.9","1","0","1","0","0","0","0","1","13.6","13.6","29.7%"
"20","Sam Bradford","QB","FA","2016",8,8,"ppr","20","23","37","62.2","228","6.2","1","0","5","0","0","0","0","1","13.1","13.1","0.0%"
"21","Cam Newton","QB","FA","2016",8,8,"ppr","21","14","27","51.9","212","7.9","0","0","1","7","43","0","0","1","12.8","12.8","9.1%"
"22","Philip Rivers","QB","FA","2016",8,8,"ppr","22","20","47","42.6","267","5.7","2","3","4","0","0","0","0","1","12.7","12.7","20.6%"
"23","Carson Wentz","QB","WAS","2016",8,8,"ppr","23","32","43","74.4","202","4.7","1","0","3","1","-3","0","0","1","11.8","11.8","6.5%"
"24","Alex Smith","QB","FA","2016",8,8,"ppr","24","9","19","47.4","127","6.7","1","0","1","2","9","0","0","1","10.0","10.0","5.0%"
"25","Russell Wilson","QB","DEN","2016",8,8,"ppr","25","22","34","64.7","253","7.4","0","1","1","3","11","0","0","1","9.2","9.2","43.7%"
"26","Brock Osweiler","QB","FA","2016",8,8,"ppr","26","20","29","69.0","186","6.4","1","1","3","3","-3","0","0","1","9.1","9.1","0.0%"
"27","Trevor Siemian","QB","CHI","2016",8,8,"ppr","27","20","38","52.6","276","7.3","0","1","1","3","-2","0","1","1","6.8","6.8","0.1%"
"28","E.J. Manuel","QB","FA","2016",8,8,"ppr","28","1","2","50.0","35","17.5","0","0","1","0","0","0","0","1","3.4","3.4","0.0%"
"29","Matt Cassel","QB","FA","2016",8,8,"ppr","29","1","1","100.0","10","10.0","0","0","0","1","2","0","0","1","0.6","0.6","0.0%"
"30","Kevin Hogan","QB","TEN","2016",8,8,"ppr","30","2","2","100.0","4","2.0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"31","Joe Webb III","QB","FA","2016",8,8,"ppr","31","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"32","Kellen Clemens","QB","FA","2016",8,8,"ppr","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"33","Jimmy Garoppolo","QB","SF","2016",8,8,"ppr","33","0","0","0","0","0","0","0","1","1","-1","0","0","1","-0.1","-0.1","16.2%"
