"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Dak Prescott","QB","DAL","2020",2,2,"ppr","1","34","47","72.3","450","9.6","1","0","1","5","18","3","1","1","39.8","39.8","93.5%"
"2","Cam Newton","QB","FA","2020",2,2,"ppr","2","30","44","68.2","397","9.0","1","1","1","11","47","2","0","1","35.6","35.6","9.1%"
"3","Josh Allen","QB","BUF","2020",2,2,"ppr","3","24","35","68.6","415","11.9","4","0","1","4","19","0","0","1","34.5","34.5","100.0%"
"4","Russell Wilson","QB","DEN","2020",2,2,"ppr","4","21","28","75.0","288","10.3","5","1","2","5","39","0","0","1","34.4","34.4","43.7%"
"5","Kyler Murray","QB","ARI","2020",2,2,"ppr","5","26","38","68.4","286","7.5","1","1","3","8","67","2","0","1","33.1","33.1","62.1%"
"6","Matt Ryan","QB","IND","2020",2,2,"ppr","6","24","36","66.7","273","7.6","4","0","1","4","16","0","0","1","28.5","28.5","10.6%"
"7","Patrick Mahomes II","QB","KC","2020",2,2,"ppr","7","27","47","57.4","302","6.4","2","0","1","6","54","0","0","1","27.5","27.5","100.0%"
"8","Ryan Tannehill","QB","TEN","2020",2,2,"ppr","8","18","24","75.0","239","10.0","4","0","1","4","12","0","0","1","26.8","26.8","28.5%"
"9","Gardner Minshew II","QB","PHI","2020",2,2,"ppr","9","30","45","66.7","339","7.5","3","2","2","4","19","0","0","1","25.5","25.5","0.2%"
"10","Joe Burrow","QB","CIN","2020",2,2,"ppr","10","37","61","60.7","316","5.2","3","0","3","7","19","0","1","1","24.5","24.5","99.4%"
"11","Ryan Fitzpatrick","QB","FA","2020",2,2,"ppr","11","31","47","66.0","328","7.0","2","0","3","3","12","0","0","1","24.3","24.3","0.0%"
"12","Jared Goff","QB","DET","2020",2,2,"ppr","12","20","27","74.1","267","9.9","3","0","1","7","13","0","0","1","24.0","24.0","60.4%"
"13","Justin Herbert","QB","LAC","2020",2,2,"ppr","13","22","33","66.7","311","9.4","1","1","2","4","18","1","0","1","23.2","23.2","98.8%"
"14","Derek Carr","QB","LV","2020",2,2,"ppr","14","28","38","73.7","284","7.5","3","0","3","3","3","0","1","1","21.7","21.7","64.3%"
"15","Jeff Driskel","QB","HOU","2020",2,2,"ppr","15","18","34","52.9","256","7.5","2","1","6","2","5","0","0","1","19.7","19.7","11.6%"
"16","Aaron Rodgers","QB","GB","2020",2,2,"ppr","16","18","30","60.0","240","8.0","2","0","1","2","12","0","0","1","19.2","19.2","75.1%"
"17","Ben Roethlisberger","QB","FA","2020",2,2,"ppr","17","29","41","70.7","311","7.6","2","1","1","3","-2","0","0","1","19.2","19.2","13.6%"
"18","Lamar Jackson","QB","BAL","2020",2,2,"ppr","18","18","24","75.0","204","8.5","1","0","4","16","54","0","0","1","17.6","17.6","96.8%"
"19","Matthew Stafford","QB","LAR","2020",2,2,"ppr","19","20","33","60.6","244","7.4","2","1","4","1","4","0","0","1","17.2","17.2","29.7%"
"20","Baker Mayfield","QB","LAR","2020",2,2,"ppr","20","16","23","69.6","219","9.5","2","1","0","3","5","0","0","1","16.3","16.3","6.6%"
"21","Deshaun Watson","QB","CLE","2020",2,2,"ppr","21","25","36","69.4","275","7.6","1","1","4","5","17","0","0","1","15.7","15.7","75.7%"
"22","Drew Brees","QB","FA","2020",2,2,"ppr","22","26","38","68.4","312","8.2","1","1","0","0","0","0","0","1","15.5","15.5","35.7%"
"23","Mitch Trubisky","QB","PIT","2020",2,2,"ppr","23","18","28","64.3","190","6.8","2","2","4","4","16","0","0","1","15.2","15.2","0.8%"
"24","Carson Wentz","QB","WAS","2020",2,2,"ppr","24","26","43","60.5","242","5.6","0","2","0","2","7","1","0","1","14.4","14.4","6.5%"
"25","Jimmy Garoppolo","QB","SF","2020",2,2,"ppr","25","14","16","87.5","131","8.2","2","0","1","0","0","0","0","1","13.2","13.2","16.2%"
"26","Sam Darnold","QB","CAR","2020",2,2,"ppr","26","21","32","65.6","179","5.6","1","0","1","2","7","0","0","1","11.9","11.9","3.9%"
"27","Philip Rivers","QB","FA","2020",2,2,"ppr","27","19","25","76.0","214","8.6","1","1","2","4","3","0","0","1","11.9","11.9","20.6%"
"28","Dwayne Haskins","QB","FA","2020",2,2,"ppr","28","19","33","57.6","223","6.8","1","0","4","1","8","0","1","1","11.7","11.7","0.1%"
"29","Teddy Bridgewater","QB","MIA","2020",2,2,"ppr","29","33","42","78.6","367","8.7","0","2","5","0","0","0","1","1","10.7","10.7","0.6%"
"30","Tom Brady","QB","TB","2020",2,2,"ppr","30","23","35","65.7","217","6.2","1","1","0","1","0","0","1","1","9.7","9.7","86.0%"
"31","Daniel Jones","QB","NYG","2020",2,2,"ppr","31","25","40","62.5","241","6.0","0","1","4","3","21","0","1","1","8.7","8.7","58.2%"
"32","Nick Mullens","QB","MIN","2020",2,2,"ppr","32","8","11","72.7","71","6.5","0","1","2","2","-2","0","0","1","1.6","1.6","0.0%"
"33","Kirk Cousins","QB","MIN","2020",2,2,"ppr","33","11","26","42.3","113","4.3","0","3","3","0","0","0","0","1","1.5","1.5","87.8%"
"34","Taysom Hill","QB","NO","2020",2,2,"ppr","34","0","0","0","0","0","0","0","0","2","8","0","0","1","0.8","0.8","45.3%"
"35","John Lovett","QB","MIA","2020",2,2,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"36","Jalen Hurts","QB","PHI","2020",2,2,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","99.9%"
"37","Chris Streveler","QB","NYJ","2020",2,2,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"38","Andy Dalton","QB","NO","2020",2,2,"ppr","38","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","12.2%"
"39","Tim Boyle","QB","CHI","2020",2,2,"ppr","39","0","0","0","0","0","0","0","0","2","-1","0","0","1","-0.1","-0.1","0.0%"
"40","Drew Lock","QB","SEA","2020",2,2,"ppr","40","1","5","20.0","20","4.0","0","0","1","0","0","0","1","1","-1.2","-1.2","0.2%"
