"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Calvin Ridley","WR","JAC","2020",2,2,"ppr","1","7","10","109","15.6","25","3","2","0","0","0","0","1","29.9","29.9","1.6%"
"2","Stefon Diggs","WR","BUF","2020",2,2,"ppr","2","8","13","153","19.1","47","6","1","0","0","0","0","1","29.3","29.3","100.0%"
"3","Julian Edelman","WR","FA","2020",2,2,"ppr","3","8","11","179","22.4","49","6","0","0","0","0","0","1","25.9","25.9","12.1%"
"4","Terry McLaurin","WR","WAS","2020",2,2,"ppr","4","7","10","125","17.9","26","3","1","0","0","0","0","1","25.5","25.5","98.1%"
"5","Mike Evans","WR","TB","2020",2,2,"ppr","5","7","10","104","14.9","50","5","1","0","0","0","0","1","23.4","23.4","98.6%"
"6","Diontae Johnson","WR","PIT","2020",2,2,"ppr","6","8","13","92","11.5","28","1","1","0","0","0","0","1","23.2","23.2","85.3%"
"7","Tyreek Hill","WR","MIA","2020",2,2,"ppr","7","5","11","99","19.8","54","4","1","1","9","0","0","1","21.8","21.8","100.0%"
"8","DeAndre Hopkins","WR","ARI","2020",2,2,"ppr","8","8","9","68","8.5","25","1","1","0","0","0","0","1","20.8","20.8","98.4%"
"9","Tyler Boyd","WR","CIN","2020",2,2,"ppr","9","7","8","72","10.3","17","0","1","0","0","0","0","1","20.2","20.2","74.0%"
"10","DJ Moore","WR","CAR","2020",2,2,"ppr","10","8","13","120","15.0","30","2","0","0","0","0","0","1","20.0","20.0","91.8%"
"11","Tyler Lockett","WR","SEA","2020",2,2,"ppr","11","7","8","67","9.6","16","0","1","0","0","0","0","1","19.7","19.7","94.8%"
"12","DK Metcalf","WR","SEA","2020",2,2,"ppr","12","4","6","92","23.0","54","4","1","0","0","0","0","1","19.2","19.2","97.8%"
"13","John Brown","WR","BUF","2020",2,2,"ppr","13","4","6","82","20.5","46","3","1","0","0","0","0","1","18.2","18.2","0.1%"
"14","Braxton Berrios","WR","NYJ","2020",2,2,"ppr","14","6","8","59","9.8","30","2","1","0","0","0","0","1","17.9","17.9","1.0%"
