"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","New Orleans Saints","DST","NO","2020",1,1,"ppr",1,3,2,1,1,1,0,0,1,17,17,"65.3%"
"2","Washington Commanders","DST","WAS","2020",1,1,"ppr",2,8,2,1,2,0,0,0,1,15,15,"54.8%"
"3","Baltimore Ravens","DST","BAL","2020",1,1,"ppr",3,2,1,2,3,0,0,0,1,15,15,"89.6%"
"4","Los Angeles Chargers","DST","LAC","2020",1,1,"ppr",4,3,1,1,1,0,0,0,1,11,11,"30.2%"
"5","New England Patriots","DST","NE","2020",1,1,"ppr",5,1,3,0,0,0,0,0,1,11,11,"54.0%"
"6","Buffalo Bills","DST","BUF","2020",1,1,"ppr",6,3,1,1,1,0,0,0,1,8,8,"99.0%"
"7","Pittsburgh Steelers","DST","PIT","2020",1,1,"ppr",7,3,2,0,0,0,0,0,1,8,8,"53.2%"
"8","New York Jets","DST","NYJ","2020",1,1,"ppr",8,3,0,2,2,0,0,0,1,7,7,"21.1%"
"9","Kansas City Chiefs","DST","KC","2020",1,1,"ppr",9,4,1,0,0,0,0,0,1,7,7,"47.9%"
"10","Jacksonville Jaguars","DST","JAC","2020",1,1,"ppr",10,1,2,0,0,0,0,0,1,6,6,"3.8%"
"11","Seattle Seahawks","DST","SEA","2020",1,1,"ppr",11,2,1,1,1,0,0,0,1,6,6,"20.5%"
"12","Arizona Cardinals","DST","ARI","2020",1,1,"ppr",12,3,0,0,0,0,0,0,1,6,6,"12.3%"
"13","Green Bay Packers","DST","GB","2020",1,1,"ppr",13,2,1,0,0,0,1,0,1,5,5,"80.7%"
"14","San Francisco 49ers","DST","SF","2020",1,1,"ppr",14,2,1,0,2,0,0,0,1,4,4,"95.5%"
"15","Denver Broncos","DST","DEN","2020",1,1,"ppr",15,1,0,0,0,0,0,0,1,4,4,"38.8%"
"16","Dallas Cowboys","DST","DAL","2020",1,1,"ppr",16,1,1,0,0,0,0,0,1,4,4,"90.0%"
"17","New York Giants","DST","NYG","2020",1,1,"ppr",17,2,0,1,1,0,0,0,1,4,4,"6.2%"
"18","Los Angeles Rams","DST","LAR","2020",1,1,"ppr",18,3,0,0,0,0,0,0,1,4,4,"34.3%"
"19","Indianapolis Colts","DST","IND","2020",1,1,"ppr",19,4,0,0,0,0,0,0,1,4,4,"52.4%"
"20","Tennessee Titans","DST","TEN","2020",1,1,"ppr",20,0,0,1,2,0,0,0,1,3,3,"26.3%"
"21","Philadelphia Eagles","DST","PHI","2020",1,1,"ppr",21,3,0,0,1,0,0,0,1,3,3,"58.2%"
"22","Cincinnati Bengals","DST","CIN","2020",1,1,"ppr",22,2,0,0,0,0,0,0,1,3,3,"31.6%"
"23","Chicago Bears","DST","CHI","2020",1,1,"ppr",23,1,1,0,0,0,0,0,1,3,3,"2.2%"
"24","Miami Dolphins","DST","MIA","2020",1,1,"ppr",24,2,0,0,1,0,0,0,1,2,2,"25.9%"
"25","Detroit Lions","DST","DET","2020",1,1,"ppr",25,1,0,0,1,0,0,0,1,1,1,"2.5%"
"26","Tampa Bay Buccaneers","DST","TB","2020",1,1,"ppr",26,1,0,0,0,0,0,0,1,0,0,"81.2%"
"27","Houston Texans","DST","HOU","2020",1,1,"ppr",27,1,0,0,0,0,0,0,1,0,0,"0.8%"
"28","Cleveland Browns","DST","CLE","2020",1,1,"ppr",28,2,0,1,1,0,0,0,1,0,0,"37.2%"
"29","Las Vegas Raiders","DST","LV","2020",1,1,"ppr",29,1,0,0,0,0,0,0,1,0,0,"14.2%"
"30","Carolina Panthers","DST","CAR","2020",1,1,"ppr",30,0,0,0,1,0,0,0,1,-1,-1,"14.1%"
"31","Atlanta Falcons","DST","ATL","2020",1,1,"ppr",31,3,0,0,0,0,0,0,1,-1,-1,"1.7%"
"32","Minnesota Vikings","DST","MIN","2020",1,1,"ppr",32,0,0,0,1,0,0,0,1,-4,-4,"23.7%"
