"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Zach Ertz","TE","ARI","2018",10,10,"ppr","1","14","16","145","10.4","23","2","2","0","0","0","0","1","40.5","40.5","32.6%"
"2","Eric Ebron","TE","FA","2018",10,10,"ppr","2","3","3","69","23.0","53","4","2","1","2","1","0","1","28.1","28.1","0.0%"
"3","Austin Hooper","TE","TEN","2018",10,10,"ppr","3","10","11","56","5.6","10","0","1","0","0","0","0","1","21.6","21.6","13.8%"
"4","George Kittle","TE","SF","2018",10,10,"ppr","4","9","10","83","9.2","22","1","0","0","0","0","0","1","17.3","17.3","98.9%"
"5","Vance McDonald","TE","FA","2018",10,10,"ppr","5","4","4","44","11.0","19","0","1","0","0","0","0","1","14.4","14.4","0.0%"
"6","Jonnu Smith","TE","NE","2018",10,10,"ppr","6","3","3","45","15.0","29","1","1","0","0","0","0","1","13.5","13.5","1.1%"
"7","Tyler Higbee","TE","LAR","2018",10,10,"ppr","7","3","3","25","8.3","10","0","1","0","0","0","0","1","11.5","11.5","71.9%"
"8","Mo Alie-Cox","TE","IND","2018",10,10,"ppr","8","2","4","28","14.0","27","1","1","0","0","0","0","1","10.8","10.8","2.0%"
"9","Travis Kelce","TE","KC","2018",10,10,"ppr","9","6","7","46","7.7","10","0","0","0","0","0","0","1","10.6","10.6","100.0%"
"10","Ricky Seals-Jones","TE","FA","2018",10,10,"ppr","10","5","9","51","10.2","21","1","0","0","0","0","0","1","10.1","10.1","0.0%"
"11","Trey Burton","TE","FA","2018",10,10,"ppr","11","4","4","40","10.0","24","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"12","James O'Shaughnessy","TE","MIN","2018",10,10,"ppr","12","5","6","46","9.2","17","0","0","0","0","0","0","1","9.6","9.6","0.0%"
"13","Gerald Everett","TE","LAC","2018",10,10,"ppr","13","2","2","15","7.5","10","0","1","0","0","0","0","1","9.5","9.5","84.7%"
"14","Jared Cook","TE","FA","2018",10,10,"ppr","14","4","9","52","13.0","31","2","0","0","0","0","0","1","9.2","9.2","0.0%"
"15","Jordan Reed","TE","FA","2018",10,10,"ppr","15","4","6","51","12.8","24","1","0","0","0","0","0","1","9.1","9.1","19.0%"
"16","Evan Engram","TE","JAC","2018",10,10,"ppr","16","4","5","46","11.5","31","2","0","0","0","0","0","1","8.6","8.6","68.5%"
"17","Greg Olsen","TE","FA","2018",10,10,"ppr","17","4","6","40","10.0","14","0","0","0","0","0","0","1","8.0","8.0","7.0%"
"18","Nick Vannett","TE","NYG","2018",10,10,"ppr","18","1","2","8","8.0","8","0","1","0","0","0","0","1","7.8","7.8","0.0%"
"19","Jesse James","TE","CLE","2018",10,10,"ppr","19","1","1","8","8.0","8","0","1","0","0","0","0","1","7.8","7.8","0.0%"
"20","Jack Doyle","TE","FA","2018",10,10,"ppr","20","3","3","36","12.0","20","1","0","0","0","0","0","1","6.6","6.6","2.0%"
"21","Chris Herndon IV","TE","FA","2018",10,10,"ppr","21","3","4","34","11.3","22","1","0","0","0","0","0","1","6.4","6.4","0.0%"
"22","C.J. Uzomah","TE","NYJ","2018",10,10,"ppr","22","3","4","23","7.7","10","0","0","0","0","0","0","1","5.3","5.3","0.3%"
"23","Virgil Green","TE","FA","2018",10,10,"ppr","23","2","3","30","15.0","23","1","0","0","0","0","0","1","5.0","5.0","0.0%"
"24","Blake Bell","TE","KC","2018",10,10,"ppr","24","2","3","27","13.5","16","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"25","Dan Arnold","TE","JAC","2018",10,10,"ppr","25","2","3","25","12.5","23","1","0","0","0","0","0","1","4.5","4.5","0.1%"
"26","Lance Kendricks","TE","FA","2018",10,10,"ppr","26","2","2","24","12.0","18","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"27","Geoff Swaim","TE","TEN","2018",10,10,"ppr","27","3","3","13","4.3","7","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"28","Dalton Schultz","TE","DAL","2018",10,10,"ppr","28","2","2","21","10.5","17","0","0","0","0","0","0","1","4.1","4.1","96.1%"
"29","Marcedes Lewis","TE","GB","2018",10,10,"ppr","29","1","1","30","30.0","30","2","0","0","0","0","0","1","4.0","4.0","0.1%"
"30","Ed Dickson","TE","FA","2018",10,10,"ppr","30","1","1","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"31","Logan Paulsen","TE","FA","2018",10,10,"ppr","31","2","2","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"32","Ben Braunecker","TE","FA","2018",10,10,"ppr","32","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"33","David Njoku","TE","CLE","2018",10,10,"ppr","33","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","87.0%"
"34","Antonio Gates","TE","FA","2018",10,10,"ppr","34","1","2","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.2%"
"35","Jacob Hollister","TE","FA","2018",10,10,"ppr","35","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"36","Eric Saubert","TE","DEN","2018",10,10,"ppr","36","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"37","Levine Toilolo","TE","FA","2018",10,10,"ppr","37","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"38","O.J. Howard","TE","HOU","2018",10,10,"ppr","38","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.3%"
"39","Cameron Brate","TE","TB","2018",10,10,"ppr","39","1","3","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","1.6%"
"40","Jimmy Graham","TE","FA","2018",10,10,"ppr","40","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"41","A.J. Derby","TE","FA","2018",10,10,"ppr","41","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"42","Anthony Firkser","TE","ATL","2018",10,10,"ppr","42","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"43","Dwayne Allen","TE","FA","2018",10,10,"ppr","43","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"44","Michael Roberts","TE","FA","2018",10,10,"ppr","44","1","3","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"45","Logan Thomas","TE","WAS","2018",10,10,"ppr","45","1","1","1","1.0","1","0","0","0","0","0","0","1","1.7","1.7","6.9%"
"46","Jordan Leggett","TE","FA","2018",10,10,"ppr","46","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"47","Orson Charles","TE","FA","2018",10,10,"ppr","47","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"48","Rhett Ellison","TE","FA","2018",10,10,"ppr","48","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"49","Nick O'Leary","TE","FA","2018",10,10,"ppr","49","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"50","Mike Gesicki","TE","MIA","2018",10,10,"ppr","50","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","37.4%"
"51","Derek Carrier","TE","FA","2018",10,10,"ppr","51","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"52","Benjamin Watson","TE","FA","2018",10,10,"ppr","52","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","2.8%"
"53","Jordan Franks","TE","KC","2018",10,10,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Deon Yelder","TE","FA","2018",10,10,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Ross Dwelley","TE","SF","2018",10,10,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Taysom Hill","TE","NO","2018",10,10,"ppr","56","0","1","0","0","0","0","0","4","24","0","0","1","0.0","0.0","45.3%"
"57","Luke Stocker","TE","FA","2018",10,10,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Lee Smith","TE","FA","2018",10,10,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Kelvin Benjamin","TE","FA","2018",10,10,"ppr","59","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"60","Demetrius Harris","TE","FA","2018",10,10,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Jordan Matthews","TE","SF","2018",10,10,"ppr","61","3","3","40","13.3","18","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Xavier Grimble","TE","FA","2018",10,10,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Garrett Celek","TE","FA","2018",10,10,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Clark Harris","TE","CIN","2018",10,10,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Vernon Davis","TE","FA","2018",10,10,"ppr","65","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"66","Jermaine Gresham","TE","FA","2018",10,10,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","John Phillips","TE","FA","2018",10,10,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Zach Wood","TE","NO","2018",10,10,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Alan Cross","TE","FA","2018",10,10,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Joshua Perkins","TE","FA","2018",10,10,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Beau Brinkley","TE","ATL","2018",10,10,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"72","James Winchester","TE","KC","2018",10,10,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Tyler Ott","TE","SEA","2018",10,10,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Patrick Scales","TE","CHI","2018",10,10,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Jeff Driskel","TE","HOU","2018",10,10,"ppr","75","0","0","0","0","0","0","0","2","35","1","0","1","0.0","0.0","11.6%"
"76","Seth DeValve","TE","FA","2018",10,10,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Rico Gathers","TE","FA","2018",10,10,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","David Grinnage","TE","FA","2018",10,10,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Dallas Goedert","TE","PHI","2018",10,10,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","88.2%"
"80","Ian Thomas","TE","CAR","2018",10,10,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"81","Jeremy Sprinkle","TE","FA","2018",10,10,"ppr","81","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Antony Auclair","TE","FA","2018",10,10,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Robert Tonyan","TE","GB","2018",10,10,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","25.9%"
"84","Darrell Daniels","TE","FA","2018",10,10,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Blake Jarwin","TE","FA","2018",10,10,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"86","Jason Croom","TE","FA","2018",10,10,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Sean Culkin","TE","FA","2018",10,10,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Josh Hill","TE","FA","2018",10,10,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Darren Fells","TE","FA","2018",10,10,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Scott Simonson","TE","FA","2018",10,10,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Eric Tomlinson","TE","DEN","2018",10,10,"ppr","91","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Daniel Brown","TE","FA","2018",10,10,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Kyle Nelson","TE","FA","2018",10,10,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Devin Funchess","TE","FA","2018",10,10,"ppr","94","3","5","32","10.7","15","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","MyCole Pruitt","TE","ATL","2018",10,10,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"96","Chris Manhertz","TE","JAC","2018",10,10,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jake Fisher","TE","FA","2018",10,10,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Matt Lengel","TE","FA","2018",10,10,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
