"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Matt Bryant","K","FA","2016",16,16,"ppr",1,4,5,80,51,0,1,0,1,2,3,3,1,20,20,"1.1%"
"2","Jason Myers","K","SEA","2016",16,16,"ppr",2,4,4,100,56,0,1,0,1,2,2,4,1,19,19,"55.6%"
"3","Justin Tucker","K","BAL","2016",16,16,"ppr",3,4,4,100,46,0,1,1,2,0,1,1,1,15,15,"99.0%"
"4","Robbie Gould","K","SF","2016",16,16,"ppr",4,4,4,100,41,0,1,2,1,0,1,1,1,14,14,"42.9%"
"5","Wil Lutz","K","NO","2016",16,16,"ppr",5,3,3,100,42,0,1,1,1,0,2,2,1,12,12,"8.0%"
"6","Chandler Catanzaro","K","FA","2016",16,16,"ppr",6,2,3,66.7,43,0,0,0,2,0,4,4,1,12,12,"0.0%"
"7","Andrew Franks","K","FA","2016",16,16,"ppr",7,2,3,66.7,55,0,1,0,0,1,4,4,1,12,12,"0.0%"
"8","Stephen Gostkowski","K","FA","2016",16,16,"ppr",8,2,2,100,29,0,2,0,0,0,5,5,1,11,11,"0.0%"
"9","Dustin Hopkins","K","LAC","2016",16,16,"ppr",9,2,2,100,29,0,2,0,0,0,5,5,1,11,11,"2.7%"
"10","Graham Gano","K","NYG","2016",16,16,"ppr",10,3,3,100,40,0,0,2,1,0,1,1,1,11,11,"61.0%"
"11","Mason Crosby","K","GB","2016",16,16,"ppr",11,1,1,100,48,0,0,0,1,0,5,5,1,9,9,"3.2%"
"12","Cairo Santos","K","CHI","2016",16,16,"ppr",12,2,3,66.7,39,0,1,1,0,0,3,4,1,9,9,"13.3%"
"13","Cody Parkey","K","FA","2016",16,16,"ppr",13,2,2,100,49,0,1,0,1,0,2,2,1,9,9,"0.0%"
"14","Caleb Sturgis","K","FA","2016",16,16,"ppr",14,1,1,100,41,0,0,0,1,0,3,3,1,7,7,"0.0%"
"15","Dan Carpenter","K","FA","2016",16,16,"ppr",15,1,3,33.3,28,0,1,0,0,0,4,4,1,7,7,"0.2%"
"16","Kai Forbath","K","LAR","2016",16,16,"ppr",16,2,2,100,26,0,2,0,0,0,1,2,1,7,7,"3.0%"
"17","Chris Boswell","K","PIT","2016",16,16,"ppr",17,1,1,100,36,0,0,1,0,0,4,4,1,7,7,"14.1%"
"18","Brandon McManus","K","DEN","2016",16,16,"ppr",18,1,1,100,52,0,0,0,0,1,1,1,1,6.6,6.6,"36.0%"
"19","Roberto Aguayo","K","FA","2016",16,16,"ppr",19,1,1,100,35,0,0,1,0,0,3,3,1,6,6,"0.1%"
"20","Dan Bailey","K","FA","2016",16,16,"ppr",20,0,0,0,0,0,0,0,0,0,6,6,1,6,6,"0.0%"
"21","Nick Novak","K","FA","2016",16,16,"ppr",21,2,2,100,25,0,2,0,0,0,0,1,1,6,6,"0.1%"
"22","Ryan Succop","K","TB","2016",16,16,"ppr",22,1,1,100,42,0,0,0,1,0,2,2,1,6,6,"34.3%"
"23","Josh Lambo","K","FA","2016",16,16,"ppr",23,1,3,33.3,43,0,0,0,1,0,2,2,1,6,6,"0.0%"
"24","Adam Vinatieri","K","FA","2016",16,16,"ppr",24,1,1,100,42,0,0,0,1,0,2,2,1,6,6,"0.2%"
"25","Randy Bullock","K","TEN","2016",16,16,"ppr",25,1,2,50,43,0,0,0,1,0,1,1,1,5,5,"1.5%"
"26","Stephen Hauschka","K","FA","2016",16,16,"ppr",26,1,2,50,27,0,1,0,0,0,2,3,1,5,5,"0.0%"
"27","Nick Folk","K","NE","2016",16,16,"ppr",27,1,2,50,29,0,1,0,0,0,0,0,1,3,3,"75.5%"
"28","Greg Zuerlein","K","NYJ","2016",16,16,"ppr",28,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"15.9%"
"29","Matt Prater","K","ARI","2016",16,16,"ppr",29,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"14.9%"
"30","Connor Barth","K","FA","2016",16,16,"ppr",30,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"31","Sebastian Janikowski","K","FA","2016",16,16,"ppr",31,0,0,0,0,0,0,0,0,0,3,5,1,3,3,"20.0%"
"32","Phil Dawson","K","FA","2016",16,16,"ppr",32,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.1%"
"33","Michael Palardy","K","NE","2016",16,16,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
