"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","David Johnson","RB","NO","2016",6,6,"ppr","1","22","111","5.0","58","1","3","3","6","27","9.0","0","0","1","34.8","34.8","0.1%"
"2","Jay Ajayi","RB","FA","2016",6,6,"ppr","2","25","204","8.2","62","3","2","1","2","3","3.0","0","0","1","33.7","33.7","7.0%"
"3","LeSean McCoy","RB","FA","2016",6,6,"ppr","3","19","140","7.4","38","2","3","1","2","2","2.0","0","0","1","33.2","33.2","2.0%"
"4","Lamar Miller","RB","FA","2016",6,6,"ppr","4","24","149","6.2","23","1","1","3","4","29","9.7","1","0","1","32.8","32.8","0.0%"
"5","Terrance West","RB","FA","2016",6,6,"ppr","5","23","87","3.8","33","1","2","4","6","36","9.0","0","0","1","28.3","28.3","0.0%"
"6","James White","RB","FA","2016",6,6,"ppr","6","7","19","2.7","7","0","0","8","9","47","5.9","2","0","1","26.6","26.6","0.1%"
"7","Spencer Ware","RB","FA","2016",6,6,"ppr","7","24","131","5.5","45","1","1","2","2","32","16.0","0","0","1","24.3","24.3","0.0%"
"8","Christine Michael","RB","FA","2016",6,6,"ppr","8","18","64","3.6","21","1","2","3","3","19","6.3","0","0","1","23.3","23.3","0.0%"
"9","Jonathan Stewart","RB","FA","2016",6,6,"ppr","9","19","85","4.5","26","1","2","0","1","0","0","0","0","1","20.5","20.5","0.0%"
"10","Matt Jones","RB","FA","2016",6,6,"ppr","10","16","135","8.4","57","2","1","0","0","0","0","0","0","1","19.5","19.5","0.0%"
"11","Ezekiel Elliott","RB","DAL","2016",6,6,"ppr","11","28","157","5.6","29","2","0","2","4","17","8.5","0","0","1","19.4","19.4","97.0%"
"12","Le'Veon Bell","RB","FA","2016",6,6,"ppr","12","10","53","5.3","13","0","0","6","7","55","9.2","0","0","1","18.8","18.8","0.1%"
"13","Ty Montgomery","RB","NE","2016",6,6,"ppr","13","3","6","2.0","6","0","0","10","12","98","9.8","0","1","1","18.4","18.4","0.5%"
"14","Duke Johnson Jr.","RB","BUF","2016",6,6,"ppr","14","4","18","4.5","6","0","1","4","6","56","14.0","0","0","1","17.4","17.4","0.0%"
"15","LeGarrette Blount","RB","FA","2016",6,6,"ppr","15","13","50","3.8","15","0","1","2","2","20","10.0","0","0","1","15.0","15.0","0.1%"
"16","Todd Gurley II","RB","FA","2016",6,6,"ppr","16","14","58","4.1","15","0","0","4","4","39","9.8","0","0","1","13.7","13.7","0.1%"
"17","Giovani Bernard","RB","TB","2016",6,6,"ppr","17","15","49","3.3","11","0","0","4","5","45","11.3","0","0","1","13.4","13.4","0.2%"
"18","Jamaal Charles","RB","FA","2016",6,6,"ppr","18","9","33","3.7","17","0","1","2","2","14","7.0","0","0","1","12.7","12.7","0.1%"
"19","DeMarco Murray","RB","FA","2016",6,6,"ppr","19","21","65","3.1","16","0","1","0","2","0","0","0","0","1","12.5","12.5","0.1%"
"20","Mike Gillislee","RB","FA","2016",6,6,"ppr","20","6","61","10.2","44","1","1","0","0","0","0","0","0","1","12.1","12.1","0.0%"
"21","Jordan Howard","RB","FA","2016",6,6,"ppr","21","15","34","2.3","9","0","1","2","4","6","3.0","0","0","1","12.0","12.0","0.0%"
"22","Frank Gore","RB","FA","2016",6,6,"ppr","22","22","106","4.8","22","1","0","1","1","2","2.0","0","0","1","11.8","11.8","12.1%"
"23","Chris Ivory","RB","FA","2016",6,6,"ppr","23","11","32","2.9","9","0","1","2","2","3","1.5","0","0","1","11.5","11.5","0.0%"
"24","C.J. Anderson","RB","FA","2016",6,6,"ppr","24","10","37","3.7","11","0","0","4","5","34","8.5","0","0","1","11.1","11.1","1.0%"
"25","Zach Zenner","RB","FA","2016",6,6,"ppr","25","14","58","4.1","19","0","0","2","2","19","9.5","0","0","1","9.7","9.7","0.0%"
"26","Damien Williams","RB","FA","2016",6,6,"ppr","26","6","12","2.0","10","0","1","2","2","5","2.5","0","0","1","9.7","9.7","1.1%"
"27","Chris Thompson","RB","FA","2016",6,6,"ppr","27","9","37","4.1","10","0","0","3","3","29","9.7","0","0","1","9.6","9.6","0.0%"
"28","Melvin Gordon III","RB","KC","2016",6,6,"ppr","28","27","94","3.5","48","1","0","0","2","0","0","0","0","1","9.4","9.4","29.3%"
"29","Eddie Lacy","RB","FA","2016",6,6,"ppr","29","17","65","3.8","25","1","0","1","1","6","6.0","0","0","1","8.1","8.1","0.3%"
"30","Alex Collins","RB","FA","2016",6,6,"ppr","30","1","2","2.0","2","0","1","1","1","9","9.0","0","0","1","8.1","8.1","19.0%"
"31","Mark Ingram II","RB","NO","2016",6,6,"ppr","31","16","51","3.2","11","0","0","2","3","9","4.5","0","0","1","8.0","8.0","4.3%"
"32","Devonta Freeman","RB","FA","2016",6,6,"ppr","32","12","40","3.3","18","0","0","3","5","10","3.3","0","0","1","8.0","8.0","0.0%"
"33","Rashad Jennings","RB","FA","2016",6,6,"ppr","33","9","15","1.7","5","0","0","4","4","20","5.0","0","0","1","7.5","7.5","0.0%"
"34","Devontae Booker","RB","FA","2016",6,6,"ppr","34","5","46","9.2","17","0","0","2","2","7","3.5","0","0","1","7.3","7.3","0.0%"
"35","Travaris Cadet","RB","FA","2016",6,6,"ppr","35","1","3","3.0","3","0","0","4","5","27","6.8","0","0","1","7.0","7.0","0.0%"
"36","Kyle Juszczyk","RB","SF","2016",6,6,"ppr","36","0","0","0","0","0","0","4","6","25","6.3","0","0","1","6.5","6.5","0.4%"
"37","C.J. Spiller","RB","FA","2016",6,6,"ppr","37","1","-3","-3.0","0","0","0","3","6","38","12.7","0","0","1","6.5","6.5","0.1%"
"38","Robert Turbin","RB","FA","2016",6,6,"ppr","38","3","2","0.7","2","0","0","4","4","22","5.5","0","0","1","6.4","6.4","0.0%"
"39","Ryan Mathews","RB","FA","2016",6,6,"ppr","39","9","60","6.7","22","1","0","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"40","Robert Kelley","RB","FA","2016",6,6,"ppr","40","5","59","11.8","45","1","0","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"41","Isaiah Crowell","RB","FA","2016",6,6,"ppr","41","9","16","1.8","11","0","0","2","2","20","10.0","0","0","1","5.6","5.6","0.1%"
