"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Philadelphia Eagles","DST","PHI","2021",8,8,"ppr",1,6,0,1,3,1,0,0,1,21,21,"58.2%"
"2","Denver Broncos","DST","DEN","2021",8,8,"ppr",2,5,2,0,1,0,0,0,1,17,17,"38.8%"
"3","New Orleans Saints","DST","NO","2021",8,8,"ppr",3,3,2,1,1,1,0,0,1,15,15,"65.3%"
"4","New England Patriots","DST","NE","2021",8,8,"ppr",4,3,2,0,0,1,0,0,1,13,13,"54.0%"
"5","Seattle Seahawks","DST","SEA","2021",8,8,"ppr",5,1,1,0,0,0,0,1,1,13,13,"20.5%"
"6","Tennessee Titans","DST","TEN","2021",8,8,"ppr",6,1,2,1,1,1,0,0,1,12,12,"26.3%"
"7","Buffalo Bills","DST","BUF","2021",8,8,"ppr",7,2,1,1,1,0,0,0,1,12,12,"99.0%"
"8","Carolina Panthers","DST","CAR","2021",8,8,"ppr",8,3,2,0,0,0,0,0,1,11,11,"14.1%"
"9","Pittsburgh Steelers","DST","PIT","2021",8,8,"ppr",9,4,0,1,1,0,0,0,1,10,10,"53.2%"
"10","Minnesota Vikings","DST","MIN","2021",8,8,"ppr",10,3,1,1,2,0,0,0,1,8,8,"23.7%"
"11","Green Bay Packers","DST","GB","2021",8,8,"ppr",11,2,2,1,0,0,0,0,1,8,8,"80.7%"
"12","Los Angeles Rams","DST","LAR","2021",8,8,"ppr",12,5,1,0,1,0,0,0,1,7,7,"34.3%"
"13","New York Giants","DST","NYG","2021",8,8,"ppr",13,2,1,1,2,0,0,0,1,7,7,"6.2%"
"14","Washington Commanders","DST","WAS","2021",8,8,"ppr",14,4,0,1,1,0,0,0,1,7,7,"54.8%"
"15","Cincinnati Bengals","DST","CIN","2021",8,8,"ppr",15,2,2,1,1,0,0,0,1,7,7,"31.6%"
"16","Kansas City Chiefs","DST","KC","2021",8,8,"ppr",16,3,1,0,1,0,0,0,1,6,6,"47.9%"
"17","Indianapolis Colts","DST","IND","2021",8,8,"ppr",17,3,2,0,1,0,0,0,1,6,6,"52.4%"
"18","San Francisco 49ers","DST","SF","2021",8,8,"ppr",18,4,1,0,1,0,0,0,1,6,6,"95.5%"
"19","New York Jets","DST","NYJ","2021",8,8,"ppr",19,3,1,0,1,0,0,0,1,4,4,"21.1%"
"20","Atlanta Falcons","DST","ATL","2021",8,8,"ppr",20,0,0,1,1,0,0,0,1,3,3,"1.7%"
"21","Cleveland Browns","DST","CLE","2021",8,8,"ppr",21,2,0,0,0,0,0,0,1,3,3,"37.2%"
"22","Los Angeles Chargers","DST","LAC","2021",8,8,"ppr",22,1,0,1,1,0,0,0,1,3,3,"30.2%"
"23","Dallas Cowboys","DST","DAL","2021",8,8,"ppr",23,1,0,0,1,0,0,0,1,2,2,"90.0%"
"24","Jacksonville Jaguars","DST","JAC","2021",8,8,"ppr",24,3,0,0,0,0,0,0,1,2,2,"3.8%"
"25","Arizona Cardinals","DST","ARI","2021",8,8,"ppr",25,1,0,0,1,0,0,0,1,1,1,"12.3%"
"26","Tampa Bay Buccaneers","DST","TB","2021",8,8,"ppr",26,1,0,0,0,0,0,0,1,0,0,"81.2%"
"27","Miami Dolphins","DST","MIA","2021",8,8,"ppr",27,0,0,0,1,0,0,0,1,0,0,"25.9%"
"28","Chicago Bears","DST","CHI","2021",8,8,"ppr",28,0,0,0,0,0,0,0,1,-1,-1,"2.2%"
"29","Houston Texans","DST","HOU","2021",8,8,"ppr",29,1,0,0,0,0,0,0,1,-3,-3,"0.8%"
"30","Detroit Lions","DST","DET","2021",8,8,"ppr",30,0,0,0,0,0,0,0,1,-4,-4,"2.5%"
