"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Nick Folk","K","NE","2022",12,12,"ppr",1,4,4,100,46,0,2,1,1,0,2,2,1,15,15,"75.5%"
"2","Justin Tucker","K","BAL","2022",12,12,"ppr",2,4,5,80,55,0,3,0,0,1,1,1,1,15,15,"99.0%"
"3","Harrison Butker","K","KC","2022",12,12,"ppr",3,4,4,100,32,0,3,1,0,0,2,2,1,14,14,"91.8%"
"4","Jason Sanders","K","MIA","2022",12,12,"ppr",4,3,3,100,45,0,1,1,1,0,3,3,1,13,13,"13.2%"
"5","Matthew Wright","K","FA","2022",12,12,"ppr",5,3,3,100,52,0,1,0,1,1,1,1,1,13,13,"4.7%"
"6","Eddy Pineiro","K","CAR","2022",12,12,"ppr",6,3,3,100,42,0,1,1,1,0,2,2,1,12,12,"2.2%"
"7","Jake Elliott","K","PHI","2022",12,12,"ppr",7,2,2,100,54,0,0,1,0,1,4,5,1,12,12,"27.9%"
"8","Graham Gano","K","NYG","2022",12,12,"ppr",8,2,2,100,57,0,0,0,1,1,2,2,1,11,11,"61.0%"
"9","Tyler Bass","K","BUF","2022",12,12,"ppr",9,2,2,100,47,0,0,0,2,0,2,3,1,10,10,"94.4%"
"10","Daniel Carlson","K","LV","2022",12,12,"ppr",10,2,3,66.7,36,0,1,1,0,0,4,4,1,10,10,"96.6%"
"11","Caleb Shudak","K","TEN","2022",12,12,"ppr",11,3,4,75,38,0,1,2,0,0,1,1,1,10,10,"0.0%"
"12","Jason Myers","K","SEA","2022",12,12,"ppr",12,2,2,100,34,0,1,1,0,0,4,4,1,10,10,"55.6%"
"13","Greg Joseph","K","MIN","2022",12,12,"ppr",13,2,2,100,36,0,0,2,0,0,3,4,1,9,9,"28.3%"
"14","Evan McPherson","K","CIN","2022",12,12,"ppr",14,2,2,100,47,0,0,1,1,0,2,2,1,9,9,"86.6%"
"15","Greg Zuerlein","K","NYJ","2022",12,12,"ppr",15,1,2,50,57,0,0,0,0,1,4,4,1,9,9,"15.9%"
"16","Younghoe Koo","K","ATL","2022",12,12,"ppr",16,2,3,66.7,48,0,0,0,2,0,1,1,1,9,9,"46.2%"
"17","Mason Crosby","K","GB","2022",12,12,"ppr",17,2,2,100,33,0,1,1,0,0,3,4,1,9,9,"3.2%"
"18","Robbie Gould","K","SF","2022",12,12,"ppr",18,2,2,100,46,0,1,0,1,0,1,1,1,8,8,"42.9%"
"19","Riley Patterson","K","JAC","2022",12,12,"ppr",19,2,2,100,29,0,2,0,0,0,2,2,1,8,8,"2.6%"
"20","Joey Slye","K","WAS","2022",12,12,"ppr",20,2,2,100,45,0,0,1,1,0,1,2,1,8,8,"2.0%"
"21","Chase McLaughlin","K","IND","2022",12,12,"ppr",21,1,2,50,51,0,0,0,0,1,2,2,1,7,7,"4.0%"
"22","Michael Badgley","K","DET","2022",12,12,"ppr",22,1,2,50,51,0,0,0,0,1,2,2,1,7,7,"27.0%"
"23","Matt Prater","K","ARI","2022",12,12,"ppr",23,1,2,50,43,0,0,0,1,0,3,3,1,7,7,"14.9%"
"24","Cade York","K","CLE","2022",12,12,"ppr",24,1,2,50,51,0,0,0,0,1,2,2,1,7,7,"8.8%"
"25","Ryan Succop","K","TB","2022",12,12,"ppr",25,1,1,100,42,0,0,0,1,0,2,2,1,6,6,"34.3%"
"26","Matt Gay","K","LAR","2022",12,12,"ppr",26,1,1,100,47,0,0,0,1,0,1,1,1,5,5,"41.5%"
"27","Cameron Dicker","K","LAC","2022",12,12,"ppr",27,1,1,100,26,0,1,0,0,0,2,2,1,5,5,"34.1%"
"28","Brandon McManus","K","DEN","2022",12,12,"ppr",28,1,2,50,27,0,1,0,0,0,1,1,1,4,4,"36.0%"
"29","Cairo Santos","K","CHI","2022",12,12,"ppr",29,1,1,100,22,0,1,0,0,0,1,1,1,4,4,"13.3%"
"30","Brett Maher","K","DAL","2022",12,12,"ppr",30,0,1,0,0,0,0,0,0,0,4,4,1,4,4,"75.1%"
"31","Ka'imi Fairbairn","K","HOU","2022",12,12,"ppr",31,1,1,100,28,0,1,0,0,0,0,0,1,3,3,"2.0%"
"32","Taylor Bertolet","K","LAC","2022",12,12,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.7%"
"33","Tristan Vizcaino","K","NE","2022",12,12,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"34","Zane Gonzalez","K","CAR","2022",12,12,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"35","Wil Lutz","K","NO","2022",12,12,"ppr",35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"8.0%"
"36","Sam Ficken","K","DET","2022",12,12,"ppr",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
