"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Harrison Butker","K","KC","2020",13,13,"ppr",1,5,5,100,48,0,2,2,1,0,1,1,1,17,17,"91.8%"
"2","Dustin Hopkins","K","LAC","2020",13,13,"ppr",2,3,3,100,49,0,0,0,3,0,2,2,1,14,14,"2.7%"
"3","Jason Sanders","K","MIA","2020",13,13,"ppr",3,4,4,100,48,1,2,0,1,0,1,1,1,14,14,"13.2%"
"4","Cody Parkey","K","FA","2020",13,13,"ppr",4,2,2,100,43,0,1,0,1,0,5,5,1,12,12,"0.0%"
"5","Younghoe Koo","K","ATL","2020",13,13,"ppr",5,3,3,100,53,0,1,1,0,1,1,1,1,12,12,"46.2%"
"6","Justin Tucker","K","BAL","2020",13,13,"ppr",6,2,3,66.7,35,0,1,1,0,0,4,4,1,10,10,"99.0%"
"7","Tyler Bass","K","BUF","2020",13,13,"ppr",7,2,2,100,37,0,1,1,0,0,4,4,1,10,10,"94.4%"
"8","Ka'imi Fairbairn","K","HOU","2020",13,13,"ppr",8,2,3,66.7,52,0,0,1,0,1,2,2,1,10,10,"2.0%"
"9","Nick Folk","K","NE","2020",13,13,"ppr",9,1,1,100,32,0,0,1,0,0,6,6,1,9,9,"75.5%"
"10","Matt Gay","K","LAR","2020",13,13,"ppr",10,1,2,50,39,0,0,1,0,0,5,5,1,8,8,"41.5%"
"11","Daniel Carlson","K","LV","2020",13,13,"ppr",11,1,1,100,48,0,0,0,1,0,4,4,1,8,8,"96.6%"
"12","Dan Bailey","K","FA","2020",13,13,"ppr",12,2,3,66.7,48,0,1,0,1,0,1,3,1,8,8,"0.0%"
"13","Cairo Santos","K","CHI","2020",13,13,"ppr",13,1,1,100,45,0,0,0,1,0,3,4,1,7,7,"13.3%"
"14","Rodrigo Blankenship","K","FA","2020",13,13,"ppr",14,1,1,100,42,0,0,0,1,0,3,3,1,7,7,"0.7%"
"15","Mason Crosby","K","GB","2020",13,13,"ppr",15,1,1,100,40,0,0,0,1,0,3,4,1,7,7,"3.2%"
"16","Robbie Gould","K","SF","2020",13,13,"ppr",16,1,1,100,45,0,0,0,1,0,3,3,1,7,7,"42.9%"
"17","Brandon McManus","K","DEN","2020",13,13,"ppr",17,1,2,50,53,0,0,0,0,1,1,1,1,6,6,"36.0%"
"18","Jake Elliott","K","PHI","2020",13,13,"ppr",18,1,1,100,52,0,0,0,0,1,1,2,1,6,6,"27.9%"
"19","Greg Zuerlein","K","NYJ","2020",13,13,"ppr",19,1,4,25,31,0,0,1,0,0,2,2,1,5,5,"15.9%"
"20","Matthew Wright","K","FA","2020",13,13,"ppr",20,1,1,100,37,0,0,1,0,0,2,2,1,5,5,"4.7%"
"21","Jason Myers","K","SEA","2020",13,13,"ppr",21,1,1,100,31,0,0,1,0,0,1,1,1,4,4,"55.6%"
"22","Chase McLaughlin","K","IND","2020",13,13,"ppr",22,1,2,50,22,0,1,0,0,0,1,2,1,4,4,"4.0%"
"23","Zane Gonzalez","K","CAR","2020",13,13,"ppr",23,0,1,0,0,0,0,0,0,0,4,4,1,4,4,"0.1%"
"24","Graham Gano","K","NYG","2020",13,13,"ppr",24,1,1,100,48,0,0,0,1,0,0,1,1,4,4,"61.0%"
"25","Matt Prater","K","ARI","2020",13,13,"ppr",25,0,0,0,0,0,0,0,0,0,4,5,1,4,4,"14.9%"
"26","Wil Lutz","K","NO","2020",13,13,"ppr",26,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"8.0%"
"27","Stephen Gostkowski","K","FA","2020",13,13,"ppr",27,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"28","Sergio Castillo","K","NYJ","2020",13,13,"ppr",28,0,0,0,0,0,0,0,0,0,2,3,1,2,2,"0.0%"
"29","Randy Bullock","K","TEN","2020",13,13,"ppr",29,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"1.5%"
"30","Michael Badgley","K","DET","2020",13,13,"ppr",30,0,2,0,0,0,0,0,0,0,0,0,1,0,0,"27.0%"
"31","Ty Long","K","FA","2020",13,13,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
