"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"53","David Blough","QB","ARI","2022",6,6,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Chris Streveler","QB","NYJ","2022",6,6,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Easton Stick","QB","LAC","2022",6,6,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Case Cookus","QB","LAR","2022",6,6,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Brock Purdy","QB","SF","2022",6,6,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.3%"
"58","Kyle Trask","QB","TB","2022",6,6,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"59","Sam Ehlinger","QB","IND","2022",6,6,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"60","E.J. Perry","QB","JAC","2022",6,6,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Anthony Brown","QB","BAL","2022",6,6,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Malik Willis","QB","TEN","2022",6,6,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"63","Jarrett Guarantano","QB","DEN","2022",6,6,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Chris Oladokun","QB","KC","2022",6,6,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Davis Cheek","QB","CAR","2022",6,6,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Stone Smartt","QB","LAC","2022",6,6,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Chase Garbers","QB","LV","2022",6,6,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Davis Mills","QB","HOU","2022",6,6,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"69","Matt Corral","QB","CAR","2022",6,6,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"70","Carson Strong","QB","ARI","2022",6,6,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Sam Howell","QB","WAS","2022",6,6,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"72","John Wolford","QB","LAR","2022",6,6,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"73","Blaine Gabbert","QB","TB","2022",6,6,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Erik Ainge","QB","NYJ","2022",6,6,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Hunter Cantwell","QB","BAL","2022",6,6,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Tyrod Taylor","QB","NYG","2022",6,6,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"77","Case Keenum","QB","BUF","2022",6,6,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"78","Ben Chappell","QB","WAS","2022",6,6,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Adam Froman","QB","ATL","2022",6,6,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Ryan Tannehill","QB","TEN","2022",6,6,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.5%"
"81","Nick Foles","QB","IND","2022",6,6,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Chase Daniel","QB","LAC","2022",6,6,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"83","Joe Flacco","QB","NYJ","2022",6,6,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"84","Brett Ratliff","QB","TEN","2022",6,6,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Brian Brohm","QB","BUF","2022",6,6,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Brian Hoyer","QB","NE","2022",6,6,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"87","Chad Henne","QB","KC","2022",6,6,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"88","Colt McCoy","QB","ARI","2022",6,6,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"89","Josh Johnson","QB","SF","2022",6,6,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Keith Null","QB","CAR","2022",6,6,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Davis Webb","QB","NYG","2022",6,6,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Deshaun Watson","QB","CLE","2022",6,6,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"93","Nathan Peterman","QB","CHI","2022",6,6,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"94","Joshua Dobbs","QB","DET","2022",6,6,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","C.J. Beathard","QB","JAC","2022",6,6,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"96","Nick Mullens","QB","MIN","2022",6,6,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Brandon Allen","QB","CIN","2022",6,6,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"98","Kevin Hogan","QB","TEN","2022",6,6,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Nate Sudfeld","QB","DET","2022",6,6,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Danny Etling","QB","GB","2022",6,6,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Tim Boyle","QB","CHI","2022",6,6,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Kyle Allen","QB","HOU","2022",6,6,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"103","Taysom Hill","QB","NO","2022",6,6,"ppr","103","2","4","50.0","16","4.0","0","0","0","5","39","0","0","1","0.0","0.0","45.3%"
"104","Mason Rudolph","QB","PIT","2022",6,6,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"105","Sam Darnold","QB","CAR","2022",6,6,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"106","Mike White","QB","NYJ","2022",6,6,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"107","Baker Mayfield","QB","LAR","2022",6,6,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"108","Logan Woodside","QB","ATL","2022",6,6,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Jeff Driskel","QB","HOU","2022",6,6,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"110","Garrett Gilbert","QB","NE","2022",6,6,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Brett Smith","QB","TB","2022",6,6,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Matt Barkley","QB","BUF","2022",6,6,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Ryan Griffin","QB","TB","2022",6,6,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Derek Carr","QB","LV","2022",6,6,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64.3%"
"115","Dak Prescott","QB","DAL","2022",6,6,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.5%"
"116","Trevor Siemian","QB","CHI","2022",6,6,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Jared Goff","QB","DET","2022",6,6,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.4%"
"118","Brett Hundley","QB","BAL","2022",6,6,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Jameis Winston","QB","NO","2022",6,6,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"120","Sean Mannion","QB","SEA","2022",6,6,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Taylor Heinicke","QB","WAS","2022",6,6,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.0%"
