"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","James Conner","RB","ARI","2019",6,6,"ppr","1","16","41","2.6","12","0","1","7","7","78","11.1","1","0","1","30.9","30.9","97.8%"
"2","Nick Chubb","RB","CLE","2019",6,6,"ppr","2","20","122","6.1","52","5","2","5","6","17","3.4","0","1","1","28.9","28.9","99.9%"
"3","David Johnson","RB","NO","2019",6,6,"ppr","3","12","34","2.8","17","0","1","6","8","68","11.3","1","0","1","28.2","28.2","0.1%"
"4","Devonta Freeman","RB","FA","2019",6,6,"ppr","4","19","88","4.6","15","0","0","3","3","30","10.0","2","0","1","26.8","26.8","0.0%"
"5","Ezekiel Elliott","RB","DAL","2019",6,6,"ppr","5","28","105","3.8","13","0","1","5","6","48","9.6","0","0","1","26.3","26.3","97.0%"
"6","Chris Carson","RB","FA","2019",6,6,"ppr","6","24","124","5.2","25","2","1","4","4","35","8.8","0","0","1","25.9","25.9","0.3%"
"7","Jamaal Williams","RB","DET","2019",6,6,"ppr","7","14","104","7.4","45","3","0","4","5","32","8.0","1","0","1","23.6","23.6","91.0%"
"8","Christian McCaffrey","RB","SF","2019",6,6,"ppr","8","22","31","1.4","10","0","1","4","5","26","6.5","1","0","1","21.7","21.7","100.0%"
"9","Miles Sanders","RB","PHI","2019",6,6,"ppr","9","3","6","2.0","3","0","0","3","3","86","28.7","1","0","1","18.2","18.2","96.5%"
"10","Carlos Hyde","RB","FA","2019",6,6,"ppr","10","26","116","4.5","26","1","1","1","1","14","14.0","0","1","1","18.0","18.0","0.0%"
"11","Leonard Fournette","RB","TB","2019",6,6,"ppr","11","20","72","3.6","16","0","0","6","6","46","7.7","0","0","1","17.8","17.8","96.9%"
"12","Adrian Peterson","RB","FA","2019",6,6,"ppr","12","23","118","5.1","25","1","0","2","2","18","9.0","0","0","1","15.6","15.6","2.1%"
"13","Phillip Lindsay","RB","FA","2019",6,6,"ppr","13","15","70","4.7","30","2","1","2","3","5","2.5","0","0","1","15.5","15.5","0.4%"
"14","Mark Ingram II","RB","NO","2019",6,6,"ppr","14","13","52","4.0","12","0","1","2","2","22","11.0","0","0","1","15.4","15.4","4.3%"
"15","Chase Edmonds","RB","DEN","2019",6,6,"ppr","15","5","34","6.8","15","0","0","2","2","33","16.5","1","0","1","14.7","14.7","23.9%"
"16","Tevin Coleman","RB","SF","2019",6,6,"ppr","16","18","45","2.5","9","0","1","2","3","16","8.0","0","0","1","14.1","14.1","0.6%"
"17","Kerryon Johnson","RB","FA","2019",6,6,"ppr","17","13","34","2.6","8","0","1","2","4","27","13.5","0","0","1","14.1","14.1","0.0%"
"18","Alvin Kamara","RB","NO","2019",6,6,"ppr","18","11","31","2.8","7","0","0","7","8","35","5.0","0","0","1","13.6","13.6","99.3%"
"19","James White","RB","FA","2019",6,6,"ppr","19","2","-1","-0.5","1","0","0","9","9","46","5.1","0","0","1","13.5","13.5","0.1%"
"20","Dalvin Cook","RB","MIN","2019",6,6,"ppr","20","16","41","2.6","14","0","1","2","2","13","6.5","0","0","1","13.4","13.4","100.0%"
"21","Duke Johnson Jr.","RB","BUF","2019",6,6,"ppr","21","5","34","6.8","15","0","0","2","4","20","10.0","1","0","1","13.4","13.4","0.0%"
"22","Sony Michel","RB","LAC","2019",6,6,"ppr","22","22","86","3.9","26","1","0","2","3","27","13.5","0","0","1","13.3","13.3","2.2%"
"23","Kenyan Drake","RB","BAL","2019",6,6,"ppr","23","10","40","4.0","9","0","0","6","9","30","5.0","0","0","1","13.0","13.0","26.8%"
"24","Royce Freeman","RB","HOU","2019",6,6,"ppr","24","11","34","3.1","8","0","0","5","5","42","8.4","0","0","1","12.6","12.6","0.0%"
"25","Mark Walton","RB","FA","2019",6,6,"ppr","25","6","32","5.3","14","0","0","5","6","43","8.6","0","0","1","12.5","12.5","2.0%"
"26","Brandon Bolden","RB","LV","2019",6,6,"ppr","26","3","23","7.7","21","1","1","2","2","22","11.0","0","0","1","12.5","12.5","0.2%"
"27","Le'Veon Bell","RB","FA","2019",6,6,"ppr","27","14","50","3.6","13","0","1","1","1","3","3.0","0","0","1","12.3","12.3","0.1%"
