"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Jared Cook","TE","FA","2018",1,1,"ppr","1","9","12","180","20.0","45","7","0","0","0","0","0","1","27.0","27.0","0.0%"
"2","Rob Gronkowski","TE","FA","2018",1,1,"ppr","2","7","8","123","17.6","30","5","1","0","0","0","1","1","23.3","23.3","1.0%"
"3","Will Dissly","TE","SEA","2018",1,1,"ppr","3","3","5","105","35.0","66","5","1","0","0","0","0","1","19.5","19.5","3.3%"
"4","Eric Ebron","TE","FA","2018",1,1,"ppr","4","4","5","51","12.8","26","1","1","0","0","0","0","1","15.1","15.1","0.0%"
"5","Jordan Reed","TE","FA","2018",1,1,"ppr","5","4","5","48","12.0","22","1","1","0","0","0","0","1","14.8","14.8","19.0%"
"6","George Kittle","TE","SF","2018",1,1,"ppr","6","5","9","90","18.0","36","2","0","0","0","0","0","1","14.0","14.0","98.9%"
"7","Jack Doyle","TE","FA","2018",1,1,"ppr","7","7","10","60","8.6","13","0","0","0","0","0","1","1","11.0","11.0","2.0%"
"8","Zach Ertz","TE","ARI","2018",1,1,"ppr","8","5","10","48","9.6","18","0","0","0","0","0","0","1","9.8","9.8","32.6%"
"9","Delanie Walker","TE","FA","2018",1,1,"ppr","9","4","7","52","13.0","16","0","0","0","0","0","0","1","9.2","9.2","0.1%"
"10","Jesse James","TE","CLE","2018",1,1,"ppr","10","3","5","60","20.0","37","2","0","0","0","0","0","1","9.0","9.0","0.0%"
"11","Benjamin Watson","TE","FA","2018",1,1,"ppr","11","4","4","44","11.0","21","1","0","0","0","0","0","1","8.4","8.4","2.8%"
"12","Kyle Rudolph","TE","TB","2018",1,1,"ppr","12","1","2","11","11.0","11","0","1","0","0","0","0","1","8.1","8.1","0.6%"
"13","O.J. Howard","TE","HOU","2018",1,1,"ppr","13","2","2","54","27.0","35","2","0","0","0","0","0","1","7.4","7.4","0.3%"
"14","Tyler Eifert","TE","FA","2018",1,1,"ppr","14","3","3","44","14.7","29","1","0","0","0","0","0","1","7.4","7.4","0.0%"
"15","Nick Boyle","TE","BAL","2018",1,1,"ppr","15","3","6","40","13.3","25","1","0","0","0","0","0","1","7.0","7.0","0.0%"
"16","Maxx Williams","TE","ARI","2018",1,1,"ppr","16","3","3","32","10.7","24","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"17","Mark Andrews","TE","BAL","2018",1,1,"ppr","17","3","4","31","10.3","12","0","0","0","0","0","0","1","6.1","6.1","99.9%"
"18","Neal Sterling","TE","FA","2018",1,1,"ppr","18","3","3","27","9.0","12","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"19","Luke Stocker","TE","FA","2018",1,1,"ppr","19","2","2","37","18.5","31","2","0","0","0","0","0","1","5.7","5.7","0.0%"
"20","Antonio Gates","TE","FA","2018",1,1,"ppr","20","2","3","16","8.0","9","0","0","0","0","0","0","1","5.6","5.6","0.2%"
"21","Austin Seferian-Jenkins","TE","FA","2018",1,1,"ppr","21","3","5","25","8.3","13","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"22","Austin Hooper","TE","TEN","2018",1,1,"ppr","22","3","4","24","8.0","15","0","0","0","0","0","0","1","5.4","5.4","13.8%"
"23","Greg Olsen","TE","FA","2018",1,1,"ppr","23","2","2","33","16.5","19","0","0","0","0","0","0","1","5.3","5.3","7.0%"
"24","Jake Butt","TE","FA","2018",1,1,"ppr","24","2","4","29","14.5","22","1","0","0","0","0","0","1","4.9","4.9","0.1%"
"25","Ricky Seals-Jones","TE","FA","2018",1,1,"ppr","25","3","6","19","6.3","7","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"26","Geoff Swaim","TE","TEN","2018",1,1,"ppr","26","3","4","18","6.0","11","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"27","David Njoku","TE","CLE","2018",1,1,"ppr","27","3","7","13","4.3","8","0","0","0","0","0","0","1","4.3","4.3","87.0%"
"28","Virgil Green","TE","FA","2018",1,1,"ppr","28","2","2","21","10.5","15","0","0","0","0","0","0","1","4.1","4.1","0.0%"
