"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Patrick Mahomes II","QB","KC","2021",10,10,"ppr","1","35","50","70.0","406","8.1","5","0","0","0","0","0","0","1","36.2","36.2","100.0%"
"2","Dak Prescott","QB","DAL","2021",10,10,"ppr","2","24","31","77.4","296","9.5","2","0","0","2","5","1","0","1","26.3","26.3","93.5%"
"3","Josh Allen","QB","BUF","2021",10,10,"ppr","3","21","28","75.0","366","13.1","2","1","2","2","3","0","0","1","21.9","21.9","100.0%"
"4","Mac Jones","QB","NE","2021",10,10,"ppr","4","19","23","82.6","198","8.6","3","0","2","0","0","0","0","1","19.9","19.9","14.1%"
"5","Trevor Siemian","QB","CHI","2021",10,10,"ppr","5","19","34","55.9","298","8.8","2","0","4","0","0","0","0","1","19.9","19.9","0.1%"
"6","Jalen Hurts","QB","PHI","2021",10,10,"ppr","6","16","23","69.6","178","7.7","2","1","2","13","55","0","0","1","19.6","19.6","99.9%"
"7","Derek Carr","QB","LV","2021",10,10,"ppr","7","25","35","71.4","261","7.5","2","1","2","3","18","0","0","1","19.2","19.2","64.3%"
"8","Ryan Tannehill","QB","TEN","2021",10,10,"ppr","8","19","27","70.4","213","7.9","1","0","2","5","1","1","0","1","18.6","18.6","28.5%"
"9","Kirk Cousins","QB","MIN","2021",10,10,"ppr","9","25","37","67.6","294","7.9","2","0","2","4","-3","0","1","1","17.5","17.5","87.8%"
"10","Lamar Jackson","QB","BAL","2021",10,10,"ppr","10","26","43","60.5","238","5.5","1","1","4","9","39","0","0","1","16.4","16.4","96.8%"
"11","Mason Rudolph","QB","PIT","2021",10,10,"ppr","11","30","50","60.0","242","4.8","1","1","0","4","36","0","0","1","16.3","16.3","0.1%"
"12","Taylor Heinicke","QB","WAS","2021",10,10,"ppr","12","26","32","81.3","256","8.0","1","0","5","3","15","0","0","1","15.7","15.7","14.0%"
"13","Jimmy Garoppolo","QB","SF","2021",10,10,"ppr","13","15","19","78.9","182","9.6","2","0","1","2","1","0","0","1","15.4","15.4","16.2%"
"14","Tom Brady","QB","TB","2021",10,10,"ppr","14","23","34","67.6","220","6.5","2","2","0","1","2","0","0","1","15.0","15.0","86.0%"
"15","Justin Herbert","QB","LAC","2021",10,10,"ppr","15","20","34","58.8","195","5.7","1","1","2","2","22","0","0","1","13.0","13.0","98.8%"
"16","Tua Tagovailoa","QB","MIA","2021",10,10,"ppr","16","8","13","61.5","158","12.2","0","0","1","3","0","1","0","1","12.3","12.3","94.7%"
"17","Matthew Stafford","QB","LAR","2021",10,10,"ppr","17","26","41","63.4","243","5.9","1","2","2","1","1","0","0","1","11.8","11.8","29.7%"
"18","Cam Newton","QB","FA","2021",10,10,"ppr","18","3","4","75.0","8","2.0","1","0","0","3","14","1","0","1","11.7","11.7","9.1%"
"19","Aaron Rodgers","QB","GB","2021",10,10,"ppr","19","23","37","62.2","292","7.9","0","1","1","2","8","0","0","1","11.5","11.5","75.1%"
"20","Trevor Lawrence","QB","JAC","2021",10,10,"ppr","20","16","35","45.7","162","4.6","0","0","3","5","33","0","1","1","9.8","9.8","75.8%"
"21","Teddy Bridgewater","QB","MIA","2021",10,10,"ppr","21","22","36","61.1","226","6.3","0","0","1","0","0","0","0","1","9.0","9.0","0.6%"
"22","Russell Wilson","QB","DEN","2021",10,10,"ppr","22","20","40","50.0","161","4.0","0","2","3","5","32","0","0","1","7.6","7.6","43.7%"
"23","Brian Hoyer","QB","NE","2021",10,10,"ppr","23","3","3","100.0","85","28.3","1","0","0","2","-2","0","0","1","7.2","7.2","0.1%"
"24","Carson Wentz","QB","WAS","2021",10,10,"ppr","24","22","34","64.7","180","5.3","0","0","1","4","-1","0","0","1","7.1","7.1","6.5%"
"25","Jacoby Brissett","QB","CLE","2021",10,10,"ppr","25","11","23","47.8","156","6.8","0","0","2","1","4","0","0","1","6.6","6.6","4.8%"
"26","PJ Walker","QB","CAR","2021",10,10,"ppr","26","22","29","75.9","167","5.8","0","1","0","3","6","0","1","1","6.3","6.3","0.7%"
"27","Mike White","QB","NYJ","2021",10,10,"ppr","27","24","44","54.5","251","5.7","0","4","1","0","0","0","0","1","6.0","6.0","19.9%"
"28","Baker Mayfield","QB","LAR","2021",10,10,"ppr","28","11","21","52.4","73","3.5","1","1","2","0","0","0","0","1","5.9","5.9","6.6%"
"29","Joe Flacco","QB","NYJ","2021",10,10,"ppr","29","3","3","100.0","47","15.7","1","0","0","0","0","0","0","1","5.9","5.9","0.3%"
"30","Taysom Hill","QB","NO","2021",10,10,"ppr","30","2","2","100.0","11","5.5","0","0","0","3","23","0","0","1","5.2","5.2","45.3%"
"31","Jared Goff","QB","DET","2021",10,10,"ppr","31","14","25","56.0","114","4.6","0","0","4","0","0","0","0","1","4.6","4.6","60.4%"
"32","Case Keenum","QB","BUF","2021",10,10,"ppr","32","8","12","66.7","81","6.8","0","0","3","0","0","0","0","1","3.2","3.2","0.4%"
"33","Matt Ryan","QB","IND","2021",10,10,"ppr","33","9","21","42.9","117","5.6","0","2","2","0","0","0","0","1","2.7","2.7","10.6%"
"34","Chris Streveler","QB","NYJ","2021",10,10,"ppr","34","6","9","66.7","36","4.0","0","0","2","2","4","0","0","1","1.8","1.8","0.0%"
"35","Colt McCoy","QB","ARI","2021",10,10,"ppr","35","11","20","55.0","107","5.4","0","1","2","1","-1","0","1","1","1.2","1.2","2.3%"
"36","Cooper Rush","QB","DAL","2021",10,10,"ppr","36","3","3","100.0","17","5.7","0","0","0","3","-6","0","0","1","0.1","0.1","0.5%"
"37","Feleipe Franks","QB","ATL","2021",10,10,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"38","Chad Henne","QB","KC","2021",10,10,"ppr","38","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.1%"
"39","Davis Webb","QB","NYG","2021",10,10,"ppr","39","0","0","0","0","0","0","0","0","2","-3","0","0","1","-0.3","-0.3","0.0%"
"40","Josh Rosen","QB","FA","2021",10,10,"ppr","40","1","6","16.7","14","2.3","0","1","0","0","0","0","0","1","-0.4","-0.4","0.0%"
