"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Richie James Jr.","WR","NYG","2020",9,9,"ppr","1","9","13","184","20.4","47","9","1","0","0","0","0","1","33.4","33.4","7.1%"
"2","Davante Adams","WR","LV","2020",9,9,"ppr","2","10","12","173","17.3","49","7","1","0","0","0","0","1","33.3","33.3","100.0%"
"3","Tyreek Hill","WR","MIA","2020",9,9,"ppr","3","9","18","113","12.6","28","2","2","1","8","0","0","1","33.1","33.1","100.0%"
"4","Jakobi Meyers","WR","NE","2020",9,9,"ppr","4","12","14","169","14.1","33","4","0","0","0","0","0","1","28.9","28.9","69.3%"
"5","DJ Chark Jr.","WR","DET","2020",9,9,"ppr","5","7","12","146","20.9","73","6","1","0","0","0","0","1","27.6","27.6","40.6%"
"6","Breshad Perriman","WR","TB","2020",9,9,"ppr","6","5","7","101","20.2","50","4","2","0","0","0","0","1","27.1","27.1","0.2%"
"7","Curtis Samuel","WR","WAS","2020",9,9,"ppr","7","9","9","105","11.7","28","2","1","3","13","0","0","1","26.8","26.8","61.9%"
"8","Jerry Jeudy","WR","DEN","2020",9,9,"ppr","8","7","14","125","17.9","41","5","1","0","0","0","0","1","25.5","25.5","89.9%"
"9","Keenan Allen","WR","LAC","2020",9,9,"ppr","9","9","11","103","11.4","27","1","1","0","0","0","0","1","25.3","25.3","98.1%"
"10","Terry McLaurin","WR","WAS","2020",9,9,"ppr","10","7","8","115","16.4","68","4","1","0","0","0","0","1","24.5","24.5","98.1%"
"11","DK Metcalf","WR","SEA","2020",9,9,"ppr","11","7","9","108","15.4","41","4","1","0","0","0","0","1","23.8","23.8","97.8%"
"12","Christian Kirk","WR","JAC","2020",9,9,"ppr","12","5","8","123","24.6","56","6","1","0","0","0","0","1","23.3","23.3","94.9%"
"13","JuJu Smith-Schuster","WR","KC","2020",9,9,"ppr","13","6","7","93","15.5","31","4","1","0","0","0","0","1","21.3","21.3","93.5%"
"14","William Fuller V","WR","FA","2020",9,9,"ppr","14","5","5","100","20.0","77","4","1","0","0","0","0","1","21.0","21.0","0.1%"
"15","Stefon Diggs","WR","BUF","2020",9,9,"ppr","15","9","12","118","13.1","25","3","0","0","0","0","0","1","20.8","20.8","100.0%"
"16","Olamide Zaccheaus","WR","ATL","2020",9,9,"ppr","16","4","6","103","25.8","51","7","1","0","0","0","0","1","20.3","20.3","0.8%"
