"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Evan Engram","TE","JAC","2018",15,15,"ppr","1","8","12","75","9.4","22","1","0","0","0","0","0","1","15.5","15.5","68.5%"
"2","Garrett Celek","TE","FA","2018",15,15,"ppr","2","2","2","61","30.5","41","4","1","0","0","0","0","1","14.1","14.1","0.0%"
"3","Trey Burton","TE","FA","2018",15,15,"ppr","3","4","7","36","9.0","13","0","1","0","0","0","0","1","13.6","13.6","0.0%"
"4","Travis Kelce","TE","KC","2018",15,15,"ppr","4","7","9","61","8.7","16","0","0","0","0","0","0","1","13.1","13.1","100.0%"
"5","Chris Manhertz","TE","JAC","2018",15,15,"ppr","5","1","2","50","50.0","50","4","1","0","0","0","0","1","12.0","12.0","0.0%"
"6","Jeremy Sprinkle","TE","FA","2018",15,15,"ppr","6","3","3","19","6.3","9","0","1","0","0","0","0","1","10.9","10.9","0.0%"
"7","Gerald Everett","TE","LAC","2018",15,15,"ppr","7","5","7","46","9.2","20","1","0","0","0","0","0","1","9.6","9.6","84.7%"
"8","Antonio Gates","TE","FA","2018",15,15,"ppr","8","4","5","54","13.5","22","1","0","0","0","0","0","1","9.4","9.4","0.2%"
"9","Vance McDonald","TE","FA","2018",15,15,"ppr","9","2","3","13","6.5","8","0","1","0","0","0","0","1","9.3","9.3","0.0%"
"10","Blake Jarwin","TE","FA","2018",15,15,"ppr","10","4","7","45","11.3","18","0","0","0","0","0","0","1","8.5","8.5","4.0%"
"11","Matt LaCosse","TE","FA","2018",15,15,"ppr","11","4","6","43","10.8","14","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"12","Chris Herndon IV","TE","FA","2018",15,15,"ppr","12","3","4","53","17.7","25","1","0","0","0","0","0","1","8.3","8.3","0.0%"
"13","George Kittle","TE","SF","2018",15,15,"ppr","13","3","8","51","17.0","21","2","0","0","0","0","0","1","8.1","8.1","98.9%"
"14","Darren Waller","TE","LV","2018",15,15,"ppr","14","1","1","44","44.0","44","3","0","1","21","0","0","1","7.5","7.5","74.7%"
"15","Tyler Conklin","TE","NYJ","2018",15,15,"ppr","15","2","3","53","26.5","33","3","0","0","0","0","0","1","7.3","7.3","35.3%"
"16","Lee Smith","TE","FA","2018",15,15,"ppr","16","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"17","Levine Toilolo","TE","FA","2018",15,15,"ppr","17","4","4","28","7.0","18","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"18","Lance Kendricks","TE","FA","2018",15,15,"ppr","18","4","4","27","6.8","16","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"19","Jimmy Graham","TE","FA","2018",15,15,"ppr","19","3","4","32","10.7","13","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"20","David Njoku","TE","CLE","2018",15,15,"ppr","20","3","5","30","10.0","20","1","0","0","0","0","0","1","6.0","6.0","87.0%"
"21","Adam Shaheen","TE","MIA","2018",15,15,"ppr","21","2","2","39","19.5","23","1","0","0","0","0","0","1","5.9","5.9","0.0%"
"22","Kyle Rudolph","TE","TB","2018",15,15,"ppr","22","3","3","23","7.7","12","0","0","0","0","0","0","1","5.3","5.3","0.6%"
"23","Dalton Schultz","TE","DAL","2018",15,15,"ppr","23","3","4","23","7.7","8","0","0","0","0","0","0","1","5.3","5.3","96.1%"
"24","Zach Ertz","TE","ARI","2018",15,15,"ppr","24","3","7","22","7.3","11","0","0","0","0","0","0","1","5.2","5.2","32.6%"
"25","Ricky Seals-Jones","TE","FA","2018",15,15,"ppr","25","3","8","22","7.3","9","0","0","0","0","0","0","1","5.2","5.2","0.0%"
"26","Mark Andrews","TE","BAL","2018",15,15,"ppr","26","2","4","31","15.5","17","0","0","0","0","0","0","1","5.1","5.1","99.9%"
"27","Hayden Hurst","TE","CIN","2018",15,15,"ppr","27","3","3","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","38.8%"
"28","Luke Stocker","TE","FA","2018",15,15,"ppr","28","2","2","27","13.5","15","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"29","Josh Hill","TE","FA","2018",15,15,"ppr","29","2","3","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"30","Jared Cook","TE","FA","2018",15,15,"ppr","30","2","5","23","11.5","13","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"31","Mike Gesicki","TE","MIA","2018",15,15,"ppr","31","2","3","23","11.5","14","0","0","0","0","0","0","1","4.3","4.3","37.4%"
"32","Rob Gronkowski","TE","FA","2018",15,15,"ppr","32","2","5","21","10.5","13","0","0","0","0","0","0","1","4.1","4.1","1.0%"
"33","Brian Parker","TE","FA","2018",15,15,"ppr","33","2","2","18","9.0","11","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"34","Benjamin Watson","TE","FA","2018",15,15,"ppr","34","1","2","28","28.0","28","1","0","0","0","0","0","1","3.8","3.8","2.8%"
"35","C.J. Uzomah","TE","NYJ","2018",15,15,"ppr","35","1","5","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","0.3%"
"36","Vernon Davis","TE","FA","2018",15,15,"ppr","36","2","3","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","1.6%"
"37","Jason Croom","TE","FA","2018",15,15,"ppr","37","1","1","25","25.0","25","1","0","0","0","0","0","1","3.5","3.5","0.0%"
"38","Ian Thomas","TE","CAR","2018",15,15,"ppr","38","2","4","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","0.1%"
"39","Tyler Higbee","TE","LAR","2018",15,15,"ppr","39","2","2","14","7.0","11","0","0","0","0","0","0","1","3.4","3.4","71.9%"
"40","Ed Dickson","TE","FA","2018",15,15,"ppr","40","2","2","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"41","Dallas Goedert","TE","PHI","2018",15,15,"ppr","41","2","2","12","6.0","10","0","0","0","0","0","0","1","3.2","3.2","88.2%"
"42","Virgil Green","TE","FA","2018",15,15,"ppr","42","2","3","9","4.5","6","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"43","Jermaine Gresham","TE","FA","2018",15,15,"ppr","43","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"44","Eric Tomlinson","TE","DEN","2018",15,15,"ppr","44","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"45","Cameron Brate","TE","TB","2018",15,15,"ppr","45","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","1.6%"
"46","Jesse James","TE","CLE","2018",15,15,"ppr","46","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"47","Eric Ebron","TE","FA","2018",15,15,"ppr","47","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"48","Jordan Leggett","TE","FA","2018",15,15,"ppr","48","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"49","James O'Shaughnessy","TE","MIN","2018",15,15,"ppr","49","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"50","Blake Bell","TE","KC","2018",15,15,"ppr","50","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"51","Maxx Williams","TE","ARI","2018",15,15,"ppr","51","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"52","Jordan Thomas","TE","FA","2018",15,15,"ppr","52","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"53","MyCole Pruitt","TE","ATL","2018",15,15,"ppr","53","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.1%"
