"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Antonio Brown","WR","FA","2017",11,11,"ppr","1","10","13","144","14.4","41","2","3","0","0","0","0","1","42.4","42.4","0.2%"
"2","Keenan Allen","WR","LAC","2017",11,11,"ppr","2","12","13","159","13.3","29","2","2","1","3","0","0","1","40.2","40.2","98.1%"
"3","Kenny Stills","WR","FA","2017",11,11,"ppr","3","7","8","180","25.7","61","3","1","0","0","0","0","1","31.0","31.0","0.0%"
"4","Brandin Cooks","WR","HOU","2017",11,11,"ppr","4","6","9","149","24.8","64","2","1","0","0","0","0","1","26.9","26.9","64.4%"
"5","Adam Thielen","WR","MIN","2017",11,11,"ppr","5","6","9","123","20.5","65","2","1","0","0","0","0","1","24.3","24.3","90.7%"
"6","Larry Fitzgerald","WR","FA","2017",11,11,"ppr","6","9","10","91","10.1","22","2","1","0","0","0","0","1","24.1","24.1","0.1%"
"7","Rishard Matthews","WR","FA","2017",11,11,"ppr","7","5","6","113","22.6","75","1","1","0","0","0","0","1","22.3","22.3","0.0%"
"8","Davante Adams","WR","LV","2017",11,11,"ppr","8","8","10","126","15.8","33","2","0","0","0","0","0","1","20.6","20.6","100.0%"
"9","Danny Amendola","WR","FA","2017",11,11,"ppr","9","8","9","66","8.3","18","0","1","0","0","0","0","1","20.6","20.6","0.0%"
"10","Jarvis Landry","WR","NO","2017",11,11,"ppr","10","6","11","95","15.8","49","1","1","0","0","0","1","1","19.5","19.5","21.3%"
"11","Alshon Jeffery","WR","FA","2017",11,11,"ppr","11","4","7","67","16.8","22","1","1","0","0","0","0","1","18.7","18.7","0.0%"
"12","Marvin Jones Jr.","WR","JAC","2017",11,11,"ppr","12","4","7","85","21.3","28","2","1","0","0","0","0","1","18.5","18.5","13.1%"
"13","DeAndre Hopkins","WR","ARI","2017",11,11,"ppr","13","4","9","76","19.0","34","2","1","0","0","0","0","1","17.6","17.6","98.4%"
"14","Demaryius Thomas","WR","FA","2017",11,11,"ppr","14","5","9","64","12.8","17","0","1","0","0","0","0","1","17.4","17.4","0.1%"
"15","Robert Woods","WR","TEN","2017",11,11,"ppr","15","8","11","81","10.1","23","1","0","0","0","0","0","1","16.1","16.1","44.0%"
"16","Mike Wallace","WR","FA","2017",11,11,"ppr","16","4","4","56","14.0","21","1","1","0","0","0","0","1","15.6","15.6","0.0%"
"17","Tyreek Hill","WR","MIA","2017",11,11,"ppr","17","7","7","68","9.7","38","1","0","1","16","0","0","1","15.4","15.4","100.0%"
"18","Michael Thomas","WR","NO","2017",11,11,"ppr","18","6","11","91","15.2","24","1","0","0","0","0","0","1","15.1","15.1","26.7%"
