"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Kyler Murray","QB","ARI","2021",1,1,"ppr","1","21","32","65.6","289","9.0","4","1","2","5","20","1","0","1","34.6","34.6","62.1%"
"2","Patrick Mahomes II","QB","KC","2021",1,1,"ppr","2","27","36","75.0","337","9.4","3","0","2","5","18","1","0","1","33.3","33.3","100.0%"
"3","Jared Goff","QB","DET","2021",1,1,"ppr","3","38","57","66.7","338","5.9","3","1","3","3","14","0","0","1","29.9","29.9","60.4%"
"4","Jameis Winston","QB","NO","2021",1,1,"ppr","4","14","20","70.0","148","7.4","5","0","0","6","37","0","0","1","29.6","29.6","5.6%"
"5","Tom Brady","QB","TB","2021",1,1,"ppr","5","32","50","64.0","379","7.6","4","2","0","0","0","0","0","1","29.2","29.2","86.0%"
"6","Jalen Hurts","QB","PHI","2021",1,1,"ppr","6","27","35","77.1","264","7.5","3","0","1","7","62","0","0","1","28.8","28.8","99.9%"
"7","Dak Prescott","QB","DAL","2021",1,1,"ppr","7","42","58","72.4","403","6.9","3","1","1","4","13","0","0","1","28.4","28.4","93.5%"
"8","Russell Wilson","QB","DEN","2021",1,1,"ppr","8","18","23","78.3","254","11.0","4","0","3","5","9","0","0","1","27.1","27.1","43.7%"
"9","Derek Carr","QB","LV","2021",1,1,"ppr","9","34","56","60.7","435","7.8","2","1","3","4","6","0","0","1","25.0","25.0","64.3%"
"10","Matthew Stafford","QB","LAR","2021",1,1,"ppr","10","20","26","76.9","321","12.3","3","0","1","5","-5","0","0","1","24.3","24.3","29.7%"
"11","Tyrod Taylor","QB","NYG","2021",1,1,"ppr","11","21","33","63.6","291","8.8","2","0","1","4","40","0","0","1","23.6","23.6","0.1%"
"12","Trevor Lawrence","QB","JAC","2021",1,1,"ppr","12","28","51","54.9","332","6.5","3","3","1","1","-2","0","0","1","22.1","22.1","75.8%"
"13","Kirk Cousins","QB","MIN","2021",1,1,"ppr","13","36","49","73.5","351","7.2","2","0","3","0","0","0","0","1","22.0","22.0","87.8%"
"14","Daniel Jones","QB","NYG","2021",1,1,"ppr","14","22","37","59.5","267","7.2","1","0","2","6","27","1","1","1","21.4","21.4","58.2%"
"15","Teddy Bridgewater","QB","MIA","2021",1,1,"ppr","15","28","36","77.8","264","7.3","2","0","2","3","19","0","0","1","20.5","20.5","0.6%"
"16","Zach Wilson","QB","NYJ","2021",1,1,"ppr","16","20","37","54.1","258","7.0","2","1","6","0","0","0","0","1","19.3","19.3","5.7%"
"17","Sam Darnold","QB","CAR","2021",1,1,"ppr","17","24","35","68.6","279","8.0","1","0","1","5","-1","1","1","1","19.1","19.1","3.9%"
"18","Joe Burrow","QB","CIN","2021",1,1,"ppr","18","20","27","74.1","261","9.7","2","0","5","1","2","0","0","1","18.6","18.6","99.4%"
"19","Carson Wentz","QB","WAS","2021",1,1,"ppr","19","25","38","65.8","251","6.6","2","0","3","4","23","0","1","1","18.3","18.3","6.5%"
"20","Lamar Jackson","QB","BAL","2021",1,1,"ppr","20","19","30","63.3","235","7.8","1","0","3","12","86","0","2","1","18.0","18.0","96.8%"
"21","Tua Tagovailoa","QB","MIA","2021",1,1,"ppr","21","16","27","59.3","202","7.5","1","1","2","4","1","1","0","1","17.2","17.2","94.7%"
"22","Josh Allen","QB","BUF","2021",1,1,"ppr","22","30","51","58.8","270","5.3","1","0","3","9","44","0","1","1","17.2","17.2","100.0%"
"23","Mac Jones","QB","NE","2021",1,1,"ppr","23","29","39","74.4","281","7.2","1","0","1","0","0","0","0","1","15.2","15.2","14.1%"
"24","Ryan Tannehill","QB","TEN","2021",1,1,"ppr","24","21","35","60.0","212","6.1","1","1","6","2","17","1","2","1","15.2","15.2","28.5%"
"25","Jimmy Garoppolo","QB","SF","2021",1,1,"ppr","25","17","25","68.0","314","12.6","1","0","1","3","2","0","1","1","14.8","14.8","16.2%"
"26","Justin Herbert","QB","LAC","2021",1,1,"ppr","26","31","47","66.0","337","7.2","1","1","2","4","-1","0","1","1","14.4","14.4","98.8%"
"27","Baker Mayfield","QB","LAR","2021",1,1,"ppr","27","21","28","75.0","321","11.5","0","1","2","1","7","0","0","1","13.6","13.6","6.6%"
"28","Ben Roethlisberger","QB","FA","2021",1,1,"ppr","28","18","32","56.3","188","5.9","1","0","2","4","5","0","0","1","12.0","12.0","13.6%"
"29","Taylor Heinicke","QB","WAS","2021",1,1,"ppr","29","11","15","73.3","122","8.1","1","0","0","3","17","0","0","1","10.6","10.6","14.0%"
"30","Matt Ryan","QB","IND","2021",1,1,"ppr","30","21","35","60.0","164","4.7","0","0","3","2","8","0","0","1","7.4","7.4","10.6%"
"31","Justin Fields","QB","CHI","2021",1,1,"ppr","31","2","2","100.0","10","5.0","0","0","0","1","3","1","0","1","6.7","6.7","95.3%"
"32","Andy Dalton","QB","NO","2021",1,1,"ppr","32","27","38","71.1","206","5.4","0","1","3","2","13","0","1","1","6.5","6.5","12.2%"
"33","Trey Lance","QB","SF","2021",1,1,"ppr","33","1","1","100.0","5","5.0","1","0","0","3","2","0","0","1","4.4","4.4","15.3%"
"34","Aaron Rodgers","QB","GB","2021",1,1,"ppr","34","15","28","53.6","133","4.8","0","2","1","0","0","0","0","1","3.3","3.3","75.1%"
"35","Marcus Mariota","QB","ATL","2021",1,1,"ppr","35","0","0","0","0","0","0","0","0","1","31","0","0","1","3.1","3.1","19.4%"
"36","Ryan Fitzpatrick","QB","FA","2021",1,1,"ppr","36","3","6","50.0","13","2.2","0","0","1","1","2","0","0","1","0.7","0.7","0.0%"
"37","Jordan Love","QB","GB","2021",1,1,"ppr","37","5","7","71.4","68","9.7","0","0","1","0","0","0","1","1","0.7","0.7","1.4%"
"38","Jacoby Brissett","QB","CLE","2021",1,1,"ppr","38","0","0","0","0","0","0","0","0","2","4","0","0","1","0.4","0.4","4.8%"
"39","Taysom Hill","QB","NO","2021",1,1,"ppr","39","1","1","100.0","3","3.0","0","0","0","2","1","0","0","1","0.2","0.2","45.3%"
"40","Feleipe Franks","QB","ATL","2021",1,1,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
