"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","C.J. Anderson","RB","FA","2017",2,2,"ppr","1","25","118","4.7","28","2","1","3","3","36","12.0","1","0","1","30.4","30.4","1.0%"
"2","Ty Montgomery","RB","NE","2017",2,2,"ppr","2","10","35","3.5","7","0","1","6","7","75","12.5","1","0","1","29.0","29.0","0.5%"
"3","Todd Gurley II","RB","FA","2017",2,2,"ppr","3","16","88","5.5","18","0","1","3","4","48","16.0","1","1","1","26.6","26.6","0.1%"
"4","Kareem Hunt","RB","CLE","2017",2,2,"ppr","4","13","81","6.2","53","1","2","3","3","28","9.3","0","0","1","25.9","25.9","76.3%"
"5","Chris Thompson","RB","FA","2017",2,2,"ppr","5","3","77","25.7","61","1","2","3","7","29","9.7","0","0","1","25.6","25.6","0.0%"
"6","Devonta Freeman","RB","FA","2017",2,2,"ppr","6","19","84","4.4","17","0","2","2","2","16","8.0","0","0","1","24.0","24.0","0.0%"
"7","Javorius Allen","RB","FA","2017",2,2,"ppr","7","14","66","4.7","37","1","0","5","6","35","7.0","1","0","1","21.1","21.1","0.1%"
"8","Melvin Gordon III","RB","KC","2017",2,2,"ppr","8","9","13","1.4","11","0","1","7","8","65","9.3","0","0","1","20.8","20.8","29.3%"
"9","Jalen Richard","RB","FA","2017",2,2,"ppr","9","6","58","9.7","52","1","1","2","2","51","25.5","0","0","1","18.9","18.9","1.0%"
"10","James White","RB","FA","2017",2,2,"ppr","10","2","11","5.5","7","0","0","8","8","85","10.6","0","0","1","17.6","17.6","0.1%"
"11","Carlos Hyde","RB","FA","2017",2,2,"ppr","11","15","124","8.3","61","2","0","3","6","19","6.3","0","0","1","17.3","17.3","0.0%"
"12","Derrick Henry","RB","TEN","2017",2,2,"ppr","12","14","92","6.6","17","0","1","0","0","0","0","0","0","1","15.2","15.2","100.0%"
"13","Jay Ajayi","RB","FA","2017",2,2,"ppr","13","28","122","4.4","20","1","0","2","2","4","2.0","0","0","1","14.6","14.6","7.0%"
"14","Leonard Fournette","RB","TB","2017",2,2,"ppr","14","14","40","2.9","7","0","1","2","5","21","10.5","0","0","1","14.1","14.1","96.9%"
"15","Rex Burkhead","RB","HOU","2017",2,2,"ppr","15","2","3","1.5","2","0","0","3","4","41","13.7","1","0","1","13.4","13.4","12.7%"
"16","Le'Veon Bell","RB","FA","2017",2,2,"ppr","16","27","87","3.2","11","0","0","4","4","4","1.0","0","0","1","13.1","13.1","0.1%"
"17","Mike Gillislee","RB","FA","2017",2,2,"ppr","17","18","69","3.8","13","0","1","0","0","0","0","0","0","1","12.9","12.9","0.0%"
"18","Tarik Cohen","RB","FA","2017",2,2,"ppr","18","7","13","1.9","9","0","0","8","9","55","6.9","0","1","1","12.8","12.8","0.0%"
"19","Jacquizz Rodgers","RB","FA","2017",2,2,"ppr","19","19","67","3.5","10","0","1","0","0","0","0","0","0","1","12.7","12.7","0.0%"
"20","Tevin Coleman","RB","SF","2017",2,2,"ppr","20","6","42","7.0","35","1","0","2","2","3","1.5","1","0","1","12.5","12.5","0.6%"
"21","Terrance West","RB","FA","2017",2,2,"ppr","21","8","22","2.8","12","0","1","2","2","23","11.5","0","0","1","12.5","12.5","0.0%"
"22","Matt Forte","RB","FA","2017",2,2,"ppr","22","9","53","5.9","16","0","0","3","3","38","12.7","0","0","1","12.1","12.1","19.1%"
"23","Marshawn Lynch","RB","FA","2017",2,2,"ppr","23","12","45","3.8","13","0","1","1","2","4","4.0","0","0","1","11.9","11.9","0.3%"
"24","Lamar Miller","RB","FA","2017",2,2,"ppr","24","18","61","3.4","19","0","0","3","3","26","8.7","0","0","1","11.7","11.7","0.0%"
"25","Mark Ingram II","RB","NO","2017",2,2,"ppr","25","8","52","6.5","28","1","0","4","5","24","6.0","0","0","1","11.6","11.6","4.3%"
"26","Chris Carson","RB","FA","2017",2,2,"ppr","26","20","93","4.7","16","0","0","1","2","7","7.0","0","0","1","11.0","11.0","0.3%"
"27","Duke Johnson Jr.","RB","BUF","2017",2,2,"ppr","27","4","21","5.3","16","0","0","3","6","59","19.7","0","0","1","11.0","11.0","0.0%"
"28","Frank Gore","RB","FA","2017",2,2,"ppr","28","14","46","3.3","13","0","1","0","2","0","0","0","0","1","10.6","10.6","12.1%"
"29","LeSean McCoy","RB","FA","2017",2,2,"ppr","29","12","9","0.8","6","0","0","6","7","34","5.7","0","0","1","10.3","10.3","2.0%"
"30","Ameer Abdullah","RB","LV","2017",2,2,"ppr","30","17","86","5.1","34","2","0","0","0","0","0","0","0","1","8.6","8.6","3.4%"
"31","Shane Vereen","RB","FA","2017",2,2,"ppr","31","6","28","4.7","8","0","0","3","3","27","9.0","0","0","1","8.5","8.5","0.0%"
"32","Dalvin Cook","RB","MIN","2017",2,2,"ppr","32","12","64","5.3","25","1","0","2","3","0","0.0","0","0","1","8.4","8.4","100.0%"
"33","Christian McCaffrey","RB","SF","2017",2,2,"ppr","33","8","10","1.3","6","0","0","4","5","34","8.5","0","0","1","8.4","8.4","100.0%"
"34","Alvin Kamara","RB","NO","2017",2,2,"ppr","34","1","3","3.0","3","0","0","3","7","51","17.0","0","0","1","8.4","8.4","99.3%"
"35","Chris Ivory","RB","FA","2017",2,2,"ppr","35","6","17","2.8","6","0","0","3","4","31","10.3","0","0","1","7.8","7.8","0.0%"
"36","Darren Sproles","RB","FA","2017",2,2,"ppr","36","10","48","4.8","12","0","0","2","4","30","15.0","0","1","1","7.8","7.8","0.1%"
"37","Robert Kelley","RB","FA","2017",2,2,"ppr","37","12","78","6.5","21","1","0","0","0","0","0","0","0","1","7.8","7.8","0.0%"
"38","Samaje Perine","RB","CIN","2017",2,2,"ppr","38","21","67","3.2","12","0","0","1","1","0","0.0","0","0","1","7.7","7.7","59.4%"
"39","Theo Riddick","RB","FA","2017",2,2,"ppr","39","9","20","2.2","11","0","0","3","3","17","5.7","0","0","1","6.7","6.7","0.0%"
"40","DeAndre Washington","RB","FA","2017",2,2,"ppr","40","6","20","3.3","10","0","0","3","3","15","5.0","0","0","1","6.5","6.5","11.0%"
"41","Jalston Fowler","RB","FA","2017",2,2,"ppr","41","1","3","3.0","3","0","1","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"42","Jamaal Charles","RB","FA","2017",2,2,"ppr","42","9","46","5.1","14","0","0","1","1","6","6.0","0","0","1","6.2","6.2","0.1%"
"43","Ezekiel Elliott","RB","DAL","2017",2,2,"ppr","43","9","8","0.9","5","0","0","4","5","14","3.5","0","0","1","6.2","6.2","97.0%"
"44","C.J. Ham","RB","MIN","2017",2,2,"ppr","44","1","1","1.0","1","0","1","0","0","0","0","0","0","1","6.1","6.1","0.1%"
"45","Jerick McKinnon","RB","KC","2017",2,2,"ppr","45","3","16","5.3","9","0","0","3","5","9","3.0","0","0","1","5.5","5.5","68.7%"
"46","Andre Ellington","RB","FA","2017",2,2,"ppr","46","2","11","5.5","6","0","0","3","5","12","4.0","0","0","1","5.3","5.3","0.1%"
"47","C.J. Prosise","RB","FA","2017",2,2,"ppr","47","0","0","0","0","0","0","3","6","22","7.3","0","0","1","5.2","5.2","0.0%"
"48","Joe Mixon","RB","CIN","2017",2,2,"ppr","48","9","36","4.0","7","0","0","1","1","5","5.0","0","0","1","5.1","5.1","99.9%"
"49","Matt Breida","RB","NYG","2017",2,2,"ppr","49","4","35","8.8","13","0","0","1","2","3","3.0","0","0","1","4.8","4.8","4.5%"
"50","Peyton Barber","RB","FA","2017",2,2,"ppr","50","10","47","4.7","14","0","0","0","0","0","0","0","0","1","4.7","4.7","1.0%"
"51","Tyler Ervin","RB","FA","2017",2,2,"ppr","51","0","0","0","0","0","0","3","5","16","5.3","0","0","1","4.6","4.6","0.0%"
"52","Elijah McGuire","RB","FA","2017",2,2,"ppr","52","6","29","4.8","11","0","0","1","2","7","7.0","0","0","1","4.6","4.6","0.0%"
"53","Giovani Bernard","RB","TB","2017",2,2,"ppr","53","5","10","2.0","6","0","0","2","4","16","8.0","0","0","1","4.6","4.6","0.2%"
"54","Chris Johnson","RB","FA","2017",2,2,"ppr","54","11","44","4.0","11","0","0","0","0","0","0","0","0","1","4.4","4.4","0.6%"
"55","Paul Perkins","RB","FA","2017",2,2,"ppr","55","7","10","1.4","4","0","0","2","2","12","6.0","0","0","1","4.2","4.2","0.0%"
"56","Jonathan Stewart","RB","FA","2017",2,2,"ppr","56","15","40","2.7","10","0","0","0","1","0","0","0","0","1","4.0","4.0","0.0%"
