"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Sam Ficken","K","DET","2019",16,16,"ppr",1,3,3,100,54,0,0,1,1,1,1,1,1,13,13,"0.0%"
"2","Nick Folk","K","NE","2019",16,16,"ppr",2,3,3,100,51,0,1,1,0,1,1,1,1,12,12,"75.5%"
"3","Kai Forbath","K","LAR","2019",16,16,"ppr",3,3,3,100,49,0,0,1,2,0,0,0,1,11,11,"3.0%"
"4","Matt Gay","K","LAR","2019",16,16,"ppr",4,2,3,66.7,50,0,0,0,1,1,2,2,1,11,11,"41.5%"
"5","Ka'imi Fairbairn","K","HOU","2019",16,16,"ppr",5,3,3,100,37,0,1,2,0,0,2,2,1,11,11,"2.0%"
"6","Robbie Gould","K","SF","2019",16,16,"ppr",6,2,2,100,33,0,1,1,0,0,4,4,1,10,10,"42.9%"
"7","Mason Crosby","K","GB","2019",16,16,"ppr",7,3,3,100,42,1,0,1,1,0,0,1,1,10,10,"3.2%"
"8","Harrison Butker","K","KC","2019",16,16,"ppr",8,2,2,100,56,0,0,1,0,1,2,3,1,10,10,"91.8%"
"9","Zane Gonzalez","K","CAR","2019",16,16,"ppr",9,2,3,66.7,46,0,1,0,1,0,3,3,1,10,10,"0.1%"
"10","Wil Lutz","K","NO","2019",16,16,"ppr",10,1,1,100,47,0,0,0,1,0,5,5,1,9,9,"8.0%"
"11","Randy Bullock","K","TEN","2019",16,16,"ppr",11,2,2,100,57,0,1,0,0,1,1,1,1,9,9,"1.5%"
"12","Greg Zuerlein","K","NYJ","2019",16,16,"ppr",12,1,2,50,52,0,0,0,0,1,4,4,1,9,9,"15.9%"
"13","Brandon McManus","K","DEN","2019",16,16,"ppr",13,2,2,100,34,0,1,1,0,0,3,3,1,9,9,"36.0%"
"14","Jason Myers","K","SEA","2019",16,16,"ppr",14,2,2,100,51,0,0,1,0,1,1,1,1,9,9,"55.6%"
"15","Joey Slye","K","WAS","2019",16,16,"ppr",15,2,2,100,50,0,1,0,0,1,0,0,1,8,8,"2.0%"
"16","Chase McLaughlin","K","IND","2019",16,16,"ppr",16,1,1,100,35,0,0,1,0,0,5,5,1,8,8,"4.0%"
"17","Jason Sanders","K","MIA","2019",16,16,"ppr",17,1,2,50,37,0,0,1,0,0,5,5,1,8,8,"13.2%"
"18","Justin Tucker","K","BAL","2019",16,16,"ppr",18,1,1,100,31,0,0,1,0,0,4,4,1,7,7,"99.0%"
"19","Josh Lambo","K","FA","2019",16,16,"ppr",19,2,2,100,40,0,1,0,1,0,0,0,1,7,7,"0.0%"
"20","Daniel Carlson","K","LV","2019",16,16,"ppr",20,1,1,100,48,0,0,0,1,0,3,3,1,7,7,"96.6%"
"21","Younghoe Koo","K","ATL","2019",16,16,"ppr",21,1,2,50,23,0,1,0,0,0,3,3,1,6,6,"46.2%"
"22","Dustin Hopkins","K","LAC","2019",16,16,"ppr",22,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"2.7%"
"23","Jake Elliott","K","PHI","2019",16,16,"ppr",23,1,3,33.3,36,0,0,1,0,0,2,2,1,5,5,"27.9%"
"24","Stephen Hauschka","K","FA","2019",16,16,"ppr",24,1,1,100,35,0,0,1,0,0,2,2,1,5,5,"0.0%"
"25","Michael Badgley","K","DET","2019",16,16,"ppr",25,1,1,100,27,0,1,0,0,0,2,2,1,5,5,"27.0%"
"26","Aldrick Rosas","K","FA","2019",16,16,"ppr",26,0,1,0,0,0,0,0,0,0,5,5,1,5,5,"0.0%"
"27","Chris Boswell","K","PIT","2019",16,16,"ppr",27,1,1,100,49,0,0,0,1,0,1,1,1,5,5,"14.1%"
"28","Matt Prater","K","ARI","2019",16,16,"ppr",28,1,1,100,26,0,1,0,0,0,2,2,1,5,5,"14.9%"
"29","Dan Bailey","K","FA","2019",16,16,"ppr",29,1,1,100,23,0,1,0,0,0,1,1,1,4,4,"0.0%"
"30","Austin Seibert","K","FA","2019",16,16,"ppr",30,1,1,100,47,0,0,0,1,0,0,1,1,4,4,"0.3%"
"31","Greg Joseph","K","MIN","2019",16,16,"ppr",31,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"28.3%"
"32","Eddy Pineiro","K","CAR","2019",16,16,"ppr",32,1,1,100,46,0,0,0,1,0,0,0,1,4,4,"2.2%"
"33","Michael Palardy","K","NE","2019",16,16,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"34","Ty Long","K","FA","2019",16,16,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
