"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Michael Thomas","WR","NO","2018",1,1,"ppr","1","16","17","180","11.3","35","3","1","0","0","0","1","1","38.0","38.0","26.7%"
"2","Tyreek Hill","WR","MIA","2018",1,1,"ppr","2","7","8","169","24.1","58","10","2","2","4","0","0","1","36.3","36.3","100.0%"
"3","DeSean Jackson","WR","BAL","2018",1,1,"ppr","3","5","5","146","29.2","58","8","2","0","0","0","0","1","31.6","31.6","0.9%"
"4","Emmanuel Sanders","WR","FA","2018",1,1,"ppr","4","10","11","135","13.5","43","5","1","0","0","0","0","1","29.5","29.5","0.0%"
"5","Randall Cobb","WR","GB","2018",1,1,"ppr","5","9","10","142","15.8","75","5","1","0","0","0","0","1","29.2","29.2","5.6%"
"6","Julio Jones","WR","TB","2018",1,1,"ppr","6","10","19","169","16.9","36","5","0","1","11","0","0","1","28.0","28.0","18.9%"
"7","Mike Evans","WR","TB","2018",1,1,"ppr","7","7","7","147","21.0","50","7","1","0","0","0","0","1","27.7","27.7","98.6%"
"8","Kenny Stills","WR","FA","2018",1,1,"ppr","8","4","5","106","26.5","75","4","2","0","0","0","0","1","26.6","26.6","0.0%"
"9","Keenan Allen","WR","LAC","2018",1,1,"ppr","9","8","11","108","13.5","23","3","1","0","0","0","0","1","24.8","24.8","98.1%"
"10","Antonio Brown","WR","FA","2018",1,1,"ppr","10","9","16","93","10.3","22","1","1","0","0","0","0","1","24.3","24.3","0.2%"
"11","Odell Beckham Jr.","WR","FA","2018",1,1,"ppr","11","11","15","111","10.1","24","2","0","1","-1","0","0","1","22.0","22.0","19.2%"
"12","Golden Tate","WR","FA","2018",1,1,"ppr","12","7","15","79","11.3","26","2","1","0","0","0","0","1","20.9","20.9","0.0%"
"13","Ted Ginn Jr.","WR","FA","2018",1,1,"ppr","13","5","6","68","13.6","28","1","1","1","5","0","0","1","20.3","20.3","0.0%"
"14","Davante Adams","WR","LV","2018",1,1,"ppr","14","5","8","88","17.6","51","4","1","0","0","0","0","1","19.8","19.8","100.0%"
"15","Phillip Dorsett II","WR","HOU","2018",1,1,"ppr","15","7","7","66","9.4","14","0","1","0","0","0","0","1","19.6","19.6","0.7%"
"16","A.J. Green","WR","ARI","2018",1,1,"ppr","16","6","8","92","15.3","38","2","1","0","0","0","1","1","19.2","19.2","1.7%"
"17","Kenny Golladay","WR","NYG","2018",1,1,"ppr","17","7","12","114","16.3","26","2","0","0","0","0","0","1","18.4","18.4","6.7%"
"18","Quincy Enunwa","WR","FA","2018",1,1,"ppr","18","6","9","63","10.5","21","1","1","0","0","0","0","1","18.3","18.3","0.0%"
"19","Demaryius Thomas","WR","FA","2018",1,1,"ppr","19","6","10","63","10.5","23","1","1","0","0","0","0","1","18.3","18.3","0.1%"
"20","Geronimo Allison","WR","FA","2018",1,1,"ppr","20","5","8","69","13.8","39","2","1","0","0","0","0","1","17.9","17.9","0.0%"
"21","Cooper Kupp","WR","LAR","2018",1,1,"ppr","21","5","9","52","10.4","12","0","1","2","16","0","0","1","17.8","17.8","82.7%"
"22","Jarvis Landry","WR","NO","2018",1,1,"ppr","22","7","15","106","15.1","39","4","0","0","0","0","0","1","17.6","17.6","21.3%"
"23","JuJu Smith-Schuster","WR","KC","2018",1,1,"ppr","23","5","8","119","23.8","67","5","0","0","0","0","0","1","16.9","16.9","93.5%"
"24","Adam Thielen","WR","MIN","2018",1,1,"ppr","24","6","12","102","17.0","34","2","0","0","0","0","0","1","16.2","16.2","90.7%"
"25","T.Y. Hilton","WR","DAL","2018",1,1,"ppr","25","5","11","46","9.2","13","0","1","0","0","0","0","1","15.6","15.6","3.8%"
"26","DeAndre Hopkins","WR","ARI","2018",1,1,"ppr","26","8","11","78","9.8","17","0","0","1","-7","0","0","1","15.1","15.1","98.4%"
"27","Tyler Lockett","WR","SEA","2018",1,1,"ppr","27","3","4","59","19.7","51","4","1","0","0","0","0","1","14.9","14.9","94.8%"
"28","Willie Snead IV","WR","SF","2018",1,1,"ppr","28","4","6","49","12.3","20","1","1","0","0","0","0","1","14.9","14.9","0.0%"
"29","Larry Fitzgerald","WR","FA","2018",1,1,"ppr","29","7","10","76","10.9","27","2","0","0","0","0","0","1","14.6","14.6","0.1%"
"30","Cole Beasley","WR","BUF","2018",1,1,"ppr","30","7","8","73","10.4","17","0","0","0","0","0","0","1","14.3","14.3","1.5%"
"31","Brandin Cooks","WR","HOU","2018",1,1,"ppr","31","5","8","87","17.4","30","3","0","1","6","0","0","1","14.3","14.3","64.4%"
"32","Dante Pettis","WR","CHI","2018",1,1,"ppr","32","2","5","61","30.5","39","3","1","0","0","0","0","1","14.1","14.1","0.1%"
"33","Stefon Diggs","WR","BUF","2018",1,1,"ppr","33","3","6","43","14.3","22","1","1","1","8","0","0","1","14.1","14.1","100.0%"
"34","Ryan Grant","WR","FA","2018",1,1,"ppr","34","8","9","59","7.4","13","0","0","0","0","0","0","1","13.9","13.9","0.0%"
"35","Bruce Ellington","WR","FA","2018",1,1,"ppr","35","4","8","37","9.3","14","0","1","0","0","0","0","1","13.7","13.7","0.0%"
"36","Brandon Marshall","WR","FA","2018",1,1,"ppr","36","3","6","46","15.3","20","1","1","0","0","0","0","1","13.6","13.6","2.6%"
"37","Nelson Agholor","WR","NE","2018",1,1,"ppr","37","8","10","33","4.1","10","0","0","1","16","0","0","1","13.5","13.5","3.8%"
"38","John Brown","WR","BUF","2018",1,1,"ppr","38","3","4","44","14.7","29","1","1","1","1","0","0","1","13.5","13.5","0.1%"
"39","Mike Williams","WR","LAC","2018",1,1,"ppr","39","5","6","81","16.2","25","2","0","0","0","0","0","1","13.1","13.1","95.8%"
"40","Chris Godwin","WR","TB","2018",1,1,"ppr","40","3","4","41","13.7","16","0","1","0","0","0","0","1","13.1","13.1","96.0%"
"41","Michael Crabtree","WR","FA","2018",1,1,"ppr","41","3","6","38","12.7","20","1","1","0","0","0","0","1","12.8","12.8","0.0%"
"42","Corey Davis","WR","NYJ","2018",1,1,"ppr","42","6","13","62","10.3","18","0","0","0","0","0","0","1","12.2","12.2","17.1%"
"43","Robbie Anderson","WR","ARI","2018",1,1,"ppr","43","1","1","41","41.0","41","3","1","1","-9","0","0","1","10.2","10.2","6.7%"
"44","Dede Westbrook","WR","FA","2018",1,1,"ppr","44","5","6","51","10.2","20","1","0","0","0","0","0","1","10.1","10.1","0.0%"
"45","Allen Robinson II","WR","LAR","2018",1,1,"ppr","45","4","7","61","15.3","33","2","0","0","0","0","0","1","10.1","10.1","36.3%"
"46","Sterling Shepard","WR","NYG","2018",1,1,"ppr","46","5","7","48","9.6","16","0","0","0","0","0","0","1","9.8","9.8","1.3%"
"47","Marvin Jones Jr.","WR","JAC","2018",1,1,"ppr","47","4","8","54","13.5","28","1","0","0","0","0","0","1","9.4","9.4","13.1%"
"48","Jakeem Grant Sr.","WR","CLE","2018",1,1,"ppr","48","5","7","38","7.6","13","0","0","0","0","0","0","1","8.8","8.8","0.0%"
"49","Tyrell Williams","WR","FA","2018",1,1,"ppr","49","2","5","8","4.0","4","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"50","Josh Gordon","WR","FA","2018",1,1,"ppr","50","1","3","17","17.0","17","0","1","0","0","0","0","1","8.7","8.7","0.1%"
"51","Keelan Cole Sr.","WR","LV","2018",1,1,"ppr","51","3","4","54","18.0","31","2","0","0","0","0","0","1","8.4","8.4","0.1%"
"52","Terrelle Pryor Sr.","WR","FA","2018",1,1,"ppr","52","3","3","49","16.3","20","1","0","0","0","0","0","1","7.9","7.9","0.0%"
"53","Taylor Gabriel","WR","FA","2018",1,1,"ppr","53","5","5","25","5.0","31","2","0","0","0","0","0","1","7.5","7.5","0.1%"
"54","John Ross","WR","FA","2018",1,1,"ppr","54","1","2","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"55","Robert Woods","WR","TEN","2018",1,1,"ppr","55","3","9","37","12.3","20","1","0","1","6","0","0","1","7.3","7.3","44.0%"
"56","Devin Funchess","WR","FA","2018",1,1,"ppr","56","3","5","41","13.7","15","0","0","0","0","0","0","1","7.1","7.1","0.0%"
"57","De'Anthony Thomas","WR","FA","2018",1,1,"ppr","57","1","2","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
