"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Mike Evans","WR","TB","2016",9,9,"ppr","1","11","17","150","13.6","28","2","2","0","0","0","0","1","38.0","38.0","98.6%"
"2","Robert Woods","WR","TEN","2016",9,9,"ppr","2","10","13","162","16.2","29","3","0","0","0","0","0","1","26.2","26.2","44.0%"
"3","Julio Jones","WR","TB","2016",9,9,"ppr","3","8","11","111","13.9","21","2","1","0","0","0","0","1","25.1","25.1","18.9%"
"4","Golden Tate","WR","FA","2016",9,9,"ppr","4","11","12","79","7.2","28","1","1","1","1","0","0","1","25.0","25.0","0.0%"
"5","Rishard Matthews","WR","FA","2016",9,9,"ppr","5","6","10","63","10.5","16","0","2","0","0","0","0","1","24.3","24.3","0.0%"
"6","Michael Thomas","WR","NO","2016",9,9,"ppr","6","5","8","73","14.6","32","2","2","0","0","0","0","1","24.3","24.3","26.7%"
"7","Jordy Nelson","WR","FA","2016",9,9,"ppr","7","7","13","94","13.4","26","1","1","0","0","0","0","1","22.4","22.4","0.1%"
"8","Mike Wallace","WR","FA","2016",9,9,"ppr","8","4","6","124","31.0","95","1","1","0","0","0","0","1","22.4","22.4","0.0%"
"9","Stefon Diggs","WR","BUF","2016",9,9,"ppr","9","13","14","80","6.2","12","0","0","1","12","0","0","1","22.2","22.2","100.0%"
"10","Antonio Brown","WR","FA","2016",9,9,"ppr","10","7","11","85","12.1","27","2","1","0","0","0","0","1","21.5","21.5","0.2%"
"11","Allen Robinson II","WR","LAR","2016",9,9,"ppr","11","7","12","76","10.9","20","1","1","0","0","0","0","1","20.6","20.6","36.3%"
"12","Odell Beckham Jr.","WR","FA","2016",9,9,"ppr","12","4","10","46","11.5","26","1","2","0","0","0","0","1","20.6","20.6","19.2%"
"13","Taylor Gabriel","WR","FA","2016",9,9,"ppr","13","5","5","52","10.4","26","1","0","2","24","1","0","1","18.6","18.6","0.1%"
"14","Tyrell Williams","WR","FA","2016",9,9,"ppr","14","6","7","65","10.8","19","0","1","0","0","0","0","1","18.5","18.5","0.0%"
"15","Cole Beasley","WR","BUF","2016",9,9,"ppr","15","6","6","56","9.3","18","0","1","0","0","0","0","1","17.6","17.6","1.5%"
"16","Quinton Patton","WR","FA","2016",9,9,"ppr","16","6","9","106","17.7","31","2","0","0","0","0","0","1","16.6","16.6","0.2%"
"17","Eli Rogers","WR","FA","2016",9,9,"ppr","17","6","10","103","17.2","30","3","0","0","0","0","0","1","16.3","16.3","0.0%"
"18","Terrelle Pryor Sr.","WR","FA","2016",9,9,"ppr","18","5","7","47","9.4","16","0","1","0","0","0","0","1","15.7","15.7","0.0%"
"19","Adam Humphries","WR","FA","2016",9,9,"ppr","19","5","7","46","9.2","12","0","1","0","0","0","0","1","15.6","15.6","1.0%"
"20","Jalin Marshall","WR","FA","2016",9,9,"ppr","20","3","4","59","19.7","21","2","1","0","0","0","0","1","14.9","14.9","0.0%"
"21","Doug Baldwin","WR","FA","2016",9,9,"ppr","21","6","6","89","14.8","50","1","0","0","0","0","0","1","14.9","14.9","0.0%"
"22","Kenny Britt","WR","FA","2016",9,9,"ppr","22","4","6","49","12.3","15","0","1","0","0","0","0","1","14.9","14.9","0.0%"
"23","Jordan Matthews","WR","SF","2016",9,9,"ppr","23","6","10","88","14.7","33","2","0","0","0","0","0","1","14.8","14.8","0.0%"
"24","Donte Moncrief","WR","FA","2016",9,9,"ppr","24","3","6","55","18.3","39","1","1","0","0","0","0","1","14.5","14.5","0.0%"
"25","T.Y. Hilton","WR","DAL","2016",9,9,"ppr","25","6","8","82","13.7","27","2","0","0","0","0","0","1","14.2","14.2","3.8%"
"26","Davante Adams","WR","LV","2016",9,9,"ppr","26","4","8","41","10.3","40","1","1","0","0","0","0","1","14.1","14.1","100.0%"
"27","Sterling Shepard","WR","NYG","2016",9,9,"ppr","27","3","6","50","16.7","32","1","1","0","0","0","0","1","14.0","14.0","1.3%"
"28","Jordan Norwood","WR","FA","2016",9,9,"ppr","28","2","4","56","28.0","36","2","1","0","0","0","0","1","13.6","13.6","0.0%"
"29","Marqise Lee","WR","FA","2016",9,9,"ppr","29","4","8","84","21.0","51","1","0","1","11","0","0","1","13.5","13.5","0.0%"
"30","Albert Wilson","WR","LV","2016",9,9,"ppr","30","3","8","42","14.0","23","1","1","1","-5","0","0","1","12.7","12.7","0.0%"
"31","Kelvin Benjamin","WR","FA","2016",9,9,"ppr","31","5","7","76","15.2","24","1","0","0","0","0","0","1","12.6","12.6","0.1%"
"32","Mohamed Sanu Sr.","WR","FA","2016",9,9,"ppr","32","5","7","74","14.8","24","2","0","0","0","0","0","1","12.4","12.4","0.0%"
"33","Amari Cooper","WR","CLE","2016",9,9,"ppr","33","6","8","56","9.3","21","1","0","0","0","0","0","1","11.6","11.6","96.2%"
"34","Dontrelle Inman","WR","FA","2016",9,9,"ppr","34","6","9","56","9.3","17","0","0","0","0","0","0","1","11.6","11.6","0.0%"
"35","Brandin Cooks","WR","HOU","2016",9,9,"ppr","35","5","6","66","13.2","28","1","0","0","0","0","0","1","11.6","11.6","64.4%"
"36","Adam Thielen","WR","MIN","2016",9,9,"ppr","36","4","6","68","17.0","29","1","0","0","0","0","0","1","10.8","10.8","90.7%"
"37","Steve Smith","WR","FA","2016",9,9,"ppr","37","4","7","47","11.8","30","1","0","0","0","0","0","1","10.7","10.7","0.0%"
"38","Demaryius Thomas","WR","FA","2016",9,9,"ppr","38","5","10","56","11.2","23","1","0","0","0","0","0","1","10.6","10.6","0.1%"
"39","Roger Lewis","WR","FA","2016",9,9,"ppr","39","1","2","30","30.0","30","1","1","0","0","0","0","1","10.0","10.0","0.0%"
"40","Tajae Sharpe","WR","FA","2016",9,9,"ppr","40","4","8","58","14.5","29","1","0","0","0","0","0","1","9.8","9.8","0.0%"
"41","Emmanuel Sanders","WR","FA","2016",9,9,"ppr","41","5","11","47","9.4","18","0","0","0","0","0","0","1","9.7","9.7","0.0%"
"42","Brandon Marshall","WR","FA","2016",9,9,"ppr","42","5","8","46","9.2","15","0","0","0","0","0","0","1","9.6","9.6","2.6%"
"43","Randall Cobb","WR","GB","2016",9,9,"ppr","43","2","2","14","7.0","11","0","1","0","0","0","0","1","9.4","9.4","5.6%"
"44","Anquan Boldin","WR","FA","2016",9,9,"ppr","44","2","4","10","5.0","9","0","1","0","0","0","0","1","9.0","9.0","0.1%"
"45","Ted Ginn Jr.","WR","FA","2016",9,9,"ppr","45","5","7","40","8.0","12","0","0","0","0","0","0","1","9.0","9.0","0.0%"
"46","Bryce Treggs","WR","FA","2016",9,9,"ppr","46","2","4","69","34.5","58","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"47","Robbie Anderson","WR","ARI","2016",9,9,"ppr","47","4","6","49","12.3","27","1","0","0","0","0","0","1","8.9","8.9","6.7%"
"48","Brian Quick","WR","FA","2016",9,9,"ppr","48","4","6","48","12.0","27","1","0","0","0","0","0","1","8.8","8.8","0.0%"
"49","Kendall Wright","WR","FA","2016",9,9,"ppr","49","2","5","64","32.0","48","1","0","0","0","0","0","1","8.4","8.4","0.0%"
"50","Marquise Goodwin","WR","SEA","2016",9,9,"ppr","50","4","5","43","10.8","15","0","0","0","0","0","0","1","8.3","8.3","2.0%"
"51","Nelson Agholor","WR","NE","2016",9,9,"ppr","51","4","7","41","10.3","23","1","0","0","0","0","0","1","8.1","8.1","3.8%"
"52","Justin Hunter","WR","FA","2016",9,9,"ppr","52","1","1","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"53","Corey Coleman","WR","FA","2016",9,9,"ppr","53","3","7","41","13.7","18","0","0","0","0","0","0","1","7.1","7.1","0.0%"
"54","Harry Douglas","WR","FA","2016",9,9,"ppr","54","2","2","48","24.0","27","2","0","0","0","0","0","1","6.8","6.8","0.0%"
"55","Willie Snead IV","WR","SF","2016",9,9,"ppr","55","3","7","36","12.0","19","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"56","Jarvis Landry","WR","NO","2016",9,9,"ppr","56","3","6","33","11.0","14","0","0","0","0","0","0","1","6.3","6.3","21.3%"
"57","Breshad Perriman","WR","TB","2016",9,9,"ppr","57","3","4","33","11.0","16","0","0","0","0","0","0","1","6.3","6.3","0.2%"
