"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Alvin Kamara","RB","NO","2018",3,3,"ppr","1","16","66","4.1","17","0","0","15","20","124","8.3","0","0","1","34.0","34.0","99.3%"
"2","Todd Gurley II","RB","FA","2018",3,3,"ppr","2","23","105","4.6","14","0","1","5","6","51","10.2","0","1","1","24.6","24.6","0.1%"
"3","Carlos Hyde","RB","FA","2018",3,3,"ppr","3","23","98","4.3","22","1","2","2","2","5","2.5","0","0","1","24.3","24.3","0.0%"
"4","Adrian Peterson","RB","FA","2018",3,3,"ppr","4","19","120","6.3","41","3","2","0","0","0","0","0","0","1","24.0","24.0","2.1%"
"5","Saquon Barkley","RB","NYG","2018",3,3,"ppr","5","17","82","4.8","24","1","1","5","5","35","7.0","0","0","1","22.7","22.7","100.0%"
"6","Christian McCaffrey","RB","SF","2018",3,3,"ppr","6","28","184","6.6","45","3","0","2","2","10","5.0","0","0","1","21.4","21.4","100.0%"
"7","Chris Carson","RB","FA","2018",3,3,"ppr","7","32","102","3.2","13","0","1","2","2","22","11.0","0","0","1","20.4","20.4","0.3%"
"8","Giovani Bernard","RB","TB","2018",3,3,"ppr","8","12","61","5.1","23","2","1","5","9","25","5.0","0","0","1","19.6","19.6","0.2%"
"9","Isaiah Crowell","RB","FA","2018",3,3,"ppr","9","16","34","2.1","8","0","2","2","3","17","8.5","0","0","1","19.1","19.1","0.1%"
"10","Wendell Smallwood","RB","FA","2018",3,3,"ppr","10","10","56","5.6","11","0","1","3","5","35","11.7","0","0","1","18.1","18.1","0.0%"
"11","Marshawn Lynch","RB","FA","2018",3,3,"ppr","11","19","64","3.4","9","0","1","3","4","22","7.3","0","0","1","17.6","17.6","0.3%"
"12","Javorius Allen","RB","FA","2018",3,3,"ppr","12","6","7","1.2","2","0","1","3","4","19","6.3","1","0","1","17.6","17.6","0.1%"
"13","Kareem Hunt","RB","CLE","2018",3,3,"ppr","13","18","44","2.4","10","0","2","0","1","0","0","0","0","1","16.4","16.4","76.3%"
"14","Melvin Gordon III","RB","KC","2018",3,3,"ppr","14","15","80","5.3","23","2","1","2","4","4","2.0","0","0","1","16.4","16.4","29.3%"
"15","Alex Collins","RB","FA","2018",3,3,"ppr","15","18","68","3.8","14","0","1","3","4","6","2.0","0","0","1","16.4","16.4","19.0%"
"16","Jordan Howard","RB","FA","2018",3,3,"ppr","16","24","61","2.5","17","0","1","2","2","20","10.0","0","0","1","16.1","16.1","0.0%"
"17","David Johnson","RB","NO","2018",3,3,"ppr","17","12","31","2.6","9","0","0","4","4","30","7.5","1","0","1","16.1","16.1","0.1%"
"18","Chris Ivory","RB","FA","2018",3,3,"ppr","18","20","56","2.8","7","0","0","3","4","70","23.3","0","0","1","15.6","15.6","0.0%"
"19","T.J. Yeldon","RB","FA","2018",3,3,"ppr","19","7","44","6.3","13","0","0","6","7","46","7.7","0","0","1","15.0","15.0","0.0%"
"20","Ezekiel Elliott","RB","DAL","2018",3,3,"ppr","20","16","127","7.9","26","2","0","3","8","11","3.7","0","1","1","14.8","14.8","97.0%"
"21","Matt Breida","RB","NYG","2018",3,3,"ppr","21","10","90","9.0","26","3","0","3","3","27","9.0","0","0","1","14.7","14.7","4.5%"
"22","James Conner","RB","ARI","2018",3,3,"ppr","22","15","61","4.1","27","1","0","5","6","34","6.8","0","0","1","14.5","14.5","97.8%"
"23","James White","RB","FA","2018",3,3,"ppr","23","4","37","9.3","15","0","0","3","3","14","4.7","1","0","1","14.1","14.1","0.1%"
"24","Lamar Miller","RB","FA","2018",3,3,"ppr","24","10","10","1.0","5","0","0","5","6","41","8.2","1","1","1","14.1","14.1","0.0%"
"25","Kerryon Johnson","RB","FA","2018",3,3,"ppr","25","16","101","6.3","15","0","0","2","3","9","4.5","0","0","1","13.0","13.0","0.0%"
"26","Royce Freeman","RB","HOU","2018",3,3,"ppr","26","13","53","4.1","16","0","1","1","1","5","5.0","0","0","1","12.8","12.8","0.0%"
"27","Tevin Coleman","RB","SF","2018",3,3,"ppr","27","15","33","2.2","15","0","0","2","3","14","7.0","1","0","1","12.7","12.7","0.6%"
"28","Alfred Morris","RB","FA","2018",3,3,"ppr","28","14","67","4.8","16","0","1","0","0","0","0","0","0","1","12.7","12.7","0.0%"
"29","Ty Montgomery","RB","NE","2018",3,3,"ppr","29","4","16","4.0","11","0","0","6","7","49","8.2","0","0","1","12.5","12.5","0.5%"
"30","Jalen Richard","RB","FA","2018",3,3,"ppr","30","0","0","0","0","0","0","6","7","59","9.8","0","0","1","11.9","11.9","1.0%"
"31","Kyle Juszczyk","RB","SF","2018",3,3,"ppr","31","0","0","0","0","0","0","2","4","38","19.0","1","0","1","11.8","11.8","0.4%"
"32","Corey Clement","RB","ARI","2018",3,3,"ppr","32","16","56","3.5","16","0","0","3","4","19","6.3","0","0","1","10.5","10.5","0.0%"
"33","C.J. Anderson","RB","FA","2018",3,3,"ppr","33","2","9","4.5","6","0","0","1","1","24","24.0","1","0","1","10.3","10.3","1.0%"
"34","Tarik Cohen","RB","FA","2018",3,3,"ppr","34","5","53","10.6","21","1","0","3","3","15","5.0","0","0","1","9.8","9.8","0.0%"
"35","C.J. Ham","RB","MIN","2018",3,3,"ppr","35","0","0","0","0","0","0","5","6","47","9.4","0","0","1","9.7","9.7","0.1%"
"36","Devontae Booker","RB","FA","2018",3,3,"ppr","36","5","10","2.0","4","0","0","5","7","34","6.8","0","0","1","9.4","9.4","0.0%"
"37","Nyheim Hines","RB","BUF","2018",3,3,"ppr","37","5","18","3.6","14","0","0","5","5","25","5.0","0","0","1","9.3","9.3","29.1%"
"38","Zach Line","RB","FA","2018",3,3,"ppr","38","0","0","0","0","0","0","2","2","6","3.0","1","0","1","8.6","8.6","0.0%"
"39","LeGarrette Blount","RB","FA","2018",3,3,"ppr","39","16","48","3.0","13","0","0","2","2","17","8.5","0","0","1","8.5","8.5","0.1%"
"40","Austin Ekeler","RB","LAC","2018",3,3,"ppr","40","4","47","11.8","32","2","0","3","3","24","8.0","0","1","1","8.1","8.1","100.0%"
"41","Latavius Murray","RB","DEN","2018",3,3,"ppr","41","2","1","0.5","2","0","0","5","7","30","6.0","0","0","1","8.1","8.1","75.6%"
"42","Bilal Powell","RB","FA","2018",3,3,"ppr","42","14","73","5.2","21","1","0","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"43","Dion Lewis","RB","FA","2018",3,3,"ppr","43","9","26","2.9","9","0","0","3","3","14","4.7","0","0","1","7.0","7.0","2.0%"
"44","Theo Riddick","RB","FA","2018",3,3,"ppr","44","0","0","0","0","0","0","3","3","36","12.0","0","0","1","6.6","6.6","0.0%"
"45","Ito Smith","RB","FA","2018",3,3,"ppr","45","2","-6","-3.0","0","0","0","3","4","41","13.7","0","0","1","6.5","6.5","0.0%"
"46","Jamaal Williams","RB","DET","2018",3,3,"ppr","46","5","29","5.8","10","0","0","2","3","16","8.0","0","0","1","6.5","6.5","91.0%"
"47","Sony Michel","RB","LAC","2018",3,3,"ppr","47","14","50","3.6","12","0","0","1","3","-1","-1.0","0","0","1","5.9","5.9","2.2%"
"48","Aaron Jones","RB","GB","2018",3,3,"ppr","48","6","42","7.0","17","0","0","1","1","5","5.0","0","0","1","5.7","5.7","99.6%"
"49","Derrick Henry","RB","TEN","2018",3,3,"ppr","49","18","57","3.2","14","0","0","0","1","0","0","0","0","1","5.7","5.7","100.0%"
"50","Duke Johnson Jr.","RB","BUF","2018",3,3,"ppr","50","2","9","4.5","8","0","0","2","2","24","12.0","0","0","1","5.3","5.3","0.0%"
"51","Spencer Ware","RB","FA","2018",3,3,"ppr","51","1","1","1.0","1","0","0","2","3","29","14.5","0","0","1","5.0","5.0","0.0%"
"52","Rex Burkhead","RB","HOU","2018",3,3,"ppr","52","0","0","0","0","0","0","2","3","26","13.0","0","0","1","4.6","4.6","12.7%"
"53","Marcus Murphy","RB","FA","2018",3,3,"ppr","53","8","33","4.1","7","0","0","1","1","1","1.0","0","0","1","4.4","4.4","0.0%"
"54","Doug Martin","RB","FA","2018",3,3,"ppr","54","9","43","4.8","15","0","0","0","0","0","0","0","0","1","4.3","4.3","0.0%"
