"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Rodrigo Blankenship","K","FA","2020",11,11,"ppr",1,4,5,80,43,0,0,3,1,0,2,2,1,15,15,"0.7%"
"2","Younghoe Koo","K","ATL","2020",11,11,"ppr",2,3,3,100,52,0,1,0,0,2,0,0,1,13,13,"46.2%"
"3","Stephen Gostkowski","K","FA","2020",11,11,"ppr",3,3,3,100,40,0,1,0,2,0,1,1,1,12,12,"0.0%"
"4","Michael Badgley","K","DET","2020",11,11,"ppr",4,2,2,100,44,0,1,0,1,0,4,4,1,11,11,"27.0%"
"5","Chris Boswell","K","PIT","2020",11,11,"ppr",5,2,3,66.7,47,0,0,0,2,0,3,3,1,11,11,"14.1%"
"6","Joey Slye","K","WAS","2020",11,11,"ppr",6,2,2,100,56,0,0,1,0,1,2,2,1,10,10,"2.0%"
"7","Matt Gay","K","LAR","2020",11,11,"ppr",7,2,3,66.7,40,0,0,1,1,0,3,3,1,10,10,"41.5%"
"8","Justin Tucker","K","BAL","2020",11,11,"ppr",8,3,3,100,30,0,2,1,0,0,1,1,1,10,10,"99.0%"
"9","Dustin Hopkins","K","LAC","2020",11,11,"ppr",9,2,3,66.7,50,0,0,1,0,1,2,2,1,10,10,"2.7%"
"10","Jason Sanders","K","MIA","2020",11,11,"ppr",10,2,2,100,53,0,0,0,1,1,1,1,1,10,10,"13.2%"
"11","Ka'imi Fairbairn","K","HOU","2020",11,11,"ppr",11,2,2,100,46,0,0,1,1,0,3,3,1,10,10,"2.0%"
"12","Jason Myers","K","SEA","2020",11,11,"ppr",12,2,2,100,41,0,1,0,1,0,2,3,1,9,9,"55.6%"
"13","Brandon McManus","K","DEN","2020",11,11,"ppr",13,2,2,100,47,0,1,0,1,0,2,2,1,9,9,"36.0%"
"14","Nick Folk","K","NE","2020",11,11,"ppr",14,2,2,100,45,0,0,1,1,0,2,2,1,9,9,"75.5%"
"15","Cody Parkey","K","FA","2020",11,11,"ppr",15,2,3,66.7,46,0,1,0,1,0,2,2,1,9,9,"0.0%"
"16","Mason Crosby","K","GB","2020",11,11,"ppr",16,1,1,100,26,0,1,0,0,0,4,4,1,7,7,"3.2%"
"17","Daniel Carlson","K","LV","2020",11,11,"ppr",17,1,1,100,35,0,0,1,0,0,4,4,1,7,7,"96.6%"
"18","Jake Elliott","K","PHI","2020",11,11,"ppr",18,1,1,100,43,0,0,0,1,0,2,2,1,6,6,"27.9%"
"19","Wil Lutz","K","NO","2020",11,11,"ppr",19,1,2,50,22,0,1,0,0,0,3,3,1,6,6,"8.0%"
"20","Ryan Succop","K","TB","2020",11,11,"ppr",20,1,1,100,38,0,0,1,0,0,3,3,1,6,6,"34.3%"
"21","Randy Bullock","K","TEN","2020",11,11,"ppr",21,1,3,33.3,53,0,0,0,0,1,0,1,1,5,5,"1.5%"
"22","Harrison Butker","K","KC","2020",11,11,"ppr",22,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"91.8%"
"23","Greg Zuerlein","K","NYJ","2020",11,11,"ppr",23,1,1,100,19,1,0,0,0,0,2,3,1,5,5,"15.9%"
"24","Dan Bailey","K","FA","2020",11,11,"ppr",24,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.0%"
"25","Chase McLaughlin","K","IND","2020",11,11,"ppr",25,1,1,100,41,0,0,0,1,0,0,0,1,4,4,"4.0%"
"26","Zane Gonzalez","K","CAR","2020",11,11,"ppr",26,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.1%"
"27","Sam Ficken","K","DET","2020",11,11,"ppr",27,0,0,0,0,0,0,0,0,0,2,4,1,2,2,"0.0%"
"28","Matt Prater","K","ARI","2020",11,11,"ppr",28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"14.9%"
"29","Ty Long","K","FA","2020",11,11,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,-2.8,-2.8,"0.7%"
