"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"40","Ryan Hewitt","RB","FA","2018",17,17,"ppr","40","0","0","0","0","0","0","1","1","1","1.0","1","0","1","7.1","7.1","0.0%"
"41","Elijah McGuire","RB","FA","2018",17,17,"ppr","41","18","41","2.3","17","0","0","2","2","24","12.0","0","1","1","6.5","6.5","0.0%"
"42","Mark Ingram II","RB","NO","2018",17,17,"ppr","42","5","28","5.6","16","0","0","2","2","15","7.5","0","0","1","6.3","6.3","4.3%"
"43","Nyheim Hines","RB","BUF","2018",17,17,"ppr","43","1","4","4.0","4","0","0","3","5","25","8.3","0","0","1","5.9","5.9","29.1%"
"44","John Kelly Jr.","RB","CLE","2018",17,17,"ppr","44","15","30","2.0","7","0","0","1","2","18","18.0","0","0","1","5.8","5.8","0.0%"
"45","Darren Sproles","RB","FA","2018",17,17,"ppr","45","7","24","3.4","11","0","0","2","3","12","6.0","0","0","1","5.6","5.6","0.1%"
"46","Dion Lewis","RB","FA","2018",17,17,"ppr","46","0","0","0","0","0","0","3","4","23","7.7","0","0","1","5.3","5.3","2.0%"
"47","Sony Michel","RB","LAC","2018",17,17,"ppr","47","14","50","3.6","14","0","0","0","0","0","0","0","0","1","5.0","5.0","2.2%"
"48","Jamaal Williams","RB","DET","2018",17,17,"ppr","48","8","4","0.5","5","0","0","3","3","16","5.3","0","0","1","5.0","5.0","91.0%"
"49","Christian McCaffrey","RB","SF","2018",17,17,"ppr","49","4","18","4.5","7","0","0","1","1","22","22.0","0","0","1","5.0","5.0","100.0%"
"50","Brian Hill","RB","FA","2018",17,17,"ppr","50","8","30","3.8","12","0","0","1","1","9","9.0","0","0","1","4.9","4.9","0.0%"
"51","Kapri Bibbs","RB","FA","2018",17,17,"ppr","51","1","2","2.0","2","0","0","3","5","13","4.3","0","0","1","4.5","4.5","0.1%"
"52","Alfred Blue","RB","FA","2018",17,17,"ppr","52","3","12","4.0","6","0","0","2","3","12","6.0","0","0","1","4.4","4.4","0.0%"
"53","Nick Chubb","RB","CLE","2018",17,17,"ppr","53","9","24","2.7","13","0","0","2","3","-4","-2.0","0","0","1","4.0","4.0","99.9%"
"54","Carlos Hyde","RB","FA","2018",17,17,"ppr","54","10","13","1.3","5","0","0","2","3","6","3.0","0","0","1","3.9","3.9","0.0%"
"55","Anthony Sherman","RB","FA","2018",17,17,"ppr","55","0","0","0","0","0","0","2","2","19","9.5","0","0","1","3.9","3.9","0.0%"
"56","Jalen Richard","RB","FA","2018",17,17,"ppr","56","3","1","0.3","2","0","0","2","2","17","8.5","0","0","1","3.8","3.8","1.0%"
"57","Chase Edmonds","RB","DEN","2018",17,17,"ppr","57","6","14","2.3","4","0","0","2","2","4","2.0","0","0","1","3.8","3.8","23.9%"
"58","Kalen Ballage","RB","FA","2018",17,17,"ppr","58","12","47","3.9","16","0","0","1","1","1","1.0","0","1","1","3.8","3.8","0.0%"
"59","Giovani Bernard","RB","TB","2018",17,17,"ppr","59","3","7","2.3","4","0","0","2","5","8","4.0","0","0","1","3.5","3.5","0.2%"
"60","Duke Johnson Jr.","RB","BUF","2018",17,17,"ppr","60","4","21","5.3","8","0","0","1","4","3","3.0","0","0","1","3.4","3.4","0.0%"
"61","Jordan Wilkins","RB","IND","2018",17,17,"ppr","61","3","18","6.0","8","0","0","1","1","5","5.0","0","0","1","3.3","3.3","0.0%"
"62","Travaris Cadet","RB","FA","2018",17,17,"ppr","62","11","17","1.5","5","0","0","1","1","5","5.0","0","0","1","3.2","3.2","0.0%"
"63","Ty Montgomery","RB","NE","2018",17,17,"ppr","63","2","13","6.5","11","0","0","1","3","9","9.0","0","0","1","3.2","3.2","0.5%"
"64","Darrel Williams","RB","ARI","2018",17,17,"ppr","64","11","31","2.8","6","0","0","0","0","0","0","0","0","1","3.1","3.1","1.5%"
"65","DeAndre Washington","RB","FA","2018",17,17,"ppr","65","4","30","7.5","11","0","0","0","0","0","0","0","0","1","3.0","3.0","11.0%"
"66","Jeremy Langford","RB","FA","2018",17,17,"ppr","66","9","25","2.8","7","0","0","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"67","Theo Riddick","RB","FA","2018",17,17,"ppr","67","4","24","6.0","8","0","0","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"68","Brandon Bolden","RB","LV","2018",17,17,"ppr","68","0","0","0","0","0","0","1","1","9","9.0","0","0","1","1.9","1.9","0.2%"
"69","Zach Line","RB","FA","2018",17,17,"ppr","69","3","19","6.3","9","0","0","0","1","0","0","0","0","1","1.9","1.9","0.0%"
"70","Latavius Murray","RB","DEN","2018",17,17,"ppr","70","2","18","9.0","20","1","0","0","0","0","0","0","0","1","1.8","1.8","75.6%"
"71","Elijhaa Penny","RB","FA","2018",17,17,"ppr","71","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.0%"
"72","Alex Armah Jr.","RB","WAS","2018",17,17,"ppr","72","1","1","1.0","1","0","0","1","1","5","5.0","0","0","1","1.6","1.6","0.0%"
"73","Darius Jackson","RB","FA","2018",17,17,"ppr","73","6","16","2.7","4","0","0","0","1","0","0","0","0","1","1.6","1.6","0.0%"
"74","Trenton Cannon","RB","TEN","2018",17,17,"ppr","74","2","16","8.0","12","0","0","0","1","0","0","0","0","1","1.6","1.6","0.0%"
"75","Jacquizz Rodgers","RB","FA","2018",17,17,"ppr","75","3","3","1.0","3","0","0","1","1","2","2.0","0","0","1","1.5","1.5","0.0%"
"76","LeGarrette Blount","RB","FA","2018",17,17,"ppr","76","11","15","1.4","6","0","0","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"77","Kyle Juszczyk","RB","SF","2018",17,17,"ppr","77","2","9","4.5","9","0","0","1","2","15","15.0","0","1","1","1.4","1.4","0.4%"
"78","Benny Cunningham Jr.","RB","FA","2018",17,17,"ppr","78","6","13","2.2","6","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"79","Roosevelt Nix","RB","FA","2018",17,17,"ppr","79","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"80","James Develin","RB","FA","2018",17,17,"ppr","80","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"81","Justin Jackson","RB","DET","2018",17,17,"ppr","81","6","10","1.7","5","0","0","0","0","0","0","0","0","1","1.0","1.0","1.1%"
"82","Jeff Wilson Jr.","RB","MIA","2018",17,17,"ppr","82","3","9","3.0","7","0","0","0","0","0","0","0","0","1","0.9","0.9","76.6%"
"83","Derek Watt","RB","PIT","2018",17,17,"ppr","83","1","8","8.0","8","0","0","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"84","Samaje Perine","RB","CIN","2018",17,17,"ppr","84","3","7","2.3","6","0","0","0","0","0","0","0","0","1","0.7","0.7","59.4%"
"85","Rashaad Penny","RB","SEA","2018",17,17,"ppr","85","4","6","1.5","3","0","0","0","0","0","0","0","0","1","0.6","0.6","15.7%"
"86","David Williams","RB","FA","2018",17,17,"ppr","86","2","2","1.0","3","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"87","Dontrell Hilliard","RB","TEN","2018",17,17,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","8.0%"
"88","Nick Bellore","RB","SEA","2018",17,17,"ppr","88","0","0","0","0","0","0","1","1","8","8.0","0","0","1","0.0","0.0","0.1%"
"89","Jamize Olawale","RB","FA","2018",17,17,"ppr","89","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"90","Adrian Peterson","RB","FA","2018",17,17,"ppr","90","4","0","0.0","4","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"91","J.D. McKissic","RB","WAS","2018",17,17,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","8.4%"
"92","T.J. Logan","RB","FA","2018",17,17,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Tre Madden","RB","FA","2018",17,17,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"94","Danny Vitale","RB","FA","2018",17,17,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Byron Marshall","RB","FA","2018",17,17,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"96","Matt Dayes","RB","FA","2018",17,17,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jason Cabinda","RB","DET","2018",17,17,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Godwin Igwebuike","RB","SEA","2018",17,17,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Mark Walton","RB","FA","2018",17,17,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"100","Ronald Jones II","RB","KC","2018",17,17,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.5%"
"101","Donnie Ernsberger","RB","FA","2018",17,17,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Mike Boone","RB","DEN","2018",17,17,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.3%"
"103","Buddy Howell","RB","FA","2018",17,17,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Boston Scott","RB","PHI","2018",17,17,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"105","Trey Edmunds","RB","FA","2018",17,17,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Taquan Mizzell","RB","NYG","2018",17,17,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Ricky Ortiz","RB","FA","2018",17,17,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Justin Davis","RB","FA","2018",17,17,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Keith Smith","RB","ATL","2018",17,17,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Patrick DiMarco","RB","FA","2018",17,17,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Derrick Coleman","RB","FA","2018",17,17,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"112","Tommy Bohanon","RB","FA","2018",17,17,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Senorise Perry","RB","FA","2018",17,17,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Ameer Abdullah","RB","LV","2018",17,17,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"115","De'Angelo Henderson Sr.","RB","FA","2018",17,17,"ppr","115","2","19","9.5","13","0","0","0","0","0","0","0","1","1","-0.1","-0.1","0.0%"
"116","Charcandrick West","RB","FA","2018",17,17,"ppr","116","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","0.0%"
