"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Matt Prater","K","ARI","2018",7,7,"ppr",1,4,4,100,50,0,2,1,0,1,2,2,1,16,16,"14.9%"
"2","Giorgio Tavecchio","K","FA","2018",7,7,"ppr",2,3,3,100,56,0,0,0,1,2,2,2,1,16,16,"1.0%"
"3","Dan Bailey","K","FA","2018",7,7,"ppr",3,3,4,75,43,0,2,0,1,0,4,4,1,14,14,"0.0%"
"4","Greg Zuerlein","K","NYJ","2018",7,7,"ppr",4,3,3,100,37,0,0,3,0,0,4,4,1,13,13,"15.9%"
"5","Brandon McManus","K","DEN","2018",7,7,"ppr",5,1,1,100,41,0,0,0,1,0,6,6,1,10,10,"36.0%"
"6","Ka'imi Fairbairn","K","HOU","2018",7,7,"ppr",6,2,2,100,48,0,0,0,2,0,2,2,1,10,10,"2.0%"
"7","Chandler Catanzaro","K","FA","2018",7,7,"ppr",7,2,3,66.7,59,0,0,1,0,1,2,3,1,10,10,"0.0%"
"8","Harrison Butker","K","KC","2018",7,7,"ppr",8,1,2,50,26,0,1,0,0,0,6,6,1,9,9,"91.8%"
"9","Michael Badgley","K","DET","2018",7,7,"ppr",9,2,2,100,29,0,2,0,0,0,2,2,1,8,8,"27.0%"
"10","Stephen Gostkowski","K","FA","2018",7,7,"ppr",10,1,1,100,29,0,1,0,0,0,5,5,1,8,8,"0.0%"
"11","Cody Parkey","K","FA","2018",7,7,"ppr",11,1,1,100,46,0,0,0,1,0,4,4,1,8,8,"0.0%"
"12","Dustin Hopkins","K","LAC","2018",7,7,"ppr",12,2,2,100,25,0,2,0,0,0,2,2,1,8,8,"2.7%"
"13","Ryan Succop","K","TB","2018",7,7,"ppr",13,2,3,66.7,33,0,1,1,0,0,1,1,1,7,7,"34.3%"
"14","Jason Myers","K","SEA","2018",7,7,"ppr",14,1,1,100,55,0,0,0,0,1,2,2,1,7,7,"55.6%"
"15","Brett Maher","K","DAL","2018",7,7,"ppr",15,1,2,50,47,0,0,0,1,0,2,2,1,6,6,"75.1%"
"16","Wil Lutz","K","NO","2018",7,7,"ppr",16,1,1,100,39,0,0,1,0,0,3,3,1,6,6,"8.0%"
"17","Aldrick Rosas","K","FA","2018",7,7,"ppr",17,2,2,100,36,0,0,2,0,0,0,0,1,6,6,"0.0%"
"18","Jake Elliott","K","PHI","2018",7,7,"ppr",18,1,2,50,46,0,0,0,1,0,2,2,1,6,6,"27.9%"
"19","Robbie Gould","K","SF","2018",7,7,"ppr",19,1,1,100,51,0,0,0,0,1,1,1,1,6,6,"42.9%"
"20","Justin Tucker","K","BAL","2018",7,7,"ppr",20,1,1,100,31,0,0,1,0,0,2,3,1,5,5,"99.0%"
"21","Phil Dawson","K","FA","2018",7,7,"ppr",21,1,1,100,43,0,0,0,1,0,1,1,1,5,5,"0.1%"
"22","Adam Vinatieri","K","FA","2018",7,7,"ppr",22,1,1,100,36,0,0,1,0,0,2,4,1,5,5,"0.2%"
"23","Randy Bullock","K","TEN","2018",7,7,"ppr",23,1,1,100,33,0,0,1,0,0,1,1,1,4,4,"1.5%"
"24","Stephen Hauschka","K","FA","2018",7,7,"ppr",24,1,1,100,34,0,0,1,0,0,0,0,1,3,3,"0.0%"
"25","Jason Sanders","K","MIA","2018",7,7,"ppr",25,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"13.2%"
"26","Greg Joseph","K","MIN","2018",7,7,"ppr",26,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"28.3%"
"27","Graham Gano","K","NYG","2018",7,7,"ppr",27,0,0,0,0,0,0,0,0,0,1,2,1,1,1,"61.0%"
"28","Josh Lambo","K","FA","2018",7,7,"ppr",28,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"0.0%"
"29","Michael Palardy","K","NE","2018",7,7,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
