"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"62","Tyler Allgeier","RB","ATL","2022",2,2,"ppr","62","10","30","3.0","9","0","0","0","0","0","0","0","0","1","3.0","3.0","35.3%"
"63","Sony Michel","RB","LAC","2022",2,2,"ppr","63","4","13","3.3","7","0","0","1","1","6","6.0","0","0","1","2.9","2.9","2.2%"
"64","Rex Burkhead","RB","HOU","2022",2,2,"ppr","64","0","0","0","0","0","0","2","3","9","4.5","0","0","1","2.9","2.9","12.7%"
"65","Kenneth Gainwell","RB","PHI","2022",2,2,"ppr","65","2","7","3.5","4","0","0","1","2","11","11.0","0","0","1","2.8","2.8","11.7%"
"66","Jaylen Warren","RB","PIT","2022",2,2,"ppr","66","4","15","3.8","6","0","0","1","1","0","0.0","0","0","1","2.5","2.5","10.7%"
"67","Samaje Perine","RB","CIN","2022",2,2,"ppr","67","1","2","2.0","2","0","0","1","1","8","8.0","0","0","1","2.0","2.0","59.4%"
"68","Michael Burton","RB","KC","2022",2,2,"ppr","68","1","6","6.0","6","0","0","1","1","2","2.0","0","0","1","1.8","1.8","0.0%"
"69","Dwayne Washington","RB","NO","2022",2,2,"ppr","69","4","18","4.5","8","0","0","0","0","0","0","0","0","1","1.8","1.8","0.2%"
"70","Zack Moss","RB","IND","2022",2,2,"ppr","70","3","17","5.7","17","0","0","0","1","0","0","0","0","1","1.7","1.7","1.4%"
"71","Justice Hill","RB","BAL","2022",2,2,"ppr","71","3","16","5.3","13","0","0","0","0","0","0","0","0","1","1.6","1.6","0.8%"
"72","Avery Williams","RB","ATL","2022",2,2,"ppr","72","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.6%"
"73","Rashaad Penny","RB","SEA","2022",2,2,"ppr","73","6","15","2.5","6","0","0","0","0","0","0","0","0","1","1.5","1.5","15.7%"
"74","Gary Brightwell","RB","NYG","2022",2,2,"ppr","74","1","14","14.0","14","0","0","0","0","0","0","0","0","1","1.4","1.4","0.2%"
"75","Ty Johnson","RB","NYJ","2022",2,2,"ppr","75","0","0","0","0","0","0","1","3","4","4.0","0","0","1","1.4","1.4","3.4%"
"76","Adam Prentice","RB","NO","2022",2,2,"ppr","76","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"77","D'Onta Foreman","RB","CAR","2022",2,2,"ppr","77","2","9","4.5","7","0","0","0","0","0","0","0","0","1","0.9","0.9","83.0%"
"78","Demetric Felton Jr.","RB","CLE","2022",2,2,"ppr","78","1","-4","-4.0","0","0","0","1","1","3","3.0","0","0","1","0.9","0.9","0.0%"
"79","Kenyan Drake","RB","BAL","2022",2,2,"ppr","79","6","8","1.3","6","0","0","0","0","0","0","0","0","1","0.8","0.8","26.8%"
"80","Isiah Pacheco","RB","KC","2022",2,2,"ppr","80","2","6","3.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","87.4%"
"81","Patrick Ricard","RB","BAL","2022",2,2,"ppr","81","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"82","Mike Davis","RB","FA","2022",2,2,"ppr","82","5","4","0.8","3","0","0","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"83","Caleb Huntley","RB","ATL","2022",2,2,"ppr","83","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","5.3%"
"84","Derek Watt","RB","PIT","2022",2,2,"ppr","84","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"85","Zamir White","RB","LV","2022",2,2,"ppr","85","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","2.6%"
"86","Rachaad White","RB","TB","2022",2,2,"ppr","86","2","1","0.5","2","0","0","0","2","0","0","0","0","1","0.1","0.1","75.9%"
"87","Mekhi Sargent","RB","JAC","2022",2,2,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Giovanni Ricci","RB","CAR","2022",2,2,"ppr","88","0","0","0","0","0","0","1","1","16","16.0","0","0","1","0.0","0.0","0.0%"
"89","Sandro Platzgummer","RB","NYG","2022",2,2,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Jaret Patterson","RB","WAS","2022",2,2,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Brian Robinson Jr.","RB","WAS","2022",2,2,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.3%"
"92","Jermar Jefferson","RB","DET","2022",2,2,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Jake Bargas","RB","MIA","2022",2,2,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Raheem Blackshear","RB","CAR","2022",2,2,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"95","Jonathan Ward","RB","TEN","2022",2,2,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Elijah Holyfield","RB","CIN","2022",2,2,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Patrick Laird","RB","TB","2022",2,2,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Damarea Crockett","RB","DEN","2022",2,2,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Benny Snell Jr.","RB","PIT","2022",2,2,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"100","Trayveon Williams","RB","CIN","2022",2,2,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"101","Qadree Ollison","RB","DAL","2022",2,2,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Darwin Thompson","RB","SEA","2022",2,2,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Gus Edwards","RB","BAL","2022",2,2,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.7%"
"104","Mike Boone","RB","DEN","2022",2,2,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"105","Nick Bawden","RB","NYJ","2022",2,2,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Trenton Cannon","RB","TEN","2022",2,2,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Dontrell Hilliard","RB","TEN","2022",2,2,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"108","Mike Weber","RB","NYG","2022",2,2,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Ty Chandler","RB","MIN","2022",2,2,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"110","Larry Rountree III","RB","LAC","2022",2,2,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Salvon Ahmed","RB","MIA","2022",2,2,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"112","J.J. Taylor","RB","NE","2022",2,2,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"113","Trey Sermon","RB","PHI","2022",2,2,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"114","Darrynton Evans","RB","CHI","2022",2,2,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"115","Patrick Taylor Jr.","RB","GB","2022",2,2,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Anthony McFarland Jr.","RB","PIT","2022",2,2,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Ty'Son Williams","RB","ARI","2022",2,2,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jason Huntley","RB","PIT","2022",2,2,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Rico Dowdle","RB","DAL","2022",2,2,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"120","JaMycal Hasty","RB","JAC","2022",2,2,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"121","Ke'Shawn Vaughn","RB","TB","2022",2,2,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"122","Cullen Gillaspia","RB","SEA","2022",2,2,"ppr","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Khari Blasingame","RB","CHI","2022",2,2,"ppr","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","John Lovett","RB","MIA","2022",2,2,"ppr","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Andrew Beck","RB","DEN","2022",2,2,"ppr","125","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Jakob Johnson","RB","LV","2022",2,2,"ppr","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Devine Ozigbo","RB","DEN","2022",2,2,"ppr","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","La'Mical Perine","RB","MIA","2022",2,2,"ppr","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","J.K. Dobbins","RB","BAL","2022",2,2,"ppr","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.2%"
"130","Derrick Gore","RB","NO","2022",2,2,"ppr","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","D'Ernest Johnson","RB","CLE","2022",2,2,"ppr","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"132","Austin Walter","RB","LV","2022",2,2,"ppr","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Ben Mason","RB","BAL","2022",2,2,"ppr","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Gerrid Doaks","RB","HOU","2022",2,2,"ppr","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Spencer Brown","RB","CAR","2022",2,2,"ppr","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Kene Nwangwu","RB","MIN","2022",2,2,"ppr","136","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"137","Jake Funk","RB","IND","2022",2,2,"ppr","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Sincere McCormick","RB","LV","2022",2,2,"ppr","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Keaontay Ingram","RB","ARI","2022",2,2,"ppr","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"140","Kyren Williams","RB","LAR","2022",2,2,"ppr","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.0%"
"141","Jerrion Ealy","RB","KC","2022",2,2,"ppr","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Snoop Conner","RB","JAC","2022",2,2,"ppr","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"143","Isaiah Spiller","RB","LAC","2022",2,2,"ppr","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"144","Kevin Harris","RB","NE","2022",2,2,"ppr","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"145","Brittain Brown","RB","LV","2022",2,2,"ppr","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Jake Tonges","RB","CHI","2022",2,2,"ppr","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Julius Chestnut","RB","TEN","2022",2,2,"ppr","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"148","B.J. Baylor","RB","ATL","2022",2,2,"ppr","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Connor Heyward","RB","PIT","2022",2,2,"ppr","149","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"150","Tyreik McAllister","RB","DEN","2022",2,2,"ppr","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Troy Hairston II","RB","HOU","2022",2,2,"ppr","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Zonovan Knight","RB","NYJ","2022",2,2,"ppr","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.3%"
"153","Malik Davis","RB","DAL","2022",2,2,"ppr","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"154","Pierre Strong Jr.","RB","NE","2022",2,2,"ppr","154","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","10.3%"
"155","Bryant Koback","RB","MIN","2022",2,2,"ppr","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Trestan Ebner","RB","CHI","2022",2,2,"ppr","156","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"157","Ronnie Rivers","RB","LAR","2022",2,2,"ppr","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"158","D'Vonte Price","RB","IND","2022",2,2,"ppr","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Tyler Badie","RB","BAL","2022",2,2,"ppr","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Elijah Mitchell","RB","SF","2022",2,2,"ppr","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.1%"
"161","Chris Evans","RB","CIN","2022",2,2,"ppr","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"162","Javian Hawkins","RB","TEN","2022",2,2,"ppr","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Jordan Mason","RB","SF","2022",2,2,"ppr","163","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","8.7%"
"164","Tyler Goodson","RB","GB","2022",2,2,"ppr","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Jashaun Corbin","RB","NYG","2022",2,2,"ppr","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jerome Ford","RB","CLE","2022",2,2,"ppr","166","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"167","Chad Spann","RB","HOU","2022",2,2,"ppr","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jay Finley","RB","CIN","2022",2,2,"ppr","168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Shane Bannon","RB","KC","2022",2,2,"ppr","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Nick Bellore","RB","SEA","2022",2,2,"ppr","170","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"171","Taiwan Jones","RB","BUF","2022",2,2,"ppr","171","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"172","Garrett Mills","RB","NE","2022",2,2,"ppr","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Giovani Bernard","RB","TB","2022",2,2,"ppr","173","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"174","Brandon Bolden","RB","LV","2022",2,2,"ppr","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"175","Kenny Irons","RB","CIN","2022",2,2,"ppr","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Anthony Alridge","RB","WAS","2022",2,2,"ppr","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Dantrell Savage","RB","CAR","2022",2,2,"ppr","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Chad Simpson","RB","WAS","2022",2,2,"ppr","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Samkon Gado","RB","TEN","2022",2,2,"ppr","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Xavier Omon","RB","SF","2022",2,2,"ppr","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Madison Hedgecock","RB","NYG","2022",2,2,"ppr","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Jordan Wilkins","RB","IND","2022",2,2,"ppr","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","J.P. Holtz","RB","NO","2022",2,2,"ppr","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Brandin Bryant","RB","BUF","2022",2,2,"ppr","184","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","C.J. Ham","RB","MIN","2022",2,2,"ppr","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"186","Jonathan Williams","RB","WAS","2022",2,2,"ppr","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Ronald Jones II","RB","KC","2022",2,2,"ppr","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"188","Royce Freeman","RB","HOU","2022",2,2,"ppr","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Jason Cabinda","RB","DET","2022",2,2,"ppr","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Godwin Igwebuike","RB","SEA","2022",2,2,"ppr","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
