"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Todd Gurley II","RB","FA","2018",15,15,"ppr","1","12","48","4.0","21","1","2","10","13","76","7.6","0","0","1","34.4","34.4","0.1%"
"2","Damien Williams","RB","FA","2018",15,15,"ppr","2","10","49","4.9","22","1","2","6","6","74","12.3","0","0","1","30.3","30.3","1.1%"
"3","Derrick Henry","RB","TEN","2018",15,15,"ppr","3","33","170","5.2","22","1","2","1","1","0","0.0","0","0","1","30.2","30.2","100.0%"
"4","Dalvin Cook","RB","MIN","2018",15,15,"ppr","4","19","136","7.2","26","2","2","1","2","27","27.0","0","0","1","29.3","29.3","100.0%"
"5","Joe Mixon","RB","CIN","2018",15,15,"ppr","5","27","129","4.8","47","3","2","2","4","1","0.5","0","0","1","27.0","27.0","99.9%"
"6","Chris Carson","RB","FA","2018",15,15,"ppr","6","22","119","5.4","26","3","1","6","6","29","4.8","0","0","1","26.8","26.8","0.3%"
"7","Christian McCaffrey","RB","SF","2018",15,15,"ppr","7","15","53","3.5","9","0","0","8","11","67","8.4","0","0","1","26.0","26.0","100.0%"
"8","Marlon Mack","RB","DEN","2018",15,15,"ppr","8","27","139","5.1","21","1","2","1","1","10","10.0","0","1","1","25.9","25.9","5.3%"
"9","Alvin Kamara","RB","NO","2018",15,15,"ppr","9","14","67","4.8","16","0","1","7","9","36","5.1","0","0","1","23.3","23.3","99.3%"
"10","Tevin Coleman","RB","SF","2018",15,15,"ppr","10","11","145","13.2","65","8","1","0","1","0","0","0","0","1","20.5","20.5","0.6%"
"11","Ezekiel Elliott","RB","DAL","2018",15,15,"ppr","11","18","87","4.8","24","1","0","7","8","41","5.9","0","0","1","19.8","19.8","97.0%"
"12","Wendell Smallwood","RB","FA","2018",15,15,"ppr","12","10","48","4.8","11","0","2","2","2","9","4.5","0","0","1","19.7","19.7","0.0%"
"13","Jamaal Williams","RB","DET","2018",15,15,"ppr","13","12","55","4.6","20","1","1","4","5","42","10.5","0","0","1","19.7","19.7","91.0%"
"14","Jaylen Samuels","RB","FA","2018",15,15,"ppr","14","19","142","7.5","25","1","0","2","2","30","15.0","0","0","1","19.2","19.2","0.0%"
"15","Kalen Ballage","RB","FA","2018",15,15,"ppr","15","12","123","10.3","75","4","1","1","1","-2","-2.0","0","0","1","19.1","19.1","0.0%"
"16","David Johnson","RB","NO","2018",15,15,"ppr","16","11","33","3.0","10","0","1","3","6","68","22.7","0","0","1","19.1","19.1","0.1%"
"17","Justin Jackson","RB","DET","2018",15,15,"ppr","17","16","58","3.6","9","0","1","3","4","27","9.0","0","0","1","17.5","17.5","1.1%"
"18","Peyton Barber","RB","FA","2018",15,15,"ppr","18","19","85","4.5","15","0","1","2","2","4","2.0","0","0","1","16.9","16.9","1.0%"
"19","Gus Edwards","RB","BAL","2018",15,15,"ppr","19","19","104","5.5","26","1","1","0","0","0","0","0","0","1","16.4","16.4","39.7%"
"20","Mike Davis","RB","FA","2018",15,15,"ppr","20","5","21","4.2","6","0","0","8","8","63","7.9","0","0","1","16.4","16.4","1.0%"
"21","Matt Breida","RB","NYG","2018",15,15,"ppr","21","17","50","2.9","8","0","0","5","5","46","9.2","0","0","1","14.6","14.6","4.5%"
"22","Jordan Howard","RB","FA","2018",15,15,"ppr","22","19","60","3.2","9","0","1","1","1","15","15.0","0","0","1","14.5","14.5","0.0%"
"23","Tarik Cohen","RB","FA","2018",15,15,"ppr","23","5","24","4.8","22","1","0","5","6","31","6.2","1","1","1","14.5","14.5","0.0%"
"24","Elijah McGuire","RB","FA","2018",15,15,"ppr","24","18","42","2.3","14","0","1","3","4","29","9.7","0","1","1","14.1","14.1","0.0%"
