"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Jack Doyle","TE","FA","2016",1,1,"ppr","1","3","4","35","11.7","16","0","2","0","0","0","0","1","18.5","18.5","2.0%"
"2","Julius Thomas","TE","FA","2016",1,1,"ppr","2","5","5","64","12.8","22","1","1","0","0","0","0","1","17.4","17.4","0.0%"
"3","Dwayne Allen","TE","FA","2016",1,1,"ppr","3","4","6","53","13.3","19","0","1","0","0","0","0","1","17.3","17.3","0.0%"
"4","Eric Ebron","TE","FA","2016",1,1,"ppr","4","5","5","46","9.2","13","0","1","0","0","0","0","1","15.6","15.6","0.0%"
"5","Jason Witten","TE","FA","2016",1,1,"ppr","5","9","14","66","7.3","17","0","0","0","0","0","0","1","15.6","15.6","0.0%"
"6","Greg Olsen","TE","FA","2016",1,1,"ppr","6","7","9","73","10.4","18","0","0","0","0","0","0","1","14.3","14.3","7.0%"
"7","Travis Kelce","TE","KC","2016",1,1,"ppr","7","6","7","74","12.3","20","1","0","0","0","0","0","1","13.4","13.4","100.0%"
"8","Jordan Reed","TE","FA","2016",1,1,"ppr","8","7","11","64","9.1","14","0","0","0","0","0","0","1","13.4","13.4","19.0%"
"9","Zach Ertz","TE","ARI","2016",1,1,"ppr","9","6","7","58","9.7","15","0","0","0","0","0","0","1","11.8","11.8","32.6%"
"10","Jacob Tamme","TE","FA","2016",1,1,"ppr","10","6","8","51","8.5","19","0","0","0","0","0","0","1","11.1","11.1","0.0%"
"11","Kyle Rudolph","TE","TB","2016",1,1,"ppr","11","4","8","65","16.3","21","1","0","0","0","0","0","1","10.5","10.5","0.6%"
"12","Austin Seferian-Jenkins","TE","FA","2016",1,1,"ppr","12","1","1","30","30.0","30","1","1","0","0","0","0","1","10.0","10.0","0.0%"
"13","Vance McDonald","TE","FA","2016",1,1,"ppr","13","2","3","14","7.0","8","0","1","0","0","0","0","1","9.4","9.4","0.0%"
"14","Larry Donnell","TE","FA","2016",1,1,"ppr","14","1","2","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","0.0%"
"15","Jesse James","TE","CLE","2016",1,1,"ppr","15","5","7","31","6.2","8","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"16","Jermaine Gresham","TE","FA","2016",1,1,"ppr","16","4","4","41","10.3","15","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"17","C.J. Uzomah","TE","NYJ","2016",1,1,"ppr","17","2","5","59","29.5","54","1","0","0","0","0","0","1","7.9","7.9","0.3%"
"18","Brandon Myers","TE","FA","2016",1,1,"ppr","18","1","1","4","4.0","4","0","1","0","0","0","0","1","7.4","7.4","0.0%"
"19","Delanie Walker","TE","FA","2016",1,1,"ppr","19","3","5","42","14.0","26","1","0","0","0","0","0","1","7.2","7.2","0.1%"
"20","Dennis Pitta","TE","FA","2016",1,1,"ppr","20","3","4","39","13.0","27","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"21","Virgil Green","TE","FA","2016",1,1,"ppr","21","4","5","28","7.0","13","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"22","Marcedes Lewis","TE","GB","2016",1,1,"ppr","22","2","2","48","24.0","37","1","0","0","0","0","0","1","6.8","6.8","0.1%"
"23","Charles Clay","TE","FA","2016",1,1,"ppr","23","2","3","40","20.0","33","1","0","0","0","0","0","1","6.0","6.0","0.0%"
"24","Cameron Brate","TE","TB","2016",1,1,"ppr","24","3","3","30","10.0","17","0","0","0","0","0","0","1","6.0","6.0","1.6%"
"25","Clive Walford","TE","FA","2016",1,1,"ppr","25","3","5","25","8.3","18","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"26","Stephen Anderson","TE","ARI","2016",1,1,"ppr","26","3","3","25","8.3","12","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"27","Antonio Gates","TE","FA","2016",1,1,"ppr","27","3","4","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","0.2%"
"28","Will Tye","TE","FA","2016",1,1,"ppr","28","3","3","16","5.3","7","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"29","Luke Willson","TE","FA","2016",1,1,"ppr","29","2","4","26","13.0","19","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"30","Martellus Bennett","TE","FA","2016",1,1,"ppr","30","3","5","14","4.7","5","0","0","0","0","0","0","1","4.4","4.4","23.0%"
"31","Zach Miller","TE","FA","2016",1,1,"ppr","31","3","4","14","4.7","5","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"32","Demetrius Harris","TE","FA","2016",1,1,"ppr","32","2","3","20","10.0","13","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"33","Ryan Griffin","TE","CHI","2016",1,1,"ppr","33","2","2","17","8.5","12","0","0","0","0","0","0","1","3.7","3.7","0.0%"
