"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","A.J. Green","WR","ARI","2017",5,5,"ppr","1","7","13","189","27.0","77","3","1","0","0","0","1","1","29.9","29.9","1.7%"
"2","DeAndre Hopkins","WR","ARI","2017",5,5,"ppr","2","4","12","52","13.0","34","1","3","0","0","0","0","1","27.2","27.2","98.4%"
"3","Antonio Brown","WR","FA","2017",5,5,"ppr","3","10","19","157","15.7","49","3","0","0","0","0","0","1","25.7","25.7","0.2%"
"4","Davante Adams","WR","LV","2017",5,5,"ppr","4","7","11","66","9.4","14","0","2","0","0","0","0","1","25.6","25.6","100.0%"
"5","T.Y. Hilton","WR","DAL","2017",5,5,"ppr","5","7","9","177","25.3","63","3","0","0","0","0","0","1","24.7","24.7","3.8%"
"6","Odell Beckham Jr.","WR","FA","2017",5,5,"ppr","6","5","8","97","19.4","48","1","1","1","8","0","0","1","21.5","21.5","19.2%"
"7","Chris Hogan","WR","FA","2017",5,5,"ppr","7","8","11","74","9.3","19","0","1","0","0","0","0","1","21.4","21.4","0.0%"
"8","Michael Crabtree","WR","FA","2017",5,5,"ppr","8","6","8","82","13.7","41","1","1","0","0","0","0","1","20.2","20.2","0.0%"
"9","William Fuller V","WR","FA","2017",5,5,"ppr","9","2","3","57","28.5","48","1","2","1","5","0","0","1","20.2","20.2","0.1%"
"10","Nelson Agholor","WR","NE","2017",5,5,"ppr","10","4","5","93","23.3","72","1","1","0","0","0","0","1","19.3","19.3","3.8%"
"11","Cole Beasley","WR","BUF","2017",5,5,"ppr","11","4","6","23","5.8","12","0","2","0","0","0","0","1","18.3","18.3","1.5%"
"12","Devin Funchess","WR","FA","2017",5,5,"ppr","12","7","8","53","7.6","15","0","1","0","0","0","0","1","18.3","18.3","0.0%"
"13","Pierre Garcon","WR","FA","2017",5,5,"ppr","13","8","11","94","11.8","25","1","0","0","0","0","0","1","17.4","17.4","0.0%"
"14","Marquise Goodwin","WR","SEA","2017",5,5,"ppr","14","5","11","116","23.2","51","2","0","0","0","0","0","1","16.6","16.6","2.0%"
"15","Mike Wallace","WR","FA","2017",5,5,"ppr","15","3","3","133","44.3","54","3","0","0","0","0","0","1","16.3","16.3","0.0%"
"16","Dez Bryant","WR","FA","2017",5,5,"ppr","16","5","8","52","10.4","15","0","1","0","0","0","0","1","16.2","16.2","2.6%"
"17","Kelvin Benjamin","WR","FA","2017",5,5,"ppr","17","4","6","58","14.5","31","1","1","0","0","0","0","1","15.8","15.8","0.1%"
"18","Danny Amendola","WR","FA","2017",5,5,"ppr","18","8","8","77","9.6","14","0","0","0","0","0","0","1","15.7","15.7","0.0%"
"19","Torrey Smith","WR","FA","2017",5,5,"ppr","19","3","4","70","23.3","59","1","1","1","-3","0","0","1","15.7","15.7","0.0%"
"20","DeSean Jackson","WR","BAL","2017",5,5,"ppr","20","5","9","106","21.2","41","3","0","0","0","0","0","1","15.6","15.6","0.9%"
"21","Jarvis Landry","WR","NO","2017",5,5,"ppr","21","5","10","44","8.8","17","0","1","0","0","0","0","1","15.4","15.4","21.3%"
"22","Jermaine Kearse","WR","FA","2017",5,5,"ppr","22","4","4","38","9.5","24","1","1","0","0","0","0","1","13.8","13.8","0.0%"
"23","Brandin Cooks","WR","HOU","2017",5,5,"ppr","23","5","8","85","17.0","34","1","0","0","0","0","0","1","13.5","13.5","64.4%"
"24","Robert Woods","WR","TEN","2017",5,5,"ppr","24","5","8","66","13.2","20","1","0","1","8","0","0","1","12.4","12.4","44.0%"
