"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Austin Ekeler","RB","LAC","2022",7,7,"ppr","1","9","31","3.4","13","0","1","12","12","96","8.0","1","0","1","36.7","36.7","100.0%"
"2","Josh Jacobs","RB","LV","2022",7,7,"ppr","2","20","143","7.2","15","0","3","3","4","12","4.0","0","0","1","36.5","36.5","99.3%"
"3","Kenneth Walker III","RB","SEA","2022",7,7,"ppr","3","23","167","7.3","74","4","2","0","0","0","0","0","0","1","28.7","28.7","96.2%"
"4","Aaron Jones","RB","GB","2022",7,7,"ppr","4","8","23","2.9","8","0","0","9","10","53","5.9","2","0","1","28.6","28.6","99.6%"
"5","Rhamondre Stevenson","RB","NE","2022",7,7,"ppr","5","11","39","3.5","7","0","1","8","8","59","7.4","0","0","1","23.8","23.8","97.4%"
"6","Eno Benjamin","RB","NO","2022",7,7,"ppr","6","12","92","7.7","45","3","1","4","5","21","5.3","0","0","1","23.3","23.3","11.7%"
"7","Raheem Mostert","RB","MIA","2022",7,7,"ppr","7","16","79","4.9","12","0","0","4","5","30","7.5","1","0","1","20.9","20.9","81.2%"
"8","Travis Etienne Jr.","RB","JAC","2022",7,7,"ppr","8","14","114","8.1","49","3","1","1","5","5","5.0","0","1","1","18.9","18.9","97.9%"
"9","Nick Chubb","RB","CLE","2022",7,7,"ppr","9","16","91","5.7","22","1","1","2","3","16","8.0","0","0","1","18.7","18.7","99.9%"
"10","Gus Edwards","RB","BAL","2022",7,7,"ppr","10","16","66","4.1","12","0","2","0","1","0","0","0","0","1","18.6","18.6","39.7%"
"11","Joe Mixon","RB","CIN","2022",7,7,"ppr","11","17","58","3.4","11","0","1","3","3","33","11.0","0","0","1","18.1","18.1","99.9%"
"12","Ezekiel Elliott","RB","DAL","2022",7,7,"ppr","12","15","57","3.8","18","0","2","0","0","0","0","0","0","1","17.7","17.7","97.0%"
"13","Alvin Kamara","RB","NO","2022",7,7,"ppr","13","11","49","4.5","17","0","0","7","9","56","8.0","0","0","1","17.5","17.5","99.3%"
"14","Saquon Barkley","RB","NYG","2022",7,7,"ppr","14","24","110","4.6","20","1","0","4","4","25","6.3","0","0","1","17.5","17.5","100.0%"
"15","Derrick Henry","RB","TEN","2022",7,7,"ppr","15","30","128","4.3","23","2","0","3","3","10","3.3","0","0","1","16.8","16.8","100.0%"
"16","Antonio Gibson","RB","WAS","2022",7,7,"ppr","16","10","59","5.9","20","1","0","3","4","18","6.0","1","0","1","16.7","16.7","85.6%"
"17","D'Onta Foreman","RB","CAR","2022",7,7,"ppr","17","15","118","7.9","60","5","0","2","2","27","13.5","0","0","1","16.5","16.5","83.0%"
"18","Dameon Pierce","RB","HOU","2022",7,7,"ppr","18","20","92","4.6","22","1","0","4","4","25","6.3","0","0","1","15.7","15.7","89.0%"
"19","Khalil Herbert","RB","CHI","2022",7,7,"ppr","19","12","62","5.2","13","0","0","1","2","25","25.0","1","0","1","15.7","15.7","33.3%"
"20","Jonathan Taylor","RB","IND","2022",7,7,"ppr","20","10","58","5.8","14","0","0","7","8","27","3.9","0","0","1","15.5","15.5","100.0%"
"21","Chuba Hubbard","RB","CAR","2022",7,7,"ppr","21","9","63","7.0","17","0","1","2","3","10","5.0","0","0","1","15.3","15.3","32.2%"
"22","Breece Hall","RB","NYJ","2022",7,7,"ppr","22","4","72","18.0","62","4","1","0","0","0","0","0","0","1","13.2","13.2","31.7%"
"23","Tony Pollard","RB","DAL","2022",7,7,"ppr","23","12","83","6.9","28","2","0","2","2","26","13.0","0","0","1","12.9","12.9","96.8%"
"24","David Montgomery","RB","CHI","2022",7,7,"ppr","24","15","62","4.1","12","0","1","0","0","0","0","0","0","1","12.2","12.2","95.6%"
"25","Keaontay Ingram","RB","ARI","2022",7,7,"ppr","25","9","14","1.6","11","0","1","2","2","23","11.5","0","0","1","11.7","11.7","1.1%"
"26","Dare Ogunbowale","RB","HOU","2022",7,7,"ppr","26","1","8","8.0","8","0","0","5","7","54","10.8","0","0","1","11.2","11.2","3.7%"
"27","Najee Harris","RB","PIT","2022",7,7,"ppr","27","17","65","3.8","16","0","0","3","4","15","5.0","0","0","1","11.0","11.0","97.4%"
"28","Tyler Allgeier","RB","ATL","2022",7,7,"ppr","28","16","50","3.1","9","0","1","0","0","0","0","0","0","1","11.0","11.0","35.3%"
"29","Brian Robinson Jr.","RB","WAS","2022",7,7,"ppr","29","20","73","3.7","24","1","0","2","2","13","6.5","0","0","1","10.6","10.6","75.3%"
"30","Latavius Murray","RB","DEN","2022",7,7,"ppr","30","8","24","3.0","5","0","1","2","3","-1","-0.5","0","0","1","10.3","10.3","75.6%"
"31","Michael Carter","RB","NYJ","2022",7,7,"ppr","31","13","29","2.2","5","0","0","2","2","45","22.5","0","0","1","9.4","9.4","73.8%"
"32","Nyheim Hines","RB","BUF","2022",7,7,"ppr","32","4","2","0.5","2","0","0","5","5","41","8.2","0","0","1","9.3","9.3","29.1%"
"33","Clyde Edwards-Helaire","RB","KC","2022",7,7,"ppr","33","6","32","5.3","16","0","1","0","1","0","0","0","0","1","9.2","9.2","40.4%"
