"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Brandon McManus","K","DEN","2020",6,6,"ppr",1,6,6,100,54,0,2,0,2,2,0,0,1,24,24,"36.0%"
"2","Younghoe Koo","K","ATL","2020",6,6,"ppr",2,4,4,100,50,0,1,0,2,1,4,4,1,20,20,"46.2%"
"3","Justin Tucker","K","BAL","2020",6,6,"ppr",3,3,3,100,55,0,0,0,2,1,3,3,1,16,16,"99.0%"
"4","Cairo Santos","K","CHI","2020",6,6,"ppr",4,3,3,100,55,0,0,2,0,1,2,2,1,13,13,"13.3%"
"5","Randy Bullock","K","TEN","2020",6,6,"ppr",5,2,3,66.7,55,0,0,0,1,1,3,3,1,12,12,"1.5%"
"6","Matt Prater","K","ARI","2020",6,6,"ppr",6,2,3,66.7,41,0,0,1,1,0,4,4,1,11,11,"14.9%"
"7","Joey Slye","K","WAS","2020",6,6,"ppr",7,3,4,75,48,0,2,0,1,0,1,1,1,11,11,"2.0%"
"8","Ryan Succop","K","TB","2020",6,6,"ppr",8,1,1,100,50,0,0,0,0,1,5,5,1,10,10,"34.3%"
"9","Harrison Butker","K","KC","2020",6,6,"ppr",9,2,2,100,37,0,0,2,0,0,2,3,1,8,8,"91.8%"
"10","Zane Gonzalez","K","CAR","2020",6,6,"ppr",10,1,1,100,26,0,1,0,0,0,5,5,1,8,8,"0.1%"
"11","Rodrigo Blankenship","K","FA","2020",6,6,"ppr",11,1,1,100,40,0,0,0,1,0,4,4,1,8,8,"0.7%"
"12","Chris Boswell","K","PIT","2020",6,6,"ppr",12,1,1,100,35,0,0,1,0,0,5,5,1,8,8,"14.1%"
"13","Graham Gano","K","NYG","2020",6,6,"ppr",13,2,2,100,33,0,1,1,0,0,2,2,1,8,8,"61.0%"
"14","Robbie Gould","K","SF","2020",6,6,"ppr",14,1,1,100,49,0,0,0,1,0,3,3,1,7,7,"42.9%"
"15","Dustin Hopkins","K","LAC","2020",6,6,"ppr",15,2,3,66.7,35,0,1,1,0,0,1,1,1,7,7,"2.7%"
"16","Nick Folk","K","NE","2020",6,6,"ppr",16,2,2,100,41,0,0,1,1,0,0,0,1,7,7,"75.5%"
"17","Jason Sanders","K","MIA","2020",6,6,"ppr",17,1,1,100,24,0,1,0,0,0,3,3,1,6,6,"13.2%"
"18","Ka'imi Fairbairn","K","HOU","2020",6,6,"ppr",18,1,1,100,38,0,0,1,0,0,3,4,1,6,6,"2.0%"
"19","Tyler Bass","K","BUF","2020",6,6,"ppr",19,1,2,50,48,0,0,0,1,0,2,2,1,6,6,"94.4%"
"20","Sam Sloman","K","FA","2020",6,6,"ppr",20,1,1,100,42,0,0,0,1,0,1,2,1,5,5,"0.0%"
"21","Mason Crosby","K","GB","2020",6,6,"ppr",21,1,1,100,39,0,0,1,0,0,1,1,1,4,4,"3.2%"
"22","Stephen Gostkowski","K","FA","2020",6,6,"ppr",22,0,2,0,0,0,0,0,0,0,4,4,1,4,4,"0.0%"
"23","Jonathan Brown","K","FA","2020",6,6,"ppr",23,1,2,50,31,0,0,1,0,0,1,1,1,4,4,"0.0%"
"24","Greg Zuerlein","K","NYJ","2020",6,6,"ppr",24,1,2,50,34,0,0,1,0,0,1,1,1,4,4,"15.9%"
"25","Cody Parkey","K","FA","2020",6,6,"ppr",25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"0.0%"
"26","Dan Bailey","K","FA","2020",6,6,"ppr",26,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"0.0%"
"27","Sam Ficken","K","DET","2020",6,6,"ppr",27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"28","Jake Elliott","K","PHI","2020",6,6,"ppr",28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"27.9%"
