"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","DeMarco Murray","RB","FA","2016",4,4,"ppr","1","25","95","3.8","14","0","2","2","2","24","12.0","0","0","1","25.9","25.9","0.1%"
"2","Melvin Gordon III","RB","KC","2016",4,4,"ppr","2","19","36","1.9","10","0","2","6","7","43","7.2","0","1","1","23.9","23.9","29.3%"
"3","Isaiah Crowell","RB","FA","2016",4,4,"ppr","3","16","120","7.5","19","0","1","3","4","22","7.3","0","0","1","23.2","23.2","0.1%"
"4","LeSean McCoy","RB","FA","2016",4,4,"ppr","4","19","70","3.7","9","0","0","6","6","38","6.3","1","0","1","22.8","22.8","2.0%"
"5","Le'Veon Bell","RB","FA","2016",4,4,"ppr","5","18","144","8.0","44","1","0","5","6","34","6.8","0","0","1","22.8","22.8","0.1%"
"6","Ezekiel Elliott","RB","DAL","2016",4,4,"ppr","6","23","138","6.0","26","2","1","1","1","19","19.0","0","0","1","22.7","22.7","97.0%"
"7","Mark Ingram II","RB","NO","2016",4,4,"ppr","7","18","56","3.1","10","0","1","6","7","49","8.2","0","0","1","22.5","22.5","4.3%"
"8","Matt Jones","RB","FA","2016",4,4,"ppr","8","22","117","5.3","25","1","1","2","2","21","10.5","0","0","1","21.8","21.8","0.0%"
"9","John Kuhn","RB","FA","2016",4,4,"ppr","9","3","5","1.7","3","0","2","2","2","7","3.5","1","0","1","21.2","21.2","0.0%"
"10","Frank Gore","RB","FA","2016",4,4,"ppr","10","16","68","4.3","17","0","1","5","6","27","5.4","0","0","1","20.5","20.5","12.1%"
"11","Christine Michael","RB","FA","2016",4,4,"ppr","11","18","58","3.2","10","0","0","5","6","32","6.4","1","0","1","20.0","20.0","0.0%"
"12","Jerick McKinnon","RB","KC","2016",4,4,"ppr","12","18","85","4.7","25","1","1","3","5","10","3.3","0","0","1","18.5","18.5","68.7%"
"13","Fozzy Whittaker","RB","FA","2016",4,4,"ppr","13","3","6","2.0","3","0","0","9","9","86","9.6","0","0","1","18.2","18.2","0.0%"
"14","Terrance West","RB","FA","2016",4,4,"ppr","14","21","113","5.4","21","1","1","0","0","0","0","0","0","1","17.3","17.3","0.0%"
"15","Jordan Howard","RB","FA","2016",4,4,"ppr","15","23","111","4.8","17","0","0","3","4","21","7.0","0","0","1","16.2","16.2","0.0%"
"16","T.J. Yeldon","RB","FA","2016",4,4,"ppr","16","14","71","5.1","15","0","0","4","5","46","11.5","0","0","1","15.7","15.7","0.0%"
"17","Carlos Hyde","RB","FA","2016",4,4,"ppr","17","15","74","4.9","32","1","1","1","1","5","5.0","0","0","1","14.9","14.9","0.0%"
"18","Devonta Freeman","RB","FA","2016",4,4,"ppr","18","13","57","4.4","19","0","1","2","3","7","3.5","0","0","1","14.4","14.4","0.0%"
"19","David Johnson","RB","NO","2016",4,4,"ppr","19","17","83","4.9","31","1","0","4","4","41","10.3","0","1","1","14.4","14.4","0.1%"
"20","Bilal Powell","RB","FA","2016",4,4,"ppr","20","4","26","6.5","10","0","0","6","9","54","9.0","0","0","1","14.0","14.0","0.0%"
"21","Lamar Miller","RB","FA","2016",4,4,"ppr","21","19","82","4.3","14","0","0","3","3","26","8.7","0","0","1","13.8","13.8","0.0%"
"22","Bobby Rainey","RB","FA","2016",4,4,"ppr","22","4","22","5.5","9","0","0","7","9","43","6.1","0","0","1","13.5","13.5","0.0%"
"23","Todd Gurley II","RB","FA","2016",4,4,"ppr","23","19","33","1.7","5","0","0","5","5","49","9.8","0","0","1","13.2","13.2","0.1%"
"24","C.J. Anderson","RB","FA","2016",4,4,"ppr","24","19","49","2.6","12","0","1","1","1","3","3.0","0","0","1","12.2","12.2","1.0%"
"25","Chris Thompson","RB","FA","2016",4,4,"ppr","25","3","24","8.0","20","1","0","2","4","16","8.0","1","0","1","12.0","12.0","0.0%"
"26","Duke Johnson Jr.","RB","BUF","2016",4,4,"ppr","26","8","45","5.6","13","0","0","6","8","31","5.2","0","1","1","11.6","11.6","0.0%"
"27","Kyle Juszczyk","RB","SF","2016",4,4,"ppr","27","0","0","0","0","0","0","6","7","56","9.3","0","0","1","11.6","11.6","0.4%"
"28","James White","RB","FA","2016",4,4,"ppr","28","4","12","3.0","7","0","0","5","5","50","10.0","0","0","1","11.2","11.2","0.1%"
"29","Orleans Darkwa","RB","FA","2016",4,4,"ppr","29","12","48","4.0","17","0","1","0","2","0","0","0","0","1","10.8","10.8","0.0%"
