"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Justin Jefferson","WR","MIN","2021",13,13,"ppr","1","11","14","182","16.5","48","5","1","1","4","0","0","1","35.6","35.6","100.0%"
"2","Diontae Johnson","WR","PIT","2021",13,13,"ppr","2","8","11","105","13.1","29","2","2","0","0","0","0","1","30.5","30.5","85.3%"
"3","Chris Godwin","WR","TB","2021",13,13,"ppr","3","15","17","143","9.5","36","3","0","1","9","0","0","1","30.2","30.2","96.0%"
"4","Tee Higgins","WR","CIN","2021",13,13,"ppr","4","9","14","138","15.3","29","3","1","0","0","0","0","1","28.8","28.8","99.1%"
"5","Cooper Kupp","WR","LAR","2021",13,13,"ppr","5","8","10","129","16.1","43","4","1","0","0","0","0","1","26.9","26.9","82.7%"
"6","Amon-Ra St. Brown","WR","DET","2021",13,13,"ppr","6","10","12","86","8.6","14","0","1","1","2","0","0","1","24.8","24.8","99.2%"
"7","Keenan Allen","WR","LAC","2021",13,13,"ppr","7","5","8","34","6.8","10","0","2","0","0","0","0","1","22.4","22.4","98.1%"
"8","Russell Gage","WR","TB","2021",13,13,"ppr","8","11","12","130","11.8","19","0","0","0","0","0","1","1","22.0","22.0","17.4%"
"9","Elijah Moore","WR","NYJ","2021",13,13,"ppr","9","6","12","77","12.8","29","1","1","1","9","0","0","1","20.6","20.6","40.6%"
"10","Deonte Harty","WR","NO","2021",13,13,"ppr","10","4","8","96","24.0","70","4","1","1","3","0","0","1","19.9","19.9","0.0%"
"11","Tyler Lockett","WR","SEA","2021",13,13,"ppr","11","7","8","68","9.7","16","0","1","0","0","0","0","1","19.8","19.8","94.8%"
"12","Hunter Renfrow","WR","LV","2021",13,13,"ppr","12","9","10","102","11.3","28","1","0","0","0","0","0","1","19.2","19.2","26.2%"
"13","CeeDee Lamb","WR","DAL","2021",13,13,"ppr","13","7","13","89","12.7","25","3","0","1","33","0","0","1","19.2","19.2","99.9%"
"14","Jalen Guyton","WR","LAC","2021",13,13,"ppr","14","4","4","90","22.5","44","5","1","1","-1","0","0","1","18.9","18.9","0.1%"
"15","Jaylen Waddle","WR","MIA","2021",13,13,"ppr","15","9","11","90","10.0","25","1","0","0","0","0","0","1","18.0","18.0","99.3%"
"16","Jakeem Grant Sr.","WR","CLE","2021",13,13,"ppr","16","5","7","62","12.4","34","2","1","0","0","0","0","1","17.2","17.2","0.0%"
