"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Carson Wentz","QB","WAS","2017",7,7,"ppr","1","17","25","68.0","268","10.7","4","1","3","8","63","0","0","1","31.0","31.0","6.5%"
"2","Derek Carr","QB","LV","2017",7,7,"ppr","2","29","52","55.8","417","8.0","3","0","0","1","15","0","0","1","30.2","30.2","64.3%"
"3","Dak Prescott","QB","DAL","2017",7,7,"ppr","3","16","25","64.0","234","9.4","3","0","0","4","26","1","0","1","30.0","30.0","93.5%"
"4","Russell Wilson","QB","DEN","2017",7,7,"ppr","4","27","39","69.2","334","8.6","3","0","1","2","10","0","0","1","26.4","26.4","43.7%"
"5","Alex Smith","QB","FA","2017",7,7,"ppr","5","25","36","69.4","342","9.5","3","0","1","1","0","0","0","1","25.7","25.7","5.0%"
"6","Josh McCown","QB","FA","2017",7,7,"ppr","6","17","27","63.0","209","7.7","3","1","3","3","1","1","0","1","24.5","24.5","0.0%"
"7","Kirk Cousins","QB","MIN","2017",7,7,"ppr","7","30","40","75.0","303","7.6","3","1","4","3","18","0","0","1","23.9","23.9","87.8%"
"8","Jameis Winston","QB","NO","2017",7,7,"ppr","8","32","44","72.7","384","8.7","3","1","1","1","0","0","1","1","23.4","23.4","5.6%"
"9","Tyrod Taylor","QB","NYG","2017",7,7,"ppr","9","20","33","60.6","268","8.1","1","0","1","6","53","0","0","1","20.0","20.0","0.1%"
"10","Drew Brees","QB","FA","2017",7,7,"ppr","10","27","38","71.1","331","8.7","1","2","1","5","-1","1","0","1","19.1","19.1","35.7%"
"11","Jared Goff","QB","DET","2017",7,7,"ppr","11","22","37","59.5","235","6.4","1","1","1","2","13","1","0","1","18.7","18.7","60.4%"
"12","Tom Brady","QB","TB","2017",7,7,"ppr","12","21","29","72.4","249","8.6","2","0","2","5","5","0","0","1","18.5","18.5","86.0%"
"13","Matt Ryan","QB","IND","2017",7,7,"ppr","13","23","33","69.7","233","7.1","1","0","1","3","37","0","0","1","17.0","17.0","10.6%"
"14","Ben Roethlisberger","QB","FA","2017",7,7,"ppr","14","14","24","58.3","224","9.3","2","0","0","3","-3","0","0","1","16.7","16.7","13.6%"
"15","Blake Bortles","QB","FA","2017",7,7,"ppr","15","18","26","69.2","330","12.7","1","0","1","4","11","0","1","1","16.3","16.3","0.0%"
"16","Philip Rivers","QB","FA","2017",7,7,"ppr","16","15","26","57.7","183","7.0","2","0","3","0","0","0","0","1","15.3","15.3","20.6%"
"17","C.J. Beathard","QB","JAC","2017",7,7,"ppr","17","22","38","57.9","235","6.2","0","0","5","5","30","1","2","1","14.4","14.4","0.1%"
