"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Las Vegas Raiders","DST","LV","2020",10,10,"ppr",1,2,4,1,2,0,0,0,1,16,16,"14.2%"
"2","New Orleans Saints","DST","NO","2020",10,10,"ppr",2,2,2,2,0,0,0,0,1,14,14,"65.3%"
"3","Los Angeles Rams","DST","LAR","2020",10,10,"ppr",3,6,2,1,0,0,0,0,1,13,13,"34.3%"
"4","Chicago Bears","DST","CHI","2020",10,10,"ppr",4,1,1,1,2,0,0,1,1,12,12,"2.2%"
"5","Pittsburgh Steelers","DST","PIT","2020",10,10,"ppr",5,4,0,2,1,0,0,0,1,12,12,"53.2%"
"6","Jacksonville Jaguars","DST","JAC","2020",10,10,"ppr",6,1,1,1,2,0,0,1,1,11,11,"3.8%"
"7","Minnesota Vikings","DST","MIN","2020",10,10,"ppr",7,2,1,1,0,0,0,0,1,10,10,"23.7%"
"8","Indianapolis Colts","DST","IND","2020",10,10,"ppr",8,1,0,0,0,0,0,1,1,10,10,"52.4%"
"9","San Francisco 49ers","DST","SF","2020",10,10,"ppr",9,3,0,2,1,0,0,0,1,7,7,"95.5%"
"10","Green Bay Packers","DST","GB","2020",10,10,"ppr",10,3,1,0,0,0,0,0,1,6,6,"80.7%"
"11","Miami Dolphins","DST","MIA","2020",10,10,"ppr",11,2,1,0,0,0,0,0,1,6,6,"25.9%"
"12","Cleveland Browns","DST","CLE","2020",10,10,"ppr",12,2,0,0,0,0,0,0,1,6,6,"37.2%"
"13","Buffalo Bills","DST","BUF","2020",10,10,"ppr",13,3,1,1,1,0,0,0,1,6,6,"99.0%"
"14","Houston Texans","DST","HOU","2020",10,10,"ppr",14,1,0,0,0,0,0,0,1,5,5,"0.8%"
"15","Seattle Seahawks","DST","SEA","2020",10,10,"ppr",15,3,0,1,1,0,0,0,1,5,5,"20.5%"
"16","Tampa Bay Buccaneers","DST","TB","2020",10,10,"ppr",16,3,1,0,0,0,0,0,1,5,5,"81.2%"
"17","New England Patriots","DST","NE","2020",10,10,"ppr",17,2,1,0,0,0,0,0,1,5,5,"54.0%"
"18","New York Giants","DST","NYG","2020",10,10,"ppr",18,3,0,0,0,0,0,0,1,4,4,"6.2%"
"19","Detroit Lions","DST","DET","2020",10,10,"ppr",19,2,0,1,2,0,0,0,1,4,4,"2.5%"
"20","Philadelphia Eagles","DST","PHI","2020",10,10,"ppr",20,3,0,0,0,0,0,0,1,3,3,"58.2%"
"21","Arizona Cardinals","DST","ARI","2020",10,10,"ppr",21,0,2,0,0,0,0,0,1,3,3,"12.3%"
"22","Los Angeles Chargers","DST","LAC","2020",10,10,"ppr",22,0,0,1,0,0,0,0,1,1,1,"30.2%"
"23","Carolina Panthers","DST","CAR","2020",10,10,"ppr",23,1,0,1,1,0,0,0,1,1,1,"14.1%"
"24","Baltimore Ravens","DST","BAL","2020",10,10,"ppr",24,1,0,0,0,0,0,0,1,1,1,"89.6%"
"25","Tennessee Titans","DST","TEN","2020",10,10,"ppr",25,1,0,0,0,0,0,0,1,0,0,"26.3%"
"26","Washington Commanders","DST","WAS","2020",10,10,"ppr",26,1,0,0,0,0,0,0,1,0,0,"54.8%"
"27","Denver Broncos","DST","DEN","2020",10,10,"ppr",27,0,0,0,0,0,0,0,1,-4,-4,"38.8%"
"28","Cincinnati Bengals","DST","CIN","2020",10,10,"ppr",28,0,0,0,0,0,0,0,1,-4,-4,"31.6%"
