"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Patrick Mahomes II","QB","KC","2019",2,2,"ppr","1","30","44","68.2","443","10.1","4","0","2","1","-1","0","1","1","31.6","31.6","100.0%"
"2","Lamar Jackson","QB","BAL","2019",2,2,"ppr","2","24","37","64.9","272","7.4","2","0","2","16","120","0","0","1","30.9","30.9","96.8%"
"3","Dak Prescott","QB","DAL","2019",2,2,"ppr","3","26","30","86.7","269","9.0","3","1","1","5","69","0","0","1","28.7","28.7","93.5%"
"4","Tom Brady","QB","TB","2019",2,2,"ppr","4","20","28","71.4","264","9.4","2","0","2","2","1","1","0","1","24.7","24.7","86.0%"
"5","Russell Wilson","QB","DEN","2019",2,2,"ppr","5","29","35","82.9","300","8.6","3","0","4","6","22","0","1","1","24.2","24.2","43.7%"
"6","Jimmy Garoppolo","QB","SF","2019",2,2,"ppr","6","17","25","68.0","296","11.8","3","1","0","4","8","0","0","1","23.6","23.6","16.2%"
"7","Josh Allen","QB","BUF","2019",2,2,"ppr","7","19","30","63.3","253","8.4","1","0","3","7","21","1","0","1","22.2","22.2","100.0%"
"8","Matt Ryan","QB","IND","2019",2,2,"ppr","8","27","43","62.8","320","7.4","3","3","1","2","3","0","0","1","22.1","22.1","10.6%"
"9","Andy Dalton","QB","NO","2019",2,2,"ppr","9","26","42","61.9","311","7.4","2","1","4","2","2","0","0","1","19.6","19.6","12.2%"
"10","Carson Wentz","QB","WAS","2019",2,2,"ppr","10","25","43","58.1","231","5.4","1","2","3","3","3","1","0","1","19.5","19.5","6.5%"
"11","Jared Goff","QB","DET","2019",2,2,"ppr","11","19","28","67.9","283","10.1","1","0","3","4","-2","1","1","1","19.1","19.1","60.4%"
"12","Jacoby Brissett","QB","CLE","2019",2,2,"ppr","12","17","28","60.7","146","5.2","3","1","3","7","25","0","1","1","17.3","17.3","4.8%"
"13","Matthew Stafford","QB","LAR","2019",2,2,"ppr","13","22","30","73.3","245","8.2","2","2","0","4","13","0","0","1","17.1","17.1","29.7%"
"14","Joe Flacco","QB","NYJ","2019",2,2,"ppr","14","35","50","70.0","292","5.8","1","1","2","0","0","0","0","1","16.7","16.7","0.3%"
"15","Case Keenum","QB","BUF","2019",2,2,"ppr","15","26","37","70.3","221","6.0","2","0","1","1","-1","0","0","1","16.7","16.7","0.4%"
"16","Kyler Murray","QB","ARI","2019",2,2,"ppr","16","25","40","62.5","349","8.7","0","0","3","3","4","0","0","1","16.4","16.4","62.1%"
"17","Gardner Minshew II","QB","PHI","2019",2,2,"ppr","17","23","33","69.7","213","6.5","1","0","4","6","56","0","1","1","16.1","16.1","0.2%"
"18","Baker Mayfield","QB","LAR","2019",2,2,"ppr","18","19","35","54.3","325","9.3","1","1","3","0","0","0","0","1","16.0","16.0","6.6%"
"19","Aaron Rodgers","QB","GB","2019",2,2,"ppr","19","22","34","64.7","209","6.1","2","0","2","1","0","0","1","1","14.4","14.4","75.1%"
"20","Marcus Mariota","QB","ATL","2019",2,2,"ppr","20","19","28","67.9","154","5.5","1","0","4","5","32","0","0","1","13.4","13.4","19.4%"
"21","Jameis Winston","QB","NO","2019",2,2,"ppr","21","16","25","64.0","208","8.3","1","0","3","4","9","0","0","1","13.2","13.2","5.6%"
"22","Deshaun Watson","QB","CLE","2019",2,2,"ppr","22","16","29","55.2","159","5.5","0","0","4","4","5","1","0","1","12.9","12.9","75.7%"
"23","Eli Manning","QB","FA","2019",2,2,"ppr","23","26","45","57.8","250","5.6","1","2","1","1","2","0","0","1","12.2","12.2","2.3%"
"24","Mason Rudolph","QB","PIT","2019",2,2,"ppr","24","12","19","63.2","112","5.9","2","1","0","1","7","0","0","1","12.2","12.2","0.1%"
"25","Philip Rivers","QB","FA","2019",2,2,"ppr","25","21","36","58.3","293","8.1","0","1","1","1","12","0","0","1","11.9","11.9","20.6%"
"26","Derek Carr","QB","LV","2019",2,2,"ppr","26","23","38","60.5","198","5.2","1","2","3","2","18","0","0","1","11.7","11.7","64.3%"
"27","Cam Newton","QB","FA","2019",2,2,"ppr","27","25","51","49.0","333","6.5","0","0","3","2","0","0","1","1","11.3","11.3","9.1%"
"28","Kirk Cousins","QB","MIN","2019",2,2,"ppr","28","14","32","43.8","230","7.2","1","2","1","2","17","0","1","1","10.9","10.9","87.8%"
"29","Luke Falk","QB","FA","2019",2,2,"ppr","29","20","25","80.0","198","7.9","0","0","2","0","0","0","0","1","7.9","7.9","0.1%"
"30","Teddy Bridgewater","QB","MIA","2019",2,2,"ppr","30","17","30","56.7","165","5.5","0","0","2","2","5","0","0","1","7.1","7.1","0.6%"
"31","Mitch Trubisky","QB","PIT","2019",2,2,"ppr","31","16","27","59.3","120","4.4","0","0","0","1","8","0","0","1","5.6","5.6","0.8%"
"32","Taysom Hill","QB","NO","2019",2,2,"ppr","32","0","0","0","0","0","0","0","0","0","0","0","0","1","3.6","3.6","45.3%"
"33","Ben Roethlisberger","QB","FA","2019",2,2,"ppr","33","8","15","53.3","75","5.0","0","0","1","0","0","0","0","1","3.0","3.0","13.6%"
"34","Josh Rosen","QB","FA","2019",2,2,"ppr","34","7","18","38.9","97","5.4","0","1","3","0","0","0","0","1","2.9","2.9","0.0%"
"35","Ryan Fitzpatrick","QB","FA","2019",2,2,"ppr","35","11","21","52.4","89","4.2","0","3","4","1","6","0","0","1","1.2","1.2","0.0%"
"36","Josh McCown","QB","FA","2019",2,2,"ppr","36","3","5","60.0","24","4.8","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"37","Drew Brees","QB","FA","2019",2,2,"ppr","37","3","5","60.0","38","7.6","0","1","0","0","0","0","0","1","0.5","0.5","35.7%"
