"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Giorgio Tavecchio","K","FA","2017",1,1,"ppr",1,4,4,100,52,0,1,0,1,2,2,2,1,19,19,"1.0%"
"2","Greg Zuerlein","K","NYJ","2017",1,1,"ppr",2,3,3,100,50,0,0,1,1,1,5,5,1,17,17,"15.9%"
"3","Dan Bailey","K","FA","2017",1,1,"ppr",3,4,4,100,48,0,1,1,2,0,1,1,1,15,15,"0.0%"
"4","Wil Lutz","K","NO","2017",1,1,"ppr",4,4,4,100,43,0,3,0,1,0,1,1,1,14,14,"8.0%"
"5","Caleb Sturgis","K","FA","2017",1,1,"ppr",5,3,3,100,50,0,0,1,1,1,1,2,1,13,13,"0.0%"
"6","Ryan Succop","K","TB","2017",1,1,"ppr",6,3,4,75,52,0,2,0,0,1,1,1,1,12,12,"34.3%"
"7","Kai Forbath","K","LAR","2017",1,1,"ppr",7,3,3,100,45,0,1,1,1,0,2,3,1,12,12,"3.0%"
"8","Jason Myers","K","SEA","2017",1,1,"ppr",8,3,4,75,42,0,1,1,1,0,2,3,1,12,12,"55.6%"
"9","Matt Bryant","K","FA","2017",1,1,"ppr",9,3,3,100,48,0,1,1,1,0,2,2,1,12,12,"1.1%"
"10","Graham Gano","K","NYG","2017",1,1,"ppr",10,3,3,100,39,0,1,2,0,0,2,2,1,11,11,"61.0%"
"11","Blair Walsh","K","FA","2017",1,1,"ppr",11,3,3,100,41,0,1,1,1,0,0,0,1,10,10,"0.1%"
"12","Stephen Gostkowski","K","FA","2017",1,1,"ppr",12,2,2,100,32,0,1,1,0,0,3,3,1,9,9,"0.0%"
"13","Chandler Catanzaro","K","FA","2017",1,1,"ppr",13,2,2,100,52,0,0,0,1,1,0,0,1,9,9,"0.0%"
"14","Justin Tucker","K","BAL","2017",1,1,"ppr",14,2,2,100,25,0,2,0,0,0,2,2,1,8,8,"99.0%"
"15","Matt Prater","K","ARI","2017",1,1,"ppr",15,1,1,100,58,0,0,0,0,1,2,2,1,7,7,"14.9%"
"16","Connor Barth","K","FA","2017",1,1,"ppr",16,1,1,100,54,0,0,0,0,1,2,2,1,7,7,"0.0%"
"17","Mason Crosby","K","GB","2017",1,1,"ppr",17,1,1,100,40,0,0,0,1,0,2,2,1,6,6,"3.2%"
"18","Cairo Santos","K","CHI","2017",1,1,"ppr",18,0,0,0,0,0,0,0,0,0,6,6,1,6,6,"13.3%"
"19","Brandon McManus","K","DEN","2017",1,1,"ppr",19,1,2,50,20,0,1,0,0,0,3,3,1,6,6,"36.0%"
"20","Dustin Hopkins","K","LAC","2017",1,1,"ppr",20,1,1,100,33,0,0,1,0,0,2,2,1,5,5,"2.7%"
"21","Phil Dawson","K","FA","2017",1,1,"ppr",21,1,2,50,24,0,1,0,0,0,2,2,1,5,5,"0.1%"
"22","Zane Gonzalez","K","CAR","2017",1,1,"ppr",22,1,1,100,24,0,1,0,0,0,1,1,1,4,4,"0.1%"
"23","Robbie Gould","K","SF","2017",1,1,"ppr",23,1,1,100,44,0,0,0,1,0,0,0,1,4,4,"42.9%"
"24","Aldrick Rosas","K","FA","2017",1,1,"ppr",24,1,1,100,25,0,1,0,0,0,0,0,1,3,3,"0.0%"
"25","Stephen Hauschka","K","FA","2017",1,1,"ppr",25,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"26","Chris Boswell","K","PIT","2017",1,1,"ppr",26,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"14.1%"
"27","Younghoe Koo","K","ATL","2017",1,1,"ppr",27,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"46.2%"
"28","Adam Vinatieri","K","FA","2017",1,1,"ppr",28,1,2,50,20,0,1,0,0,0,0,1,1,3,3,"0.2%"
"29","Ka'imi Fairbairn","K","HOU","2017",1,1,"ppr",29,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"2.0%"
"30","Michael Palardy","K","NE","2017",1,1,"ppr",30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"31","Kasey Redfern","K","FA","2017",1,1,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"32","Randy Bullock","K","TEN","2017",1,1,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1.5%"
