"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Justin Tucker","K","BAL","2016",12,12,"ppr",1,4,4,100,57,0,0,1,0,3,1,1,1,19,19,"99.0%"
"2","Matt Prater","K","ARI","2016",12,12,"ppr",2,3,3,100,48,0,1,0,2,0,1,1,1,12,12,"14.9%"
"3","Stephen Gostkowski","K","FA","2016",12,12,"ppr",3,3,4,75,41,0,2,0,1,0,1,1,1,11,11,"0.0%"
"4","Caleb Sturgis","K","FA","2016",12,12,"ppr",4,2,2,100,50,0,0,0,1,1,1,1,1,10,10,"0.0%"
"5","Brandon McManus","K","DEN","2016",12,12,"ppr",5,2,3,66.7,44,0,0,1,1,0,3,3,1,10,10,"36.0%"
"6","Chandler Catanzaro","K","FA","2016",12,12,"ppr",6,2,2,100,54,0,1,0,0,1,1,1,1,9,9,"0.0%"
"7","Ryan Succop","K","TB","2016",12,12,"ppr",7,2,2,100,31,1,0,1,0,0,3,3,1,9,9,"34.3%"
"8","Sebastian Janikowski","K","FA","2016",12,12,"ppr",8,2,2,100,23,0,2,0,0,0,3,3,1,9,9,"20.0%"
"9","Mason Crosby","K","GB","2016",12,12,"ppr",9,2,2,100,33,0,0,2,0,0,3,3,1,9,9,"3.2%"
"10","Matt Bryant","K","FA","2016",12,12,"ppr",10,1,1,100,45,0,0,0,1,0,5,5,1,9,9,"1.1%"
"11","Cairo Santos","K","CHI","2016",12,12,"ppr",11,2,2,100,37,0,0,2,0,0,2,2,1,8,8,"13.3%"
"12","Dustin Hopkins","K","LAC","2016",12,12,"ppr",12,2,4,50,24,0,2,0,0,0,2,2,1,8,8,"2.7%"
"13","Dan Bailey","K","FA","2016",12,12,"ppr",13,1,1,100,46,0,0,0,1,0,4,4,1,8,8,"0.0%"
"14","Nick Novak","K","FA","2016",12,12,"ppr",14,2,2,100,45,1,0,0,1,0,1,1,1,8,8,"0.1%"
"15","Wil Lutz","K","NO","2016",12,12,"ppr",15,0,0,0,0,0,0,0,0,0,7,7,1,7,7,"8.0%"
"16","Nick Folk","K","NE","2016",12,12,"ppr",16,1,2,50,51,0,0,0,0,1,2,2,1,7,7,"75.5%"
"17","Kai Forbath","K","LAR","2016",12,12,"ppr",17,2,2,100,30,0,1,1,0,0,1,1,1,7,7,"3.0%"
"18","Cody Parkey","K","FA","2016",12,12,"ppr",18,2,2,100,25,0,2,0,0,0,1,1,1,7,7,"0.0%"
"19","Andrew Franks","K","FA","2016",12,12,"ppr",19,1,1,100,24,0,1,0,0,0,4,4,1,7,7,"0.0%"
"20","Mike Nugent","K","FA","2016",12,12,"ppr",20,2,2,100,36,0,1,1,0,0,0,1,1,6,6,"1.0%"
"21","Phil Dawson","K","FA","2016",12,12,"ppr",21,1,1,100,36,0,0,1,0,0,3,3,1,6,6,"0.1%"
"22","Chris Boswell","K","PIT","2016",12,12,"ppr",22,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"14.1%"
"23","Stephen Hauschka","K","FA","2016",12,12,"ppr",23,1,1,100,43,0,0,0,1,0,0,0,1,4,4,"0.0%"
"24","Robbie Gould","K","SF","2016",12,12,"ppr",24,0,0,0,0,0,0,0,0,0,3,4,1,3,3,"42.9%"
"25","Josh Lambo","K","FA","2016",12,12,"ppr",25,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"26","Greg Zuerlein","K","NYJ","2016",12,12,"ppr",26,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"15.9%"
"27","Connor Barth","K","FA","2016",12,12,"ppr",27,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"28","Jason Myers","K","SEA","2016",12,12,"ppr",28,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"55.6%"
"29","Roberto Aguayo","K","FA","2016",12,12,"ppr",29,0,1,0,0,0,0,0,0,0,2,2,1,2,2,"0.1%"
"30","Dan Carpenter","K","FA","2016",12,12,"ppr",30,0,0,0,0,0,0,0,0,0,2,3,1,2,2,"0.2%"
"31","Graham Gano","K","NYG","2016",12,12,"ppr",31,0,0,0,0,0,0,0,0,0,2,3,1,2,2,"61.0%"
"32","Adam Vinatieri","K","FA","2016",12,12,"ppr",32,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"0.2%"
"33","Michael Palardy","K","NE","2016",12,12,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"34","Jordan Gay","K","FA","2016",12,12,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
