"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Ezekiel Elliott","RB","DAL","2016",10,10,"ppr","1","21","114","5.4","32","1","2","2","2","95","47.5","1","0","1","40.9","40.9","97.0%"
"2","Le'Veon Bell","RB","FA","2016",10,10,"ppr","2","17","57","3.4","16","0","1","9","10","77","8.6","1","0","1","34.4","34.4","0.1%"
"3","Ryan Mathews","RB","FA","2016",10,10,"ppr","3","19","109","5.7","21","2","2","2","2","30","15.0","0","0","1","29.9","29.9","0.0%"
"4","DeMarco Murray","RB","FA","2016",10,10,"ppr","4","17","123","7.2","75","1","1","2","3","33","16.5","0","0","1","28.0","28.0","0.1%"
"5","David Johnson","RB","NO","2016",10,10,"ppr","5","19","55","2.9","18","0","1","5","7","46","9.2","1","0","1","27.1","27.1","0.1%"
"6","LeGarrette Blount","RB","FA","2016",10,10,"ppr","6","21","69","3.3","13","0","3","0","0","0","0","0","0","1","24.9","24.9","0.1%"
"7","C.J. Prosise","RB","FA","2016",10,10,"ppr","7","17","66","3.9","10","0","0","7","7","87","12.4","0","0","1","22.3","22.3","0.0%"
"8","Bilal Powell","RB","FA","2016",10,10,"ppr","8","4","37","9.3","17","0","0","7","7","52","7.4","1","0","1","21.9","21.9","0.0%"
"9","Melvin Gordon III","RB","KC","2016",10,10,"ppr","9","24","70","2.9","19","0","0","5","8","62","12.4","0","0","1","18.2","18.2","29.3%"
"10","Darren Sproles","RB","FA","2016",10,10,"ppr","10","2","19","9.5","11","0","0","8","10","57","7.1","0","0","1","15.6","15.6","0.1%"
"11","Damien Williams","RB","FA","2016",10,10,"ppr","11","2","2","1.0","2","0","1","1","1","18","18.0","1","0","1","15.0","15.0","1.1%"
"12","Rashad Jennings","RB","FA","2016",10,10,"ppr","12","15","87","5.8","25","2","0","3","6","22","7.3","0","0","1","13.9","13.9","0.0%"
"13","James Starks","RB","FA","2016",10,10,"ppr","13","7","33","4.7","11","0","0","3","4","11","3.7","1","0","1","13.4","13.4","0.0%"
"14","Kenneth Dixon","RB","FA","2016",10,10,"ppr","14","6","38","6.3","11","0","0","5","7","42","8.4","0","0","1","13.0","13.0","0.1%"
"15","Matt Forte","RB","FA","2016",10,10,"ppr","15","20","98","4.9","28","2","0","2","3","11","5.5","0","0","1","12.9","12.9","19.1%"
"16","Doug Martin","RB","FA","2016",10,10,"ppr","16","16","33","2.1","10","0","1","1","2","13","13.0","0","0","1","11.6","11.6","0.0%"
"17","Devonta Freeman","RB","FA","2016",10,10,"ppr","17","12","49","4.1","17","0","0","3","3","32","10.7","0","0","1","11.1","11.1","0.0%"
"18","Devontae Booker","RB","FA","2016",10,10,"ppr","18","24","76","3.2","11","0","0","2","2","12","6.0","0","0","1","10.8","10.8","0.0%"
"19","Jeremy Hill","RB","FA","2016",10,10,"ppr","19","15","46","3.1","9","0","1","0","0","0","0","0","0","1","10.6","10.6","0.0%"
"20","Robert Kelley","RB","FA","2016",10,10,"ppr","20","22","97","4.4","21","1","0","1","1","-2","-2.0","0","0","1","10.5","10.5","0.0%"
"21","Spencer Ware","RB","FA","2016",10,10,"ppr","21","13","61","4.7","12","0","0","3","3","11","3.7","0","0","1","10.2","10.2","0.0%"
"22","Jay Ajayi","RB","FA","2016",10,10,"ppr","22","19","79","4.2","40","2","0","1","1","1","1.0","0","0","1","9.0","9.0","7.0%"
"23","T.J. Yeldon","RB","FA","2016",10,10,"ppr","23","9","32","3.6","7","0","0","3","3","27","9.0","0","0","1","8.9","8.9","0.0%"
"24","Terrance West","RB","FA","2016",10,10,"ppr","24","21","65","3.1","17","0","0","1","2","12","12.0","0","0","1","8.7","8.7","0.0%"
"25","Matt Asiata","RB","FA","2016",10,10,"ppr","25","9","13","1.4","6","0","1","1","1","2","2.0","0","0","1","8.5","8.5","0.0%"
"26","Lamar Miller","RB","FA","2016",10,10,"ppr","26","15","83","5.5","45","1","0","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"27","Mark Ingram II","RB","NO","2016",10,10,"ppr","27","11","50","4.5","10","0","0","2","2","13","6.5","0","0","1","8.3","8.3","4.3%"
"28","Isaiah Crowell","RB","FA","2016",10,10,"ppr","28","9","23","2.6","9","0","0","3","5","30","10.0","0","0","1","8.3","8.3","0.1%"
