"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Jason Sanders","K","MIA","2020",5,5,"ppr",1,5,5,100,50,0,2,1,1,1,4,4,1,22,22,"13.2%"
"2","Graham Gano","K","NYG","2020",5,5,"ppr",2,4,4,100,55,0,1,0,0,3,2,2,1,20,20,"61.0%"
"3","Wil Lutz","K","NO","2020",5,5,"ppr",3,3,3,100,53,0,0,1,1,1,3,3,1,15,15,"8.0%"
"4","Ryan Succop","K","TB","2020",5,5,"ppr",4,4,4,100,46,0,1,2,1,0,1,1,1,14,14,"34.3%"
"5","Greg Zuerlein","K","NYJ","2020",5,5,"ppr",5,3,3,100,40,0,1,1,1,0,4,4,1,14,14,"15.9%"
"6","Cody Parkey","K","FA","2020",5,5,"ppr",6,3,3,100,46,0,1,1,1,0,3,3,1,13,13,"0.0%"
"7","Younghoe Koo","K","ATL","2020",5,5,"ppr",7,3,3,100,54,0,0,1,1,1,1,1,1,13,13,"46.2%"
"8","Ka'imi Fairbairn","K","HOU","2020",5,5,"ppr",8,3,3,100,46,0,0,2,1,0,3,3,1,13,13,"2.0%"
"9","Rodrigo Blankenship","K","FA","2020",5,5,"ppr",9,3,3,100,37,0,1,2,0,0,2,2,1,11,11,"0.7%"
"10","Joey Slye","K","WAS","2020",5,5,"ppr",10,3,3,100,39,0,1,2,0,0,2,2,1,11,11,"2.0%"
"11","Dan Bailey","K","FA","2020",5,5,"ppr",11,2,2,100,52,0,0,0,1,1,2,2,1,11,11,"0.0%"
"12","Daniel Carlson","K","LV","2020",5,5,"ppr",12,2,2,100,43,0,0,1,1,0,4,5,1,11,11,"96.6%"
"13","Justin Tucker","K","BAL","2020",5,5,"ppr",13,2,3,66.7,46,0,0,1,1,0,3,3,1,10,10,"99.0%"
"14","Cairo Santos","K","CHI","2020",5,5,"ppr",14,2,2,100,47,0,0,1,1,0,2,2,1,9,9,"13.3%"
"15","Chris Boswell","K","PIT","2020",5,5,"ppr",15,1,1,100,41,0,0,0,1,0,5,5,1,9,9,"14.1%"
"16","Zane Gonzalez","K","CAR","2020",5,5,"ppr",16,1,1,100,47,0,0,0,1,0,3,3,1,7,7,"0.1%"
"17","Harrison Butker","K","KC","2020",5,5,"ppr",17,1,1,100,32,0,0,1,0,0,3,3,1,6,6,"91.8%"
"18","Stephen Gostkowski","K","FA","2020",5,5,"ppr",18,0,0,0,0,0,0,0,0,0,6,6,1,6,6,"0.0%"
"19","Sam Sloman","K","FA","2020",5,5,"ppr",19,1,1,100,28,0,1,0,0,0,3,4,1,6,6,"0.0%"
"20","Dustin Hopkins","K","LAC","2020",5,5,"ppr",20,1,1,100,48,0,0,0,1,0,1,1,1,5,5,"2.7%"
"21","Robbie Gould","K","SF","2020",5,5,"ppr",21,1,1,100,37,0,0,1,0,0,2,2,1,5,5,"42.9%"
"22","Tyler Bass","K","BUF","2020",5,5,"ppr",22,1,1,100,43,0,0,0,1,0,1,1,1,5,5,"94.4%"
"23","Sam Ficken","K","DET","2020",5,5,"ppr",23,1,1,100,26,0,1,0,0,0,1,1,1,4,4,"0.0%"
"24","Michael Badgley","K","DET","2020",5,5,"ppr",24,0,1,0,0,0,0,0,0,0,3,4,1,3,3,"27.0%"
"25","Randy Bullock","K","TEN","2020",5,5,"ppr",25,1,1,100,38,0,0,1,0,0,0,0,1,3,3,"1.5%"
"26","Jason Myers","K","SEA","2020",5,5,"ppr",26,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"55.6%"
"27","Jake Elliott","K","PHI","2020",5,5,"ppr",27,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"27.9%"
"28","Stephen Hauschka","K","FA","2020",5,5,"ppr",28,0,2,0,0,0,0,0,0,0,2,2,1,2,2,"0.0%"
"29","Ty Long","K","FA","2020",5,5,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
