"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","DeAndre Hopkins","WR","ARI","2017",14,14,"ppr","1","11","16","149","13.5","29","3","2","0","0","0","1","1","35.9","35.9","98.4%"
"2","Antonio Brown","WR","FA","2017",14,14,"ppr","2","11","18","213","19.4","57","5","0","0","0","0","0","1","32.3","32.3","0.2%"
"3","Davante Adams","WR","LV","2017",14,14,"ppr","3","10","14","84","8.4","25","1","2","0","0","0","0","1","30.4","30.4","100.0%"
"4","Michael Thomas","WR","NO","2017",14,14,"ppr","4","10","14","117","11.7","35","2","1","0","0","0","0","1","27.7","27.7","26.7%"
"5","Jarvis Landry","WR","NO","2017",14,14,"ppr","5","8","8","46","5.8","10","0","2","0","0","0","0","1","24.6","24.6","21.3%"
"6","Demaryius Thomas","WR","FA","2017",14,14,"ppr","6","8","12","93","11.6","25","2","1","0","0","0","0","1","23.3","23.3","0.1%"
"7","Tyrell Williams","WR","FA","2017",14,14,"ppr","7","4","4","132","33.0","75","3","1","0","0","0","0","1","23.2","23.2","0.0%"
"8","Cooper Kupp","WR","LAR","2017",14,14,"ppr","8","5","7","118","23.6","64","2","1","0","0","0","0","1","22.8","22.8","82.7%"
"9","Golden Tate","WR","FA","2017",14,14,"ppr","9","8","9","85","10.6","24","1","1","0","0","0","0","1","22.5","22.5","0.0%"
"10","Adam Thielen","WR","MIN","2017",14,14,"ppr","10","6","12","105","17.5","52","1","1","0","0","0","0","1","22.5","22.5","90.7%"
"11","Kendall Wright","WR","FA","2017",14,14,"ppr","11","10","11","107","10.7","18","0","0","0","0","0","0","1","20.7","20.7","0.0%"
"12","Mohamed Sanu Sr.","WR","FA","2017",14,14,"ppr","12","6","8","83","13.8","22","3","1","0","0","0","0","1","20.3","20.3","0.0%"
"13","Tyler Lockett","WR","SEA","2017",14,14,"ppr","13","4","5","90","22.5","74","1","1","1","10","0","0","1","20.0","20.0","94.8%"
"14","Dede Westbrook","WR","FA","2017",14,14,"ppr","14","5","8","81","16.2","29","2","1","0","0","0","0","1","19.1","19.1","0.0%"
"15","Keelan Cole Sr.","WR","LV","2017",14,14,"ppr","15","3","3","99","33.0","75","1","1","0","0","0","0","1","18.9","18.9","0.1%"
"16","Corey Coleman","WR","FA","2017",14,14,"ppr","16","5","6","62","12.4","20","1","1","0","0","0","0","1","17.2","17.2","0.0%"
"17","Keenan Allen","WR","LAC","2017",14,14,"ppr","17","6","8","111","18.5","51","2","0","0","0","0","0","1","17.1","17.1","98.1%"
"18","Doug Baldwin","WR","FA","2017",14,14,"ppr","18","3","6","78","26.0","43","2","1","0","0","0","0","1","16.8","16.8","0.0%"
"19","Marquise Goodwin","WR","SEA","2017",14,14,"ppr","19","6","12","106","17.7","32","2","0","0","0","0","0","1","16.6","16.6","2.0%"
"20","Dez Bryant","WR","FA","2017",14,14,"ppr","20","3","5","73","24.3","50","1","1","0","0","0","0","1","16.3","16.3","2.6%"
"21","Paul Richardson Jr.","WR","FA","2017",14,14,"ppr","21","3","7","72","24.0","61","1","1","0","0","0","0","1","16.2","16.2","0.0%"
"22","Alshon Jeffery","WR","FA","2017",14,14,"ppr","22","5","11","52","10.4","15","0","1","0","0","0","0","1","16.2","16.2","0.0%"
"23","Torrey Smith","WR","FA","2017",14,14,"ppr","23","6","11","100","16.7","46","2","0","0","0","0","0","1","16.0","16.0","0.0%"
"24","Josh Gordon","WR","FA","2017",14,14,"ppr","24","3","6","69","23.0","38","1","1","0","0","0","0","1","15.9","15.9","0.1%"
"25","Michael Crabtree","WR","FA","2017",14,14,"ppr","25","7","13","60","8.6","13","0","0","0","0","0","0","1","15.0","15.0","0.0%"
"26","Devin Funchess","WR","FA","2017",14,14,"ppr","26","3","7","59","19.7","22","1","1","0","0","0","0","1","14.9","14.9","0.0%"
