"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Christian McCaffrey","RB","SF","2018",16,16,"ppr","1","21","101","4.8","13","0","0","12","13","77","6.4","0","0","1","29.8","29.8","100.0%"
"2","Jamaal Williams","RB","DET","2018",16,16,"ppr","2","15","95","6.3","19","0","1","6","9","61","10.2","0","0","1","27.6","27.6","91.0%"
"3","Alvin Kamara","RB","NO","2018",16,16,"ppr","3","7","23","3.3","8","0","2","4","6","82","20.5","0","0","1","26.5","26.5","99.3%"
"4","Damien Williams","RB","FA","2018",16,16,"ppr","4","13","103","7.9","25","2","0","7","7","37","5.3","1","1","1","25.0","25.0","1.1%"
"5","Chris Carson","RB","FA","2018",16,16,"ppr","5","27","116","4.3","17","0","2","0","0","0","0","0","0","1","23.6","23.6","0.3%"
"6","Elijah McGuire","RB","FA","2018",16,16,"ppr","6","14","35","2.5","10","0","1","3","5","50","16.7","1","0","1","23.5","23.5","0.0%"
"7","C.J. Anderson","RB","FA","2018",16,16,"ppr","7","20","167","8.4","46","4","1","1","3","-5","-5.0","0","0","1","23.2","23.2","1.0%"
"8","Darren Sproles","RB","FA","2018",16,16,"ppr","8","9","32","3.6","16","0","0","3","6","76","25.3","1","0","1","19.8","19.8","0.1%"
"9","Jacquizz Rodgers","RB","FA","2018",16,16,"ppr","9","2","2","1.0","2","0","1","7","7","55","7.9","0","0","1","18.7","18.7","0.0%"
"10","Saquon Barkley","RB","NYG","2018",16,16,"ppr","10","21","43","2.0","6","0","1","5","7","34","6.8","0","0","1","18.7","18.7","100.0%"
"11","Doug Martin","RB","FA","2018",16,16,"ppr","11","21","107","5.1","24","1","1","1","2","9","9.0","0","0","1","18.6","18.6","0.0%"
"12","Sony Michel","RB","LAC","2018",16,16,"ppr","12","18","116","6.4","19","0","1","0","0","0","0","0","0","1","17.6","17.6","2.2%"
"13","Leonard Fournette","RB","TB","2018",16,16,"ppr","13","18","43","2.4","9","0","1","3","5","28","9.3","0","0","1","16.1","16.1","96.9%"
"14","Ezekiel Elliott","RB","DAL","2018",16,16,"ppr","14","18","85","4.7","17","0","0","5","6","24","4.8","0","0","1","15.9","15.9","97.0%"
"15","Derrick Henry","RB","TEN","2018",16,16,"ppr","15","21","77","3.7","18","0","1","1","1","8","8.0","0","0","1","15.5","15.5","100.0%"
"16","Jaylen Samuels","RB","FA","2018",16,16,"ppr","16","12","53","4.4","16","0","0","3","3","11","3.7","1","0","1","15.4","15.4","0.0%"
"17","Jalen Richard","RB","FA","2018",16,16,"ppr","17","4","11","2.8","5","0","1","4","5","40","10.0","0","0","1","15.1","15.1","1.0%"
"18","Jordan Howard","RB","FA","2018",16,16,"ppr","18","13","53","4.1","9","0","1","2","3","17","8.5","0","0","1","15.0","15.0","0.0%"
"19","Melvin Gordon III","RB","KC","2018",16,16,"ppr","19","12","41","3.4","13","0","1","3","3","13","4.3","0","0","1","14.4","14.4","29.3%"
"20","Nyheim Hines","RB","BUF","2018",16,16,"ppr","20","2","2","1.0","1","0","1","4","5","41","10.3","0","0","1","14.3","14.3","29.1%"
"21","Dalvin Cook","RB","MIN","2018",16,16,"ppr","21","16","73","4.6","18","0","0","3","3","35","11.7","0","0","1","13.8","13.8","100.0%"
"22","David Johnson","RB","NO","2018",16,16,"ppr","22","10","35","3.5","16","0","0","1","5","32","32.0","1","0","1","13.7","13.7","0.1%"
"23","Adrian Peterson","RB","FA","2018",16,16,"ppr","23","26","119","4.6","13","0","0","1","2","8","8.0","0","0","1","13.7","13.7","2.1%"
"24","Nick Chubb","RB","CLE","2018",16,16,"ppr","24","19","112","5.9","22","2","0","2","3","3","1.5","0","0","1","13.5","13.5","99.9%"
"25","James White","RB","FA","2018",16,16,"ppr","25","8","41","5.1","27","1","1","2","4","13","6.5","0","0","1","13.4","13.4","0.1%"
"26","Duke Johnson Jr.","RB","BUF","2018",16,16,"ppr","26","2","12","6.0","7","0","0","6","6","54","9.0","0","0","1","12.6","12.6","0.0%"
"27","Charcandrick West","RB","FA","2018",16,16,"ppr","27","1","1","1.0","1","0","0","2","3","37","18.5","1","0","1","11.8","11.8","0.0%"
"28","Justin Jackson","RB","DET","2018",16,16,"ppr","28","1","-1","-1.0","0","0","0","7","10","47","6.7","0","0","1","11.6","11.6","1.1%"
"29","Gus Edwards","RB","BAL","2018",16,16,"ppr","29","14","92","6.6","43","4","0","1","1","13","13.0","0","0","1","11.5","11.5","39.7%"
"30","Mark Ingram II","RB","NO","2018",16,16,"ppr","30","11","35","3.2","8","0","1","1","2","8","8.0","0","0","1","11.3","11.3","4.3%"
"31","Marlon Mack","RB","DEN","2018",16,16,"ppr","31","12","34","2.8","11","0","1","1","3","4","4.0","0","0","1","10.8","10.8","5.3%"
"32","D'Onta Foreman","RB","CAR","2018",16,16,"ppr","32","7","-1","-0.1","2","0","0","2","2","28","14.0","1","0","1","10.7","10.7","83.0%"
"33","Rex Burkhead","RB","HOU","2018",16,16,"ppr","33","13","39","3.0","10","0","0","4","5","40","10.0","0","1","1","9.9","9.9","12.7%"
"34","Joe Mixon","RB","CIN","2018",16,16,"ppr","34","17","68","4.0","20","1","0","2","2","10","5.0","0","0","1","9.8","9.8","99.9%"
"35","Brian Hill","RB","FA","2018",16,16,"ppr","35","8","115","14.4","60","6","0","0","1","0","0","0","1","1","9.5","9.5","0.0%"
"36","Kenyan Drake","RB","BAL","2018",16,16,"ppr","36","6","23","3.8","9","0","0","4","5","31","7.8","0","0","1","9.4","9.4","26.8%"
"37","Zach Zenner","RB","FA","2018",16,16,"ppr","37","8","45","5.6","29","1","0","2","3","22","11.0","0","0","1","8.7","8.7","0.0%"
"38","Peyton Barber","RB","FA","2018",16,16,"ppr","38","17","43","2.5","8","0","0","3","3","13","4.3","0","0","1","8.6","8.6","1.0%"
"39","Alfred Blue","RB","FA","2018",16,16,"ppr","39","4","14","3.5","5","0","0","4","5","26","6.5","0","0","1","8.0","8.0","0.0%"
"40","Phillip Lindsay","RB","FA","2018",16,16,"ppr","40","10","46","4.6","11","0","0","2","2","11","5.5","0","0","1","7.7","7.7","0.4%"
"41","Devontae Booker","RB","FA","2018",16,16,"ppr","41","3","21","7.0","9","0","0","3","5","21","7.0","0","0","1","7.2","7.2","0.0%"
"42","Kalen Ballage","RB","FA","2018",16,16,"ppr","42","4","10","2.5","6","0","0","2","4","39","19.5","0","0","1","6.9","6.9","0.0%"
"43","Keith Ford","RB","FA","2018",16,16,"ppr","43","7","33","4.7","11","0","0","2","4","14","7.0","0","0","1","6.7","6.7","0.1%"
"44","Wendell Smallwood","RB","FA","2018",16,16,"ppr","44","1","3","3.0","3","0","0","4","4","24","6.0","0","0","1","6.7","6.7","0.0%"
"45","Brandon Bolden","RB","LV","2018",16,16,"ppr","45","4","9","2.3","7","0","0","1","1","4","4.0","1","1","1","6.3","6.3","0.2%"
"46","John Kelly Jr.","RB","CLE","2018",16,16,"ppr","46","10","40","4.0","7","0","0","1","1","9","9.0","0","0","1","5.9","5.9","0.0%"
"47","Jeff Wilson Jr.","RB","MIA","2018",16,16,"ppr","47","11","27","2.5","8","0","0","2","2","11","5.5","0","0","1","5.8","5.8","76.6%"
"48","Dion Lewis","RB","FA","2018",16,16,"ppr","48","3","5","1.7","3","0","0","3","4","20","6.7","0","0","1","5.5","5.5","2.0%"
"49","Tevin Coleman","RB","SF","2018",16,16,"ppr","49","10","51","5.1","20","1","0","0","1","0","0","0","0","1","5.1","5.1","0.6%"
"50","LeSean McCoy","RB","FA","2018",16,16,"ppr","50","6","9","1.5","5","0","0","3","3","10","3.3","0","0","1","4.9","4.9","2.0%"
"51","Kenneth Dixon","RB","FA","2018",16,16,"ppr","51","8","28","3.5","19","0","0","2","3","20","10.0","0","1","1","4.8","4.8","0.1%"
"52","Latavius Murray","RB","DEN","2018",16,16,"ppr","52","9","22","2.4","11","0","0","2","2","6","3.0","0","0","1","4.8","4.8","75.6%"
"53","Taquan Mizzell","RB","NYG","2018",16,16,"ppr","53","1","1","1.0","1","0","0","2","2","27","13.5","0","0","1","4.8","4.8","0.0%"
"54","Carlos Hyde","RB","FA","2018",16,16,"ppr","54","8","47","5.9","19","0","0","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"55","Theo Riddick","RB","FA","2018",16,16,"ppr","55","3","-2","-0.7","2","0","0","4","5","7","1.8","0","0","1","4.5","4.5","0.0%"
"56","LeGarrette Blount","RB","FA","2018",16,16,"ppr","56","11","29","2.6","10","0","0","2","4","-5","-2.5","0","0","1","4.4","4.4","0.1%"
"57","Chris Thompson","RB","FA","2018",16,16,"ppr","57","4","20","5.0","15","0","0","1","1","8","8.0","0","0","1","3.8","3.8","0.0%"
"58","Matt Breida","RB","NYG","2018",16,16,"ppr","58","4","20","5.0","11","0","0","1","1","6","6.0","0","0","1","3.6","3.6","4.5%"
"59","Chase Edmonds","RB","DEN","2018",16,16,"ppr","59","4","20","5.0","20","1","0","1","2","1","1.0","0","0","1","3.1","3.1","23.9%"
"60","Mike Davis","RB","FA","2018",16,16,"ppr","60","7","31","4.4","10","0","0","0","1","0","0","0","0","1","3.1","3.1","1.0%"
"61","Cameron Artis-Payne","RB","FA","2018",16,16,"ppr","61","1","7","7.0","7","0","0","1","2","13","13.0","0","0","1","3.0","3.0","0.0%"
"62","Tarik Cohen","RB","FA","2018",16,16,"ppr","62","6","12","2.0","9","0","0","1","1","7","7.0","0","0","1","2.9","2.9","0.0%"
"63","Dontrell Hilliard","RB","TEN","2018",16,16,"ppr","63","0","0","0","0","0","0","1","1","15","15.0","0","0","1","2.5","2.5","8.0%"
"64","Andy Janovich","RB","FA","2018",16,16,"ppr","64","0","0","0","0","0","0","1","1","11","11.0","0","0","1","2.1","2.1","0.0%"
"65","Royce Freeman","RB","HOU","2018",16,16,"ppr","65","7","21","3.0","4","0","0","0","1","0","0","0","0","1","2.1","2.1","0.0%"
"66","Giovani Bernard","RB","TB","2018",16,16,"ppr","66","0","0","0","0","0","0","2","2","0","0.0","0","0","1","2.0","2.0","0.2%"
"67","Trenton Cannon","RB","TEN","2018",16,16,"ppr","67","2","4","2.0","2","0","0","1","2","5","5.0","0","0","1","1.9","1.9","0.0%"
"68","Tommy Bohanon","RB","FA","2018",16,16,"ppr","68","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","0.0%"
"69","Elijhaa Penny","RB","FA","2018",16,16,"ppr","69","0","0","0","0","0","0","1","1","5","5.0","0","0","1","1.5","1.5","0.0%"
"70","Ricky Ortiz","RB","FA","2018",16,16,"ppr","70","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"71","Kenjon Barner","RB","FA","2018",16,16,"ppr","71","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"72","Wayne Gallman Jr.","RB","SEA","2018",16,16,"ppr","72","2","12","6.0","8","0","0","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"73","Danny Vitale","RB","FA","2018",16,16,"ppr","73","0","0","0","0","0","0","1","2","2","2.0","0","0","1","1.2","1.2","0.0%"
"74","Keith Smith","RB","ATL","2018",16,16,"ppr","74","0","0","0","0","0","0","1","1","1","1.0","0","0","1","1.1","1.1","0.0%"
"75","J.D. McKissic","RB","WAS","2018",16,16,"ppr","75","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","8.4%"
"76","Roosevelt Nix","RB","FA","2018",16,16,"ppr","76","1","4","4.0","4","0","0","0","1","0","0","0","0","1","0.4","0.4","0.0%"
"77","Josh Adams","RB","FA","2018",16,16,"ppr","77","11","21","1.9","6","0","0","0","1","0","0","0","1","1","0.1","0.1","0.0%"
"78","C.J. Ham","RB","MIN","2018",16,16,"ppr","78","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.1%"
"79","Donnie Ernsberger","RB","FA","2018",16,16,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Anthony Sherman","RB","FA","2018",16,16,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Nick Bellore","RB","SEA","2018",16,16,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"82","Cordarrelle Patterson","RB","ATL","2018",16,16,"ppr","82","4","66","16.5","27","1","0","1","2","3","3.0","0","0","1","0.0","0.0","85.6%"
"83","Jamize Olawale","RB","FA","2018",16,16,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","T.J. Logan","RB","FA","2018",16,16,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
