"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Saquon Barkley","RB","NYG","2022",1,1,"ppr","1","18","164","9.1","68","6","1","6","7","30","5.0","0","0","1","33.4","33.4","100.0%"
"2","Jonathan Taylor","RB","IND","2022",1,1,"ppr","2","31","161","5.2","17","0","1","4","7","14","3.5","0","0","1","27.5","27.5","100.0%"
"3","D'Andre Swift","RB","DET","2022",1,1,"ppr","3","15","144","9.6","50","4","1","3","3","31","10.3","0","0","1","26.5","26.5","97.8%"
"4","Kareem Hunt","RB","CLE","2022",1,1,"ppr","4","11","46","4.2","24","1","1","4","4","24","6.0","1","0","1","23.0","23.0","76.3%"
"5","Cordarrelle Patterson","RB","ATL","2022",1,1,"ppr","5","22","120","5.5","15","0","1","3","5","16","5.3","0","0","1","22.6","22.6","85.6%"
"6","Clyde Edwards-Helaire","RB","KC","2022",1,1,"ppr","6","7","42","6.0","18","0","0","3","3","32","10.7","2","0","1","22.4","22.4","40.4%"
"7","Dontrell Hilliard","RB","TEN","2022",1,1,"ppr","7","2","8","4.0","5","0","0","3","4","61","20.3","2","0","1","21.9","21.9","8.0%"
"8","Joe Mixon","RB","CIN","2022",1,1,"ppr","8","27","82","3.0","31","2","0","7","9","63","9.0","0","0","1","21.5","21.5","99.9%"
"9","AJ Dillon","RB","GB","2022",1,1,"ppr","9","10","45","4.5","14","0","1","5","6","46","9.2","0","0","1","20.1","20.1","77.4%"
"10","Antonio Gibson","RB","WAS","2022",1,1,"ppr","10","14","58","4.1","13","0","0","7","8","72","10.3","0","0","1","20.0","20.0","85.6%"
"11","James Robinson","RB","NYJ","2022",1,1,"ppr","11","11","66","6.0","22","1","1","1","2","3","3.0","1","0","1","19.9","19.9","39.4%"
"12","Javonte Williams","RB","DEN","2022",1,1,"ppr","12","7","43","6.1","13","0","0","11","12","65","5.9","0","1","1","19.8","19.8","24.5%"
"13","Miles Sanders","RB","PHI","2022",1,1,"ppr","13","13","96","7.4","24","2","1","2","2","9","4.5","0","0","1","18.5","18.5","96.5%"
"14","Michael Carter","RB","NYJ","2022",1,1,"ppr","14","10","60","6.0","22","1","0","7","9","40","5.7","0","0","1","17.0","17.0","73.8%"
"15","James Conner","RB","ARI","2022",1,1,"ppr","15","10","26","2.6","8","0","1","5","6","29","5.8","0","0","1","16.5","16.5","97.8%"
"16","Jamaal Williams","RB","DET","2022",1,1,"ppr","16","11","28","2.5","7","0","2","1","2","2","2.0","0","0","1","16.0","16.0","91.0%"
"17","Leonard Fournette","RB","TB","2022",1,1,"ppr","17","21","127","6.0","17","0","0","2","2","10","5.0","0","0","1","15.7","15.7","96.9%"
