"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"18","Mike Davis","RB","FA","2021",14,14,"ppr","18","11","44","4.0","11","0","0","5","6","42","8.4","0","0","1","13.6","13.6","1.0%"
"19","Darrel Williams","RB","ARI","2021",14,14,"ppr","19","2","8","4.0","7","0","0","3","3","31","10.3","1","0","1","12.9","12.9","1.5%"
"20","Royce Freeman","RB","HOU","2021",14,14,"ppr","20","11","15","1.4","8","0","0","6","8","51","8.5","0","0","1","12.6","12.6","0.0%"
"21","Devontae Booker","RB","FA","2021",14,14,"ppr","21","8","56","7.0","9","0","0","4","5","28","7.0","0","0","1","12.4","12.4","0.0%"
"22","Devonta Freeman","RB","FA","2021",14,14,"ppr","22","13","64","4.9","21","1","0","5","5","8","1.6","0","0","1","12.2","12.2","0.0%"
"23","Craig Reynolds","RB","DET","2021",14,14,"ppr","23","11","83","7.5","35","2","0","2","2","16","8.0","0","0","1","11.9","11.9","0.5%"
"24","Rex Burkhead","RB","HOU","2021",14,14,"ppr","24","11","40","3.6","10","0","0","4","4","26","6.5","0","0","1","10.6","10.6","12.7%"
"25","Jonathan Williams","RB","WAS","2021",14,14,"ppr","25","4","16","4.0","7","0","1","1","1","19","19.0","0","0","1","10.5","10.5","0.0%"
"26","Elijhaa Penny","RB","FA","2021",14,14,"ppr","26","1","8","8.0","8","0","0","1","1","3","3.0","1","0","1","10.1","10.1","0.0%"
"27","Josh Jacobs","RB","LV","2021",14,14,"ppr","27","9","24","2.7","5","0","0","5","6","46","9.2","0","1","1","10.0","10.0","99.3%"
"28","Ty Johnson","RB","NYJ","2021",14,14,"ppr","28","6","17","2.8","7","0","0","4","7","40","10.0","0","0","1","9.7","9.7","3.4%"
"29","Nick Chubb","RB","CLE","2021",14,14,"ppr","29","17","59","3.5","15","0","0","3","4","6","2.0","0","0","1","9.5","9.5","99.9%"
"30","Chuba Hubbard","RB","CAR","2021",14,14,"ppr","30","10","33","3.3","17","0","1","0","0","0","0","0","0","1","9.3","9.3","32.2%"
"31","Ezekiel Elliott","RB","DAL","2021",14,14,"ppr","31","12","45","3.8","7","0","0","1","6","15","15.0","0","0","1","9.0","9.0","97.0%"
"32","Joe Mixon","RB","CIN","2021",14,14,"ppr","32","18","58","3.2","17","0","0","2","2","10","5.0","0","0","1","8.8","8.8","99.9%"
"33","Sony Michel","RB","LAC","2021",14,14,"ppr","33","20","79","4.0","19","0","0","0","1","0","0","0","0","1","7.9","7.9","2.2%"
"34","Samaje Perine","RB","CIN","2021",14,14,"ppr","34","4","11","2.8","6","0","0","4","5","22","5.5","0","0","1","7.3","7.3","59.4%"
"35","AJ Dillon","RB","GB","2021",14,14,"ppr","35","15","71","4.7","11","0","0","0","0","0","0","0","0","1","7.1","7.1","77.4%"
"36","Latavius Murray","RB","DEN","2021",14,14,"ppr","36","1","1","1.0","1","0","1","0","0","0","0","0","0","1","6.1","6.1","75.6%"
"37","Jeff Wilson Jr.","RB","MIA","2021",14,14,"ppr","37","13","56","4.3","12","0","0","0","0","0","0","0","0","1","5.6","5.6","76.6%"
"38","Corey Clement","RB","ARI","2021",14,14,"ppr","38","13","44","3.4","10","0","0","1","2","2","2.0","0","0","1","5.6","5.6","0.0%"
"39","Ameer Abdullah","RB","LV","2021",14,14,"ppr","39","4","16","4.0","4","0","0","2","4","17","8.5","0","0","1","5.3","5.3","3.4%"
"40","Justin Jackson","RB","DET","2021",14,14,"ppr","40","9","35","3.9","9","0","0","1","1","7","7.0","0","0","1","5.2","5.2","1.1%"
"41","Joshua Kelley","RB","LAC","2021",14,14,"ppr","41","10","33","3.3","12","0","0","1","1","5","5.0","0","0","1","4.8","4.8","4.5%"
"42","Jaret Patterson","RB","WAS","2021",14,14,"ppr","42","4","29","7.3","12","0","0","1","1","9","9.0","0","0","1","4.8","4.8","0.0%"
"43","Antonio Gibson","RB","WAS","2021",14,14,"ppr","43","10","36","3.6","13","0","0","2","2","5","2.5","0","1","1","4.1","4.1","85.6%"
"44","Peyton Barber","RB","FA","2021",14,14,"ppr","44","1","7","7.0","7","0","0","2","3","13","6.5","0","0","1","4.0","4.0","1.0%"
"45","JaMycal Hasty","RB","JAC","2021",14,14,"ppr","45","0","0","0","0","0","0","3","3","10","3.3","0","0","1","4.0","4.0","5.1%"
"46","D'Ernest Johnson","RB","CLE","2021",14,14,"ppr","46","4","22","5.5","13","0","0","1","1","7","7.0","0","0","1","3.9","3.9","0.7%"
"47","Tony Jones Jr.","RB","SEA","2021",14,14,"ppr","47","6","10","1.7","5","0","0","1","1","19","19.0","0","0","1","3.9","3.9","8.3%"
"48","Kareem Hunt","RB","CLE","2021",14,14,"ppr","48","2","5","2.5","3","0","0","2","2","13","6.5","0","0","1","3.8","3.8","76.3%"
"49","Trey Ragas","RB","FA","2021",14,14,"ppr","49","1","9","9.0","9","0","0","2","2","6","3.0","0","0","1","3.5","3.5","0.0%"
"50","La'Mical Perine","RB","MIA","2021",14,14,"ppr","50","7","28","4.0","14","0","0","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"51","Alex Collins","RB","FA","2021",14,14,"ppr","51","7","16","2.3","7","0","0","1","1","1","1.0","0","0","1","2.7","2.7","19.0%"
"52","Alexander Mattison","RB","MIN","2021",14,14,"ppr","52","6","27","4.5","14","0","0","0","1","0","0","0","0","1","2.7","2.7","27.5%"
"53","Damien Williams","RB","FA","2021",14,14,"ppr","53","2","13","6.5","8","0","0","1","1","4","4.0","0","0","1","2.7","2.7","1.1%"
"54","Dare Ogunbowale","RB","HOU","2021",14,14,"ppr","54","0","0","0","0","0","0","2","3","5","2.5","0","0","1","2.5","2.5","3.7%"
"55","Carlos Hyde","RB","FA","2021",14,14,"ppr","55","1","2","2.0","2","0","0","1","2","6","6.0","0","0","1","1.8","1.8","0.0%"
"56","Jeremy McNichols","RB","PIT","2021",14,14,"ppr","56","8","16","2.0","12","0","0","0","1","0","0","0","0","1","1.6","1.6","0.0%"
"57","DeeJay Dallas","RB","SEA","2021",14,14,"ppr","57","2","16","8.0","13","0","0","0","0","0","0","0","0","1","1.6","1.6","4.5%"
"58","Kyle Juszczyk","RB","SF","2021",14,14,"ppr","58","0","0","0","0","0","0","1","2","5","5.0","0","0","1","1.5","1.5","0.4%"
"59","Andy Janovich","RB","FA","2021",14,14,"ppr","59","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"60","Dontrell Hilliard","RB","TEN","2021",14,14,"ppr","60","6","13","2.2","4","0","0","0","2","0","0","0","0","1","1.3","1.3","8.0%"
"61","Matt Breida","RB","NYG","2021",14,14,"ppr","61","3","12","4.0","11","0","0","0","1","0","0","0","0","1","1.2","1.2","4.5%"
"62","Ronald Jones II","RB","KC","2021",14,14,"ppr","62","3","8","2.7","9","0","0","0","0","0","0","0","0","1","0.8","0.8","2.5%"
"63","Godwin Igwebuike","RB","SEA","2021",14,14,"ppr","63","8","25","3.1","6","0","0","0","0","0","0","0","1","1","0.5","0.5","0.0%"
"64","James Robinson","RB","NYJ","2021",14,14,"ppr","64","6","4","0.7","5","0","0","0","0","0","0","0","0","1","0.4","0.4","39.4%"
"65","Khalil Herbert","RB","CHI","2021",14,14,"ppr","65","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","33.3%"
"66","Michael Burton","RB","KC","2021",14,14,"ppr","66","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"67","Qadree Ollison","RB","DAL","2021",14,14,"ppr","67","5","23","4.6","11","0","0","0","0","0","0","0","1","1","0.3","0.3","0.0%"
"68","JaQuan Hardy","RB","FA","2021",14,14,"ppr","68","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"69","Sandro Platzgummer","RB","NYG","2021",14,14,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Demetric Felton Jr.","RB","CLE","2021",14,14,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Trayveon Williams","RB","CIN","2021",14,14,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"72","Avery Williams","RB","ATL","2021",14,14,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"73","Adam Prentice","RB","NO","2021",14,14,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Elijah Mitchell","RB","SF","2021",14,14,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","30.1%"
"75","Nick Bellore","RB","SEA","2021",14,14,"ppr","75","0","0","0","0","0","0","1","1","4","4.0","0","0","1","0.0","0.0","0.1%"
"76","J.P. Holtz","RB","NO","2021",14,14,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Dwayne Washington","RB","NO","2021",14,14,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"78","Brandin Bryant","RB","BUF","2021",14,14,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Derek Watt","RB","PIT","2021",14,14,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"80","Kalen Ballage","RB","FA","2021",14,14,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Jason Cabinda","RB","DET","2021",14,14,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Benny Snell Jr.","RB","PIT","2021",14,14,"ppr","82","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","1.4%"
