"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Demarcus Robinson","WR","BAL","2019",2,2,"ppr","1","6","6","172","28.7","44","9","2","0","0","0","0","1","35.2","35.2","11.1%"
"2","Emmanuel Sanders","WR","FA","2019",2,2,"ppr","2","11","13","98","8.9","21","1","1","0","0","0","0","1","28.8","28.8","0.0%"
"3","Odell Beckham Jr.","WR","FA","2019",2,2,"ppr","3","6","10","161","26.8","89","7","1","0","0","0","0","1","28.1","28.1","19.2%"
"4","Julio Jones","WR","TB","2019",2,2,"ppr","4","5","10","106","21.2","54","5","2","0","0","0","0","1","27.6","27.6","18.9%"
"5","Chris Godwin","WR","TB","2019",2,2,"ppr","5","8","9","121","15.1","24","4","1","0","0","0","0","1","26.1","26.1","96.0%"
"6","Kenny Golladay","WR","NYG","2019",2,2,"ppr","6","8","10","117","14.6","31","3","1","0","0","0","0","1","25.7","25.7","6.7%"
"7","Nelson Agholor","WR","NE","2019",2,2,"ppr","7","8","11","107","13.4","43","3","1","0","0","0","0","1","24.7","24.7","3.8%"
"8","Calvin Ridley","WR","JAC","2019",2,2,"ppr","8","8","10","105","13.1","34","2","1","0","0","0","0","1","24.5","24.5","1.6%"
"9","Tyler Boyd","WR","CIN","2019",2,2,"ppr","9","10","10","122","12.2","47","3","0","0","0","0","0","1","22.2","22.2","74.0%"
"10","John Ross","WR","FA","2019",2,2,"ppr","10","4","8","112","28.0","66","6","1","0","0","0","0","1","21.2","21.2","0.0%"
"11","Deebo Samuel","WR","SF","2019",2,2,"ppr","11","5","7","86","17.2","39","4","1","2","7","0","0","1","20.3","20.3","95.6%"
"12","Michael Thomas","WR","NO","2019",2,2,"ppr","12","10","13","89","8.9","19","0","0","0","0","0","0","1","18.9","18.9","26.7%"
"13","DJ Chark Jr.","WR","DET","2019",2,2,"ppr","13","7","9","55","7.9","14","0","1","0","0","0","0","1","18.5","18.5","40.6%"
"14","Tyler Lockett","WR","SEA","2019",2,2,"ppr","14","10","12","79","7.9","22","1","0","0","0","0","0","1","17.9","17.9","94.8%"
"15","DJ Moore","WR","CAR","2019",2,2,"ppr","15","9","14","89","9.9","18","0","0","0","0","0","0","1","17.9","17.9","91.8%"
"16","Keenan Allen","WR","LAC","2019",2,2,"ppr","16","8","15","98","12.3","23","1","0","0","0","0","0","1","17.8","17.8","98.1%"
"17","Cooper Kupp","WR","LAR","2019",2,2,"ppr","17","5","9","120","24.0","66","5","0","1","6","0","0","1","17.6","17.6","82.7%"
"18","Davante Adams","WR","LV","2019",2,2,"ppr","18","7","9","106","15.1","39","3","0","0","0","0","0","1","17.6","17.6","100.0%"
"19","Christian Kirk","WR","JAC","2019",2,2,"ppr","19","6","8","114","19.0","34","4","0","0","0","0","0","1","17.4","17.4","94.9%"
"20","Terry McLaurin","WR","WAS","2019",2,2,"ppr","20","5","9","62","12.4","27","2","1","0","0","0","0","1","17.2","17.2","98.1%"
"21","Marquise Goodwin","WR","SEA","2019",2,2,"ppr","21","3","3","77","25.7","38","3","1","0","0","0","0","1","16.7","16.7","2.0%"
"22","Marquise Brown","WR","ARI","2019",2,2,"ppr","22","8","13","86","10.8","41","3","0","0","0","0","0","1","16.6","16.6","88.1%"
"23","Brandin Cooks","WR","HOU","2019",2,2,"ppr","23","3","4","74","24.7","57","4","1","1","2","0","0","1","16.6","16.6","64.4%"
"24","Devin Smith","WR","FA","2019",2,2,"ppr","24","3","3","74","24.7","51","4","1","0","0","0","0","1","16.4","16.4","0.0%"
"25","Antonio Brown","WR","FA","2019",2,2,"ppr","25","4","8","56","14.0","20","1","1","1","5","0","0","1","16.1","16.1","0.2%"
"26","Mecole Hardman","WR","KC","2019",2,2,"ppr","26","4","6","61","15.3","42","3","1","0","0","0","0","1","16.1","16.1","28.0%"
"27","Tyrell Williams","WR","FA","2019",2,2,"ppr","27","5","7","46","9.2","19","0","1","0","0","0","0","1","15.6","15.6","0.0%"
"28","Larry Fitzgerald","WR","FA","2019",2,2,"ppr","28","5","11","104","20.8","54","7","0","0","0","0","0","1","15.4","15.4","0.1%"
"29","DK Metcalf","WR","SEA","2019",2,2,"ppr","29","3","7","61","20.3","28","1","1","0","0","0","0","1","15.1","15.1","97.8%"
"30","Amari Cooper","WR","CLE","2019",2,2,"ppr","30","4","5","44","11.0","18","0","1","0","0","0","0","1","14.4","14.4","96.2%"
"31","Curtis Samuel","WR","WAS","2019",2,2,"ppr","31","5","13","91","18.2","44","4","0","1","2","0","0","1","14.3","14.3","61.9%"
"32","T.Y. Hilton","WR","DAL","2019",2,2,"ppr","32","4","6","43","10.8","19","0","1","0","0","0","0","1","14.3","14.3","3.8%"
"33","John Brown","WR","BUF","2019",2,2,"ppr","33","7","8","72","10.3","17","0","0","0","0","0","0","1","14.2","14.2","0.1%"
"34","JuJu Smith-Schuster","WR","KC","2019",2,2,"ppr","34","5","8","84","16.8","45","3","0","0","0","0","0","1","13.4","13.4","93.5%"
"35","Michael Gallup","WR","DAL","2019",2,2,"ppr","35","6","8","68","11.3","16","0","0","0","0","0","0","1","12.8","12.8","65.8%"
"36","T.J. Jones","WR","FA","2019",2,2,"ppr","36","3","4","38","12.7","28","1","1","0","0","0","0","1","12.8","12.8","0.0%"
"37","Adam Thielen","WR","MIN","2019",2,2,"ppr","37","5","8","75","15.0","30","3","0","0","0","0","0","1","12.5","12.5","90.7%"
"38","Isaiah McKenzie","WR","BUF","2019",2,2,"ppr","38","2","2","40","20.0","26","1","1","1","4","0","0","1","12.4","12.4","32.2%"
"39","Cole Beasley","WR","BUF","2019",2,2,"ppr","39","4","4","83","20.8","51","4","0","0","0","0","0","1","12.3","12.3","1.5%"
"40","Robbie Anderson","WR","ARI","2019",2,2,"ppr","40","4","6","81","20.3","36","3","0","0","0","0","0","1","12.1","12.1","6.7%"
"41","Bennie Fowler III","WR","FA","2019",2,2,"ppr","41","5","10","51","10.2","14","0","0","1","20","0","0","1","12.1","12.1","0.0%"
"42","Chris Conley","WR","TEN","2019",2,2,"ppr","42","4","5","73","18.3","31","2","0","0","0","0","0","1","11.3","11.3","0.1%"
"43","Mike Williams","WR","LAC","2019",2,2,"ppr","43","3","5","83","27.7","47","3","0","0","0","0","0","1","11.3","11.3","95.8%"
"44","Sammy Watkins","WR","GB","2019",2,2,"ppr","44","6","13","49","8.2","14","0","0","0","0","0","0","1","10.9","10.9","2.4%"
"45","Paul Richardson Jr.","WR","FA","2019",2,2,"ppr","45","3","3","16","5.3","9","0","1","0","0","0","0","1","10.6","10.6","0.0%"
"46","Damiere Byrd","WR","ATL","2019",2,2,"ppr","46","6","7","45","7.5","13","0","0","0","0","0","0","1","10.5","10.5","0.1%"
"47","Geronimo Allison","WR","FA","2019",2,2,"ppr","47","4","4","25","6.3","12","0","1","0","0","0","1","1","10.5","10.5","0.0%"
"48","Preston Williams","WR","CAR","2019",2,2,"ppr","48","4","6","63","15.8","17","0","0","0","0","0","0","1","10.3","10.3","0.0%"
"49","Mike Evans","WR","TB","2019",2,2,"ppr","49","4","8","61","15.3","41","3","0","0","0","0","0","1","10.1","10.1","98.6%"
"50","Mack Hollins","WR","LV","2019",2,2,"ppr","50","5","8","50","10.0","17","0","0","0","0","0","0","1","10.0","10.0","24.5%"
"51","Stefon Diggs","WR","BUF","2019",2,2,"ppr","51","1","7","49","49.0","45","3","1","0","0","0","1","1","9.9","9.9","100.0%"
"52","Marvin Jones Jr.","WR","JAC","2019",2,2,"ppr","52","5","6","43","8.6","24","1","0","0","0","0","0","1","9.3","9.3","13.1%"
"53","Julian Edelman","WR","FA","2019",2,2,"ppr","53","4","4","51","12.8","18","0","0","1","1","0","0","1","9.2","9.2","12.1%"
