"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"28","Jacoby Brissett","QB","CLE","2022",1,1,"ppr","28","18","34","52.9","147","4.3","1","0","1","4","10","0","0","1","10.9","10.9","4.8%"
"29","Matthew Stafford","QB","LAR","2022",1,1,"ppr","29","29","41","70.7","240","5.9","1","3","7","1","2","0","0","1","10.8","10.8","29.7%"
"30","Mac Jones","QB","NE","2022",1,1,"ppr","30","21","30","70.0","213","7.1","1","1","2","2","0","0","1","1","9.5","9.5","14.1%"
"31","Dak Prescott","QB","DAL","2022",1,1,"ppr","31","14","29","48.3","134","4.6","0","1","2","2","11","0","0","1","5.5","5.5","93.5%"
"32","Aaron Rodgers","QB","GB","2022",1,1,"ppr","32","22","34","64.7","195","5.7","0","1","4","1","-1","0","1","1","4.7","4.7","75.1%"
"33","Cooper Rush","QB","DAL","2022",1,1,"ppr","33","7","13","53.8","64","4.9","0","0","2","0","0","0","0","1","2.6","2.6","0.5%"
"34","Jordan Love","QB","GB","2022",1,1,"ppr","34","4","5","80.0","65","13.0","0","0","0","0","0","0","0","1","2.6","2.6","1.4%"
"35","Trace McSorley","QB","ARI","2022",1,1,"ppr","35","2","4","50.0","12","3.0","0","0","1","3","20","0","0","1","2.5","2.5","0.1%"
"36","Jeff Driskel","QB","HOU","2022",1,1,"ppr","36","0","0","0","0","0","0","0","0","1","5","0","0","1","0.5","0.5","11.6%"
"37","Ian Book","QB","PHI","2022",1,1,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"38","Desmond Ridder","QB","ATL","2022",1,1,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2%"
"39","Feleipe Franks","QB","ATL","2022",1,1,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"40","Jarrett Guarantano","QB","DEN","2022",1,1,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"41","Jacob Eason","QB","SF","2022",1,1,"ppr","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"42","Jake Fromm","QB","WAS","2022",1,1,"ppr","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"43","John Lovett","QB","MIA","2022",1,1,"ppr","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"44","Tyler Huntley","QB","BAL","2022",1,1,"ppr","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"45","Easton Stick","QB","LAC","2022",1,1,"ppr","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"46","Will Grier","QB","DAL","2022",1,1,"ppr","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Brett Rypien","QB","DEN","2022",1,1,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"48","David Blough","QB","ARI","2022",1,1,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Jake Browning","QB","CIN","2022",1,1,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Gardner Minshew II","QB","PHI","2022",1,1,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"51","Jarrett Stidham","QB","LV","2022",1,1,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"52","Sam Ehlinger","QB","IND","2022",1,1,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"53","Brock Purdy","QB","SF","2022",1,1,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.3%"
"54","Kyle Trask","QB","TB","2022",1,1,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"55","Case Cookus","QB","LAR","2022",1,1,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Shane Buechele","QB","KC","2022",1,1,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Jake Luton","QB","NO","2022",1,1,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"58","Kellen Mond","QB","CLE","2022",1,1,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Bryce Perkins","QB","LAR","2022",1,1,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"60","Chris Streveler","QB","NYJ","2022",1,1,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Malik Willis","QB","TEN","2022",1,1,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"62","Bailey Zappe","QB","NE","2022",1,1,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"63","Anthony Brown","QB","BAL","2022",1,1,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Chris Oladokun","QB","KC","2022",1,1,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Skylar Thompson","QB","MIA","2022",1,1,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"66","E.J. Perry","QB","JAC","2022",1,1,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Zach Wilson","QB","NYJ","2022",1,1,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"68","Kenny Pickett","QB","PIT","2022",1,1,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.2%"
"69","Drew Lock","QB","SEA","2022",1,1,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"70","Matt Corral","QB","CAR","2022",1,1,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"71","Carson Strong","QB","ARI","2022",1,1,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Sam Howell","QB","WAS","2022",1,1,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"73","Davis Cheek","QB","CAR","2022",1,1,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Chase Garbers","QB","LV","2022",1,1,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Stone Smartt","QB","LAC","2022",1,1,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Blaine Gabbert","QB","TB","2022",1,1,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Andy Dalton","QB","NO","2022",1,1,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.2%"
"78","Tyrod Taylor","QB","NYG","2022",1,1,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"79","Erik Ainge","QB","NYJ","2022",1,1,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Hunter Cantwell","QB","BAL","2022",1,1,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Case Keenum","QB","BUF","2022",1,1,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"82","Ben Chappell","QB","WAS","2022",1,1,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Adam Froman","QB","ATL","2022",1,1,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Nick Foles","QB","IND","2022",1,1,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Chase Daniel","QB","LAC","2022",1,1,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"86","Brett Ratliff","QB","TEN","2022",1,1,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Brian Brohm","QB","BUF","2022",1,1,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Brian Hoyer","QB","NE","2022",1,1,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"89","Chad Henne","QB","KC","2022",1,1,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"90","Josh Johnson","QB","SF","2022",1,1,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Colt McCoy","QB","ARI","2022",1,1,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"92","Keith Null","QB","CAR","2022",1,1,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Deshaun Watson","QB","CLE","2022",1,1,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"94","Nathan Peterman","QB","CHI","2022",1,1,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"95","Joshua Dobbs","QB","DET","2022",1,1,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Davis Webb","QB","NYG","2022",1,1,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","C.J. Beathard","QB","JAC","2022",1,1,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"98","Nick Mullens","QB","MIN","2022",1,1,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","PJ Walker","QB","CAR","2022",1,1,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"100","Brandon Allen","QB","CIN","2022",1,1,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"101","Kevin Hogan","QB","TEN","2022",1,1,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Nate Sudfeld","QB","DET","2022",1,1,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Tim Boyle","QB","CHI","2022",1,1,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Kyle Allen","QB","HOU","2022",1,1,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"105","John Wolford","QB","LAR","2022",1,1,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"106","Danny Etling","QB","GB","2022",1,1,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Sam Darnold","QB","CAR","2022",1,1,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"108","Taysom Hill","QB","NO","2022",1,1,"ppr","108","0","0","0","0","0","0","0","0","4","81","1","0","1","0.0","0.0","45.3%"
"109","Mason Rudolph","QB","PIT","2022",1,1,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"110","Logan Woodside","QB","ATL","2022",1,1,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Mike White","QB","NYJ","2022",1,1,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"112","Garrett Gilbert","QB","NE","2022",1,1,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Jimmy Garoppolo","QB","SF","2022",1,1,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2%"
"114","Brett Smith","QB","TB","2022",1,1,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Matt Barkley","QB","BUF","2022",1,1,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Ryan Griffin","QB","TB","2022",1,1,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Teddy Bridgewater","QB","MIA","2022",1,1,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"118","Trevor Siemian","QB","CHI","2022",1,1,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"119","Brett Hundley","QB","BAL","2022",1,1,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Sean Mannion","QB","SEA","2022",1,1,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Taylor Heinicke","QB","WAS","2022",1,1,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.0%"
