"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Travis Kelce","TE","KC","2019",11,11,"ppr","1","7","10","92","13.1","31","3","1","0","0","0","0","1","22.2","22.2","100.0%"
"2","Ryan Griffin","TE","CHI","2019",11,11,"ppr","2","5","5","109","21.8","45","4","1","0","0","0","0","1","21.9","21.9","0.0%"
"3","Zach Ertz","TE","ARI","2019",11,11,"ppr","3","9","11","94","10.4","25","2","0","0","0","0","0","1","18.4","18.4","32.6%"
"4","Kyle Rudolph","TE","TB","2019",11,11,"ppr","4","5","5","67","13.4","32","2","1","0","0","0","0","1","17.7","17.7","0.6%"
"5","Mark Andrews","TE","BAL","2019",11,11,"ppr","5","4","4","75","18.8","51","4","1","0","0","0","0","1","17.5","17.5","99.9%"
"6","Ross Dwelley","TE","SF","2019",11,11,"ppr","6","4","5","14","3.5","5","0","2","0","0","0","0","1","17.4","17.4","0.0%"
"7","Cameron Brate","TE","TB","2019",11,11,"ppr","7","10","14","73","7.3","12","0","0","0","0","0","0","1","17.3","17.3","1.6%"
"8","Hunter Henry","TE","NE","2019",11,11,"ppr","8","6","9","69","11.5","16","0","0","0","0","0","0","1","14.9","14.9","38.7%"
"9","Darren Waller","TE","LV","2019",11,11,"ppr","9","5","7","78","15.6","32","3","0","1","-2","0","0","1","12.6","12.6","74.7%"
"10","Dallas Goedert","TE","PHI","2019",11,11,"ppr","10","3","6","36","12.0","21","1","1","0","0","0","0","1","12.6","12.6","88.2%"
"11","Jared Cook","TE","FA","2019",11,11,"ppr","11","2","2","33","16.5","30","2","1","0","0","0","0","1","11.3","11.3","0.0%"
"12","Dawson Knox","TE","BUF","2019",11,11,"ppr","12","2","3","32","16.0","23","1","1","0","0","0","0","1","11.2","11.2","74.4%"
"13","Irv Smith Jr.","TE","MIN","2019",11,11,"ppr","13","3","3","20","6.7","10","0","1","0","0","0","0","1","11.0","11.0","13.5%"
"14","Greg Olsen","TE","FA","2019",11,11,"ppr","14","5","5","57","11.4","26","1","0","0","0","0","0","1","10.7","10.7","7.0%"
"15","Jeremy Sprinkle","TE","FA","2019",11,11,"ppr","15","2","3","16","8.0","15","0","1","0","0","0","0","1","9.6","9.6","0.0%"
"16","Noah Fant","TE","SEA","2019",11,11,"ppr","16","4","10","60","15.0","31","2","0","2","-7","0","0","1","9.3","9.3","30.3%"
"17","Daniel Brown","TE","FA","2019",11,11,"ppr","17","1","1","20","20.0","20","1","1","0","0","0","0","1","9.0","9.0","0.0%"
"18","Foster Moreau","TE","LV","2019",11,11,"ppr","18","2","2","8","4.0","6","0","1","0","0","0","0","1","8.8","8.8","29.1%"
"19","Jason Witten","TE","FA","2019",11,11,"ppr","19","5","7","33","6.6","11","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"20","Benjamin Watson","TE","FA","2019",11,11,"ppr","20","3","4","52","17.3","22","1","0","0","0","0","0","1","8.2","8.2","2.8%"
"21","Stephen Carlson","TE","FA","2019",11,11,"ppr","21","1","1","8","8.0","8","0","1","0","0","0","0","1","7.8","7.8","0.0%"
"22","Troy Fumagalli","TE","FA","2019",11,11,"ppr","22","1","3","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"23","Eric Ebron","TE","FA","2019",11,11,"ppr","23","4","4","27","6.8","14","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"24","Vance McDonald","TE","FA","2019",11,11,"ppr","24","3","7","33","11.0","22","1","0","0","0","0","0","1","6.3","6.3","0.0%"
"25","Mike Gesicki","TE","MIA","2019",11,11,"ppr","25","4","6","18","4.5","10","0","0","0","0","0","0","1","5.8","5.8","37.4%"
"26","Blake Jarwin","TE","FA","2019",11,11,"ppr","26","2","2","38","19.0","23","1","0","0","0","0","0","1","5.8","5.8","4.0%"
"27","Tyler Eifert","TE","FA","2019",11,11,"ppr","27","3","4","21","7.0","18","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"28","Tyler Conklin","TE","NYJ","2019",11,11,"ppr","28","2","3","28","14.0","20","1","0","0","0","0","0","1","4.8","4.8","35.3%"
"29","Jaeden Graham","TE","PHI","2019",11,11,"ppr","29","2","2","23","11.5","12","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"30","Nick Boyle","TE","BAL","2019",11,11,"ppr","30","2","3","20","10.0","13","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"31","Hayden Hurst","TE","CIN","2019",11,11,"ppr","31","2","2","16","8.0","12","0","0","0","0","0","0","1","3.6","3.6","38.8%"
"32","Gerald Everett","TE","LAC","2019",11,11,"ppr","32","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","84.7%"
"33","Josh Hill","TE","FA","2019",11,11,"ppr","33","2","2","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"34","Darren Fells","TE","FA","2019",11,11,"ppr","34","1","3","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"35","C.J. Uzomah","TE","NYJ","2019",11,11,"ppr","35","2","5","5","2.5","3","0","0","0","0","0","0","1","2.5","2.5","0.3%"
"36","Jordan Akins","TE","HOU","2019",11,11,"ppr","36","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.8%"
"37","Matt LaCosse","TE","FA","2019",11,11,"ppr","37","2","2","3","1.5","7","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"38","Ben Koyack","TE","FA","2019",11,11,"ppr","38","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"39","Ben Braunecker","TE","FA","2019",11,11,"ppr","39","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"40","Virgil Green","TE","FA","2019",11,11,"ppr","40","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"41","Nick Vannett","TE","NYG","2019",11,11,"ppr","41","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"42","T.J. Hockenson","TE","MIN","2019",11,11,"ppr","42","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","98.5%"
"43","Tyler Kroft","TE","SF","2019",11,11,"ppr","43","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"44","Josh Oliver","TE","BAL","2019",11,11,"ppr","44","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"45","Darrell Daniels","TE","FA","2019",11,11,"ppr","45","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"46","Hale Hentges","TE","FA","2019",11,11,"ppr","46","1","3","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"47","Deon Yelder","TE","FA","2019",11,11,"ppr","47","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"48","J.J. Arcega-Whiteside","TE","FA","2019",11,11,"ppr","48","1","1","29","29.0","29","1","0","0","0","0","0","1","0.0","0.0","0.0%"
