"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Justin Jefferson","WR","MIN","2022",4,4,"ppr","1","10","13","147","14.7","41","5","0","1","3","1","0","1","31.0","31.0","100.0%"
"2","Mike Evans","WR","TB","2022",4,4,"ppr","2","8","10","103","12.9","30","2","2","0","0","0","0","1","30.3","30.3","98.6%"
"3","Cooper Kupp","WR","LAR","2022",4,4,"ppr","3","14","19","122","8.7","18","0","0","0","0","0","0","1","26.2","26.2","82.7%"
"4","Tyreek Hill","WR","MIA","2022",4,4,"ppr","4","10","14","160","16.0","64","5","0","1","-1","0","0","1","25.9","25.9","100.0%"
"5","Tee Higgins","WR","CIN","2022",4,4,"ppr","5","7","9","124","17.7","59","5","1","0","0","0","0","1","25.4","25.4","99.1%"
"6","Deebo Samuel","WR","SF","2022",4,4,"ppr","6","6","7","115","19.2","57","5","1","2","2","0","0","1","23.7","23.7","95.6%"
"7","DK Metcalf","WR","SEA","2022",4,4,"ppr","7","7","10","149","21.3","54","7","0","0","0","0","0","1","21.9","21.9","97.8%"
"8","CeeDee Lamb","WR","DAL","2022",4,4,"ppr","8","6","8","97","16.2","30","3","1","0","0","0","0","1","21.7","21.7","99.9%"
"9","Josh Reynolds","WR","DET","2022",4,4,"ppr","9","7","8","81","11.6","26","1","1","0","0","0","0","1","21.1","21.1","6.3%"
"10","Jamal Agnew","WR","JAC","2022",4,4,"ppr","10","4","6","50","12.5","24","1","2","0","0","0","0","1","21.0","21.0","0.4%"
"11","Marquise Brown","WR","ARI","2022",4,4,"ppr","11","6","11","88","14.7","23","2","1","0","0","0","0","1","20.8","20.8","88.1%"
"12","Davante Adams","WR","LV","2022",4,4,"ppr","12","9","13","101","11.2","20","1","0","1","4","0","0","1","19.5","19.5","100.0%"
"13","Mike Williams","WR","LAC","2022",4,4,"ppr","13","7","11","120","17.1","50","5","0","0","0","0","0","1","19.0","19.0","95.8%"
"14","Brandin Cooks","WR","HOU","2022",4,4,"ppr","14","7","7","57","8.1","20","1","1","0","0","0","0","1","18.7","18.7","64.4%"
"15","Corey Davis","WR","NYJ","2022",4,4,"ppr","15","5","6","74","14.8","22","1","1","0","0","0","0","1","18.4","18.4","17.1%"
"16","Allen Lazard","WR","GB","2022",4,4,"ppr","16","6","8","116","19.3","32","4","0","0","0","0","0","1","17.6","17.6","84.7%"
"17","Chris Olave","WR","NO","2022",4,4,"ppr","17","4","7","67","16.8","32","3","1","0","0","0","0","1","16.7","16.7","93.4%"
"18","Courtland Sutton","WR","DEN","2022",4,4,"ppr","18","5","7","52","10.4","18","0","1","0","0","0","0","1","16.2","16.2","80.1%"
"19","George Pickens","WR","PIT","2022",4,4,"ppr","19","6","8","102","17.0","27","3","0","0","0","0","0","1","16.2","16.2","67.3%"
"20","Jerry Jeudy","WR","DEN","2022",4,4,"ppr","20","4","5","53","13.3","32","3","1","0","0","0","0","1","15.3","15.3","89.9%"
"21","Adam Thielen","WR","MIN","2022",4,4,"ppr","21","8","9","72","9.0","16","0","0","0","0","0","0","1","15.2","15.2","90.7%"
"22","A.J. Brown","WR","PHI","2022",4,4,"ppr","22","5","7","95","19.0","31","3","0","0","0","0","0","1","14.5","14.5","99.9%"
"23","Romeo Doubs","WR","GB","2022",4,4,"ppr","23","5","8","47","9.4","16","0","1","0","0","0","1","1","13.7","13.7","15.1%"
"24","Darnell Mooney","WR","CHI","2022",4,4,"ppr","24","4","5","94","23.5","56","4","0","0","0","0","0","1","13.4","13.4","36.9%"
