"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","A.J. Green","WR","ARI","2016",1,1,"ppr","1","12","13","180","15.0","54","3","1","0","0","0","0","1","36.0","36.0","1.7%"
"2","Brandin Cooks","WR","HOU","2016",1,1,"ppr","2","6","9","143","23.8","98","1","2","1","11","0","0","1","33.4","33.4","64.4%"
"3","Antonio Brown","WR","FA","2016",1,1,"ppr","3","8","11","126","15.8","29","3","2","0","0","0","0","1","32.6","32.6","0.2%"
"4","Willie Snead IV","WR","SF","2016",1,1,"ppr","4","9","9","172","19.1","49","3","1","0","0","0","0","1","32.2","32.2","0.0%"
"5","Larry Fitzgerald","WR","FA","2016",1,1,"ppr","5","8","10","81","10.1","21","1","2","0","0","0","0","1","28.1","28.1","0.1%"
"6","Jordan Matthews","WR","SF","2016",1,1,"ppr","6","7","14","114","16.3","28","2","1","0","0","0","0","1","24.4","24.4","0.0%"
"7","Doug Baldwin","WR","FA","2016",1,1,"ppr","7","9","11","92","10.2","22","1","1","0","0","0","0","1","24.2","24.2","0.0%"
"8","William Fuller V","WR","FA","2016",1,1,"ppr","8","5","11","107","21.4","35","3","1","0","0","0","0","1","21.7","21.7","0.1%"
"9","Amari Cooper","WR","CLE","2016",1,1,"ppr","9","6","11","137","22.8","43","4","0","0","0","0","0","1","21.7","21.7","96.2%"
"10","Kelvin Benjamin","WR","FA","2016",1,1,"ppr","10","6","12","91","15.2","17","0","1","0","0","0","0","1","21.1","21.1","0.1%"
"11","Mohamed Sanu Sr.","WR","FA","2016",1,1,"ppr","11","5","8","80","16.0","59","1","1","0","0","0","0","1","21.0","21.0","0.0%"
"12","Mike Evans","WR","TB","2016",1,1,"ppr","12","5","7","99","19.8","45","2","1","0","0","0","0","1","20.9","20.9","98.6%"
"13","Mike Wallace","WR","FA","2016",1,1,"ppr","13","3","6","91","30.3","66","1","1","1","11","0","0","1","19.2","19.2","0.0%"
"14","Donte Moncrief","WR","FA","2016",1,1,"ppr","14","6","7","64","10.7","32","1","1","0","0","0","0","1","18.4","18.4","0.0%"
"15","Quincy Enunwa","WR","FA","2016",1,1,"ppr","15","7","8","54","7.7","23","1","1","0","0","0","0","1","18.4","18.4","0.0%"
"16","Eli Rogers","WR","FA","2016",1,1,"ppr","16","6","7","59","9.8","20","1","1","0","0","0","0","1","17.9","17.9","0.0%"
"17","Michael Crabtree","WR","FA","2016",1,1,"ppr","17","7","9","87","12.4","25","2","0","0","0","0","0","1","17.7","17.7","0.0%"
"18","Stefon Diggs","WR","BUF","2016",1,1,"ppr","18","7","9","103","14.7","33","1","0","1","-1","0","0","1","17.2","17.2","100.0%"
"19","Jeremy Maclin","WR","FA","2016",1,1,"ppr","19","5","7","63","12.6","22","1","1","1","-1","0","0","1","17.2","17.2","0.0%"
"20","Julio Jones","WR","TB","2016",1,1,"ppr","20","4","8","66","16.5","25","1","1","0","0","0","0","1","16.6","16.6","18.9%"
"21","DeAndre Hopkins","WR","ARI","2016",1,1,"ppr","21","5","8","54","10.8","23","1","1","0","0","0","0","1","16.4","16.4","98.4%"
"22","DeSean Jackson","WR","BAL","2016",1,1,"ppr","22","6","10","102","17.0","33","2","0","0","0","0","0","1","16.2","16.2","0.9%"
"23","Nelson Agholor","WR","NE","2016",1,1,"ppr","23","4","5","57","14.3","35","1","1","0","0","0","0","1","15.7","15.7","3.8%"
"24","Eddie Royal","WR","FA","2016",1,1,"ppr","24","4","6","57","14.3","19","0","1","0","0","0","0","1","15.7","15.7","0.0%"
"25","Julian Edelman","WR","FA","2016",1,1,"ppr","25","7","7","66","9.4","19","0","0","3","16","0","0","1","15.2","15.2","12.1%"
"26","Jordy Nelson","WR","FA","2016",1,1,"ppr","26","6","9","32","5.3","8","0","1","0","0","0","0","1","15.2","15.2","0.1%"
"27","Chris Hogan","WR","FA","2016",1,1,"ppr","27","3","4","60","20.0","37","1","1","0","0","0","0","1","15.0","15.0","0.0%"
"28","Tajae Sharpe","WR","FA","2016",1,1,"ppr","28","7","11","76","10.9","17","0","0","0","0","0","0","1","14.6","14.6","0.0%"
"29","Alshon Jeffery","WR","FA","2016",1,1,"ppr","29","4","6","105","26.3","54","2","0","0","0","0","0","1","14.5","14.5","0.0%"
"30","Cole Beasley","WR","BUF","2016",1,1,"ppr","30","8","12","65","8.1","15","0","0","0","0","0","0","1","14.5","14.5","1.5%"
"31","Davante Adams","WR","LV","2016",1,1,"ppr","31","3","7","50","16.7","29","1","1","0","0","0","0","1","14.0","14.0","100.0%"
"32","T.Y. Hilton","WR","DAL","2016",1,1,"ppr","32","6","12","79","13.2","32","1","0","0","0","0","0","1","13.9","13.9","3.8%"
"33","Phillip Dorsett II","WR","HOU","2016",1,1,"ppr","33","4","6","94","23.5","51","2","0","0","0","0","0","1","13.4","13.4","0.7%"
"34","Victor Cruz","WR","FA","2016",1,1,"ppr","34","4","4","34","8.5","23","1","1","0","0","0","0","1","13.4","13.4","0.1%"
"35","Sterling Shepard","WR","NYG","2016",1,1,"ppr","35","3","4","43","14.3","20","1","1","0","0","0","0","1","13.3","13.3","1.3%"
