"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Joe Burrow","QB","CIN","2022",11,11,"ppr","1","24","39","61.5","355","9.1","4","2","2","4","5","0","0","1","28.7","28.7","99.4%"
"2","Patrick Mahomes II","QB","KC","2022",11,11,"ppr","2","20","34","58.8","329","9.7","3","0","1","4","23","0","0","1","27.5","27.5","100.0%"
"3","Daniel Jones","QB","NYG","2022",11,11,"ppr","3","27","44","61.4","341","7.8","1","2","2","7","50","1","0","1","26.6","26.6","58.2%"
"4","Jacoby Brissett","QB","CLE","2022",11,11,"ppr","4","28","41","68.3","324","7.9","3","0","1","7","29","0","1","1","25.9","25.9","4.8%"
"5","Jimmy Garoppolo","QB","SF","2022",11,11,"ppr","5","20","29","69.0","228","7.9","4","0","0","1","3","0","0","1","25.4","25.4","16.2%"
"6","Jalen Hurts","QB","PHI","2022",11,11,"ppr","6","18","25","72.0","190","7.6","1","0","3","16","86","1","1","1","24.2","24.2","99.9%"
"7","Justin Fields","QB","CHI","2022",11,11,"ppr","7","14","21","66.7","153","7.3","1","1","4","18","85","1","0","1","23.6","23.6","95.3%"
"8","Andy Dalton","QB","NO","2022",11,11,"ppr","8","21","25","84.0","260","10.4","3","0","3","2","-2","0","0","1","22.2","22.2","12.2%"
"9","Justin Herbert","QB","LAC","2022",11,11,"ppr","9","23","30","76.7","280","9.3","2","1","5","5","17","0","0","1","20.7","20.7","98.8%"
"10","Dak Prescott","QB","DAL","2022",11,11,"ppr","10","22","25","88.0","276","11.0","2","0","0","3","16","0","0","1","20.6","20.6","93.5%"
"11","Derek Carr","QB","LV","2022",11,11,"ppr","11","23","37","62.2","307","8.3","2","0","1","0","0","0","0","1","20.3","20.3","64.3%"
"12","Ryan Tannehill","QB","TEN","2022",11,11,"ppr","12","22","27","81.5","333","12.3","2","1","3","3","-3","0","0","1","20.0","20.0","28.5%"
"13","Aaron Rodgers","QB","GB","2022",11,11,"ppr","13","24","39","61.5","227","5.8","2","0","1","0","0","0","0","1","19.1","19.1","75.1%"
"14","Marcus Mariota","QB","ATL","2022",11,11,"ppr","14","13","20","65.0","131","6.6","1","0","0","13","25","1","0","1","17.7","17.7","19.4%"
"15","Lamar Jackson","QB","BAL","2022",11,11,"ppr","15","24","33","72.7","209","6.3","0","1","3","11","31","1","0","1","16.5","16.5","96.8%"
"16","Kenny Pickett","QB","PIT","2022",11,11,"ppr","16","25","42","59.5","265","6.3","1","0","2","2","14","0","0","1","16.0","16.0","10.2%"
"17","Matthew Stafford","QB","LAR","2022",11,11,"ppr","17","11","18","61.1","159","8.8","2","0","1","1","4","0","0","1","14.8","14.8","29.7%"
"18","Josh Allen","QB","BUF","2022",11,11,"ppr","18","18","27","66.7","197","7.3","1","0","2","3","7","0","0","1","12.6","12.6","100.0%"
"19","Davis Mills","QB","HOU","2022",11,11,"ppr","19","19","33","57.6","169","5.1","0","2","5","5","10","1","0","1","11.8","11.8","3.4%"
"20","Russell Wilson","QB","DEN","2022",11,11,"ppr","20","24","31","77.4","247","8.0","0","0","3","1","8","0","0","1","10.7","10.7","43.7%"
"21","Mac Jones","QB","NE","2022",11,11,"ppr","21","23","27","85.2","246","9.1","0","0","6","2","3","0","0","1","10.1","10.1","14.1%"
"22","Matt Ryan","QB","IND","2022",11,11,"ppr","22","23","32","71.9","213","6.7","0","0","4","1","1","0","0","1","8.6","8.6","10.6%"
"23","Colt McCoy","QB","ARI","2022",11,11,"ppr","23","24","34","70.6","218","6.4","0","1","3","3","6","0","0","1","8.3","8.3","2.3%"
