"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Nick Novak","K","FA","2016",14,14,"ppr",1,5,5,100,52,0,2,1,1,1,1,1,1,19,19,"0.1%"
"2","Graham Gano","K","NYG","2016",14,14,"ppr",2,4,4,100,45,0,1,0,3,0,2,2,1,17,17,"61.0%"
"3","Kai Forbath","K","LAR","2016",14,14,"ppr",3,4,4,100,46,0,0,1,3,0,1,2,1,16,16,"3.0%"
"4","Justin Tucker","K","BAL","2016",14,14,"ppr",4,3,4,75,50,0,0,2,0,1,2,2,1,13,13,"99.0%"
"5","Jason Myers","K","SEA","2016",14,14,"ppr",5,3,5,60,55,0,1,0,1,1,1,1,1,13,13,"55.6%"
"6","Caleb Sturgis","K","FA","2016",14,14,"ppr",6,3,3,100,45,0,0,1,2,0,1,1,1,12,12,"0.0%"
"7","Roberto Aguayo","K","FA","2016",14,14,"ppr",7,3,3,100,41,0,1,1,1,0,1,1,1,11,11,"0.1%"
"8","Nick Folk","K","NE","2016",14,14,"ppr",8,3,3,100,50,0,0,2,0,1,0,0,1,11,11,"75.5%"
"9","Wil Lutz","K","NO","2016",14,14,"ppr",9,3,3,100,42,0,1,1,1,0,0,0,1,10,10,"8.0%"
"10","Ryan Succop","K","TB","2016",14,14,"ppr",10,2,2,100,53,0,0,0,1,1,1,1,1,10,10,"34.3%"
"11","Matt Prater","K","ARI","2016",14,14,"ppr",11,2,2,100,54,0,1,0,0,1,2,2,1,10,10,"14.9%"
"12","Chris Boswell","K","PIT","2016",14,14,"ppr",12,2,2,100,39,0,0,2,0,0,3,3,1,9,9,"14.1%"
"13","Mason Crosby","K","GB","2016",14,14,"ppr",13,1,2,50,38,0,0,1,0,0,5,5,1,8,8,"3.2%"
"14","Sebastian Janikowski","K","FA","2016",14,14,"ppr",14,2,2,100,44,0,0,1,1,0,1,1,1,8,8,"20.0%"
"15","Andrew Franks","K","FA","2016",14,14,"ppr",15,1,1,100,21,0,1,0,0,0,3,3,1,6,6,"0.0%"
"16","Phil Dawson","K","FA","2016",14,14,"ppr",16,1,3,33.3,47,0,0,0,1,0,2,2,1,6,6,"0.1%"
"17","Mike Nugent","K","FA","2016",14,14,"ppr",17,1,2,50,44,0,0,0,1,0,2,3,1,6,6,"1.0%"
"18","Matt Bryant","K","FA","2016",14,14,"ppr",18,0,0,0,0,0,0,0,0,0,6,6,1,6,6,"1.1%"
"19","Chandler Catanzaro","K","FA","2016",14,14,"ppr",19,1,2,50,56,0,0,0,0,1,0,2,1,5,5,"0.0%"
"20","Adam Vinatieri","K","FA","2016",14,14,"ppr",20,1,2,50,32,0,0,1,0,0,2,2,1,5,5,"0.2%"
"21","Connor Barth","K","FA","2016",14,14,"ppr",21,1,1,100,38,0,0,1,0,0,2,2,1,5,5,"0.0%"
"22","Stephen Gostkowski","K","FA","2016",14,14,"ppr",22,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.0%"
"23","Josh Lambo","K","FA","2016",14,14,"ppr",23,1,1,100,32,0,0,1,0,0,1,1,1,4,4,"0.0%"
"24","Stephen Hauschka","K","FA","2016",14,14,"ppr",24,1,1,100,28,0,1,0,0,0,1,1,1,4,4,"0.0%"
"25","Robbie Gould","K","SF","2016",14,14,"ppr",25,1,1,100,39,0,0,1,0,0,1,1,1,4,4,"42.9%"
"26","Brandon McManus","K","DEN","2016",14,14,"ppr",26,1,1,100,34,0,0,1,0,0,1,1,1,4,4,"36.0%"
"27","Cody Parkey","K","FA","2016",14,14,"ppr",27,1,1,100,30,0,0,1,0,0,1,1,1,4,4,"0.0%"
"28","Cairo Santos","K","CHI","2016",14,14,"ppr",28,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"13.3%"
"29","Dustin Hopkins","K","LAC","2016",14,14,"ppr",29,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"2.7%"
"30","Greg Zuerlein","K","NYJ","2016",14,14,"ppr",30,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"15.9%"
"31","Dan Carpenter","K","FA","2016",14,14,"ppr",31,0,0,0,0,0,0,0,0,0,2,3,1,2,2,"0.2%"
"32","Dan Bailey","K","FA","2016",14,14,"ppr",32,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"0.0%"
"33","Michael Palardy","K","NE","2016",14,14,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
