"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Derrick Henry","RB","TEN","2019",10,10,"ppr","1","23","188","8.2","68","4","2","2","2","3","1.5","0","0","1","33.1","33.1","100.0%"
"2","Dalvin Cook","RB","MIN","2019",10,10,"ppr","2","26","97","3.7","23","1","1","7","7","86","12.3","0","0","1","31.3","31.3","100.0%"
"3","Aaron Jones","RB","GB","2019",10,10,"ppr","3","13","93","7.2","28","1","3","0","0","0","0","0","0","1","27.3","27.3","99.6%"
"4","Christian McCaffrey","RB","SF","2019",10,10,"ppr","4","20","108","5.4","18","0","1","6","7","33","5.5","0","0","1","26.1","26.1","100.0%"
"5","Ronald Jones II","RB","KC","2019",10,10,"ppr","5","11","29","2.6","11","0","1","8","8","77","9.6","0","1","1","22.6","22.6","2.5%"
"6","Melvin Gordon III","RB","KC","2019",10,10,"ppr","6","22","108","4.9","24","1","1","1","1","25","25.0","0","0","1","20.3","20.3","29.3%"
"7","Josh Jacobs","RB","LV","2019",10,10,"ppr","7","16","71","4.4","18","0","1","3","5","30","10.0","0","0","1","19.1","19.1","99.3%"
"8","Chris Carson","RB","FA","2019",10,10,"ppr","8","25","89","3.6","9","0","1","3","4","12","4.0","0","0","1","19.1","19.1","0.3%"
"9","Joe Mixon","RB","CIN","2019",10,10,"ppr","9","30","114","3.8","15","0","0","2","3","37","18.5","0","0","1","17.1","17.1","99.9%"
"10","Le'Veon Bell","RB","FA","2019",10,10,"ppr","10","18","34","1.9","4","0","1","4","4","34","8.5","0","0","1","16.8","16.8","0.1%"
"11","Alvin Kamara","RB","NO","2019",10,10,"ppr","11","4","24","6.0","8","0","0","8","10","50","6.3","0","0","1","15.4","15.4","99.3%"
"12","Kareem Hunt","RB","CLE","2019",10,10,"ppr","12","4","30","7.5","9","0","0","7","9","44","6.3","0","0","1","14.4","14.4","76.3%"
"13","Nick Chubb","RB","CLE","2019",10,10,"ppr","13","20","116","5.8","24","3","0","2","4","5","2.5","0","0","1","14.1","14.1","99.9%"
"14","Brian Hill","RB","FA","2019",10,10,"ppr","14","20","61","3.1","15","0","0","1","2","10","10.0","1","0","1","14.1","14.1","0.0%"
"15","Damien Williams","RB","FA","2019",10,10,"ppr","15","19","77","4.1","15","0","0","5","5","32","6.4","0","1","1","13.9","13.9","1.1%"
"16","Tarik Cohen","RB","FA","2019",10,10,"ppr","16","3","14","4.7","8","0","0","4","4","23","5.8","1","0","1","13.7","13.7","0.0%"
"17","Austin Ekeler","RB","LAC","2019",10,10,"ppr","17","6","19","3.2","10","0","0","2","2","29","14.5","1","0","1","12.8","12.8","100.0%"
"18","Peyton Barber","RB","FA","2019",10,10,"ppr","18","11","43","3.9","17","0","1","1","1","4","4.0","0","0","1","11.7","11.7","1.0%"
"19","J.D. McKissic","RB","WAS","2019",10,10,"ppr","19","10","36","3.6","9","0","0","6","7","19","3.2","0","0","1","11.5","11.5","8.4%"
"20","Tevin Coleman","RB","SF","2019",10,10,"ppr","20","9","40","4.4","22","1","0","4","4","32","8.0","0","0","1","11.2","11.2","0.6%"
"21","Kenyan Drake","RB","BAL","2019",10,10,"ppr","21","10","35","3.5","17","0","0","6","7","6","1.0","0","0","1","10.1","10.1","26.8%"
"22","Mark Ingram II","RB","NO","2019",10,10,"ppr","22","9","34","3.8","9","0","1","0","0","0","0","0","0","1","9.4","9.4","4.3%"
"23","Marlon Mack","RB","DEN","2019",10,10,"ppr","23","19","74","3.9","20","1","0","1","1","8","8.0","0","0","1","9.2","9.2","5.3%"
"24","Kalen Ballage","RB","FA","2019",10,10,"ppr","24","20","43","2.2","7","0","0","4","4","2","0.5","0","0","1","8.5","8.5","0.0%"
"25","Nyheim Hines","RB","BUF","2019",10,10,"ppr","25","3","14","4.7","7","0","0","4","7","30","7.5","0","0","1","8.4","8.4","29.1%"
"26","Ezekiel Elliott","RB","DAL","2019",10,10,"ppr","26","20","47","2.4","6","0","0","2","3","16","8.0","0","0","1","8.3","8.3","97.0%"
"27","Jalen Richard","RB","FA","2019",10,10,"ppr","27","2","0","0.0","0","0","0","4","4","43","10.8","0","0","1","8.3","8.3","1.0%"
"28","Alec Ingold","RB","MIA","2019",10,10,"ppr","28","1","3","3.0","3","0","0","1","1","9","9.0","1","0","1","8.2","8.2","0.1%"
"29","Saquon Barkley","RB","NYG","2019",10,10,"ppr","29","13","1","0.1","3","0","0","5","5","30","6.0","0","0","1","8.1","8.1","100.0%"
"30","Devin Singletary","RB","BUF","2019",10,10,"ppr","30","8","42","5.3","10","0","0","3","6","8","2.7","0","0","1","8.0","8.0","91.7%"
"31","Devonta Freeman","RB","FA","2019",10,10,"ppr","31","10","38","3.8","12","0","0","3","4","10","3.3","0","0","1","7.8","7.8","0.0%"
"32","Todd Gurley II","RB","FA","2019",10,10,"ppr","32","12","73","6.1","22","1","0","0","4","0","0","0","0","1","7.3","7.3","0.1%"
"33","Jaylen Samuels","RB","FA","2019",10,10,"ppr","33","14","29","2.1","8","0","0","3","7","11","3.7","0","0","1","7.0","7.0","0.0%"
"34","Alexander Mattison","RB","MIN","2019",10,10,"ppr","34","8","52","6.5","16","0","0","1","1","2","2.0","0","0","1","6.4","6.4","27.5%"
"35","Jamaal Williams","RB","DET","2019",10,10,"ppr","35","13","63","4.8","16","0","0","0","1","0","0","0","0","1","6.3","6.3","91.0%"
"36","David Montgomery","RB","CHI","2019",10,10,"ppr","36","17","60","3.5","9","0","0","0","0","0","0","0","0","1","6.0","6.0","95.6%"
"37","Dare Ogunbowale","RB","HOU","2019",10,10,"ppr","37","0","0","0","0","0","0","3","3","24","8.0","0","0","1","5.4","5.4","3.7%"
"38","Raheem Mostert","RB","MIA","2019",10,10,"ppr","38","6","28","4.7","8","0","0","1","1","7","7.0","0","0","1","4.5","4.5","81.2%"
"39","Matt Breida","RB","NYG","2019",10,10,"ppr","39","10","18","1.8","7","0","0","2","2","7","3.5","0","0","1","4.5","4.5","4.5%"
