"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Daniel Carlson","K","LV","2021",18,18,"ppr",1,5,5,100,52,0,1,1,2,1,2,2,1,21,21,"96.6%"
"2","Matthew Wright","K","FA","2021",18,18,"ppr",2,4,4,100,39,0,2,2,0,0,2,2,1,14,14,"4.7%"
"3","Riley Patterson","K","JAC","2021",18,18,"ppr",3,3,3,100,36,0,1,2,0,0,4,4,1,13,13,"2.6%"
"4","Matt Prater","K","ARI","2021",18,18,"ppr",4,3,3,100,41,0,0,2,1,0,3,3,1,13,13,"14.9%"
"5","Brett Maher","K","DAL","2021",18,18,"ppr",5,3,4,75,37,0,1,2,0,0,3,3,1,12,12,"75.1%"
"6","Cairo Santos","K","CHI","2021",18,18,"ppr",6,3,3,100,46,0,0,0,3,0,0,0,1,12,12,"13.3%"
"7","Ryan Succop","K","TB","2021",18,18,"ppr",7,2,3,66.7,40,0,0,1,1,0,5,5,1,12,12,"34.3%"
"8","Younghoe Koo","K","ATL","2021",18,18,"ppr",8,2,2,100,54,0,0,0,1,1,2,2,1,11,11,"46.2%"
"9","Chris Boswell","K","PIT","2021",18,18,"ppr",9,3,3,100,40,0,1,1,1,0,1,1,1,11,11,"14.1%"
"10","Joey Slye","K","WAS","2021",18,18,"ppr",10,3,3,100,43,0,2,0,1,0,1,1,1,11,11,"2.0%"
"11","Jason Sanders","K","MIA","2021",18,18,"ppr",11,2,2,100,49,0,0,1,1,0,3,3,1,10,10,"13.2%"
"12","Harrison Butker","K","KC","2021",18,18,"ppr",12,2,2,100,51,0,0,1,0,1,2,2,1,10,10,"91.8%"
"13","Tyler Bass","K","BUF","2021",18,18,"ppr",13,2,2,100,41,0,1,0,1,0,3,3,1,10,10,"94.4%"
"14","Robbie Gould","K","SF","2021",18,18,"ppr",14,2,2,100,42,0,1,0,1,0,3,3,1,10,10,"42.9%"
"15","Greg Zuerlein","K","NYJ","2021",18,18,"ppr",15,1,1,100,48,0,0,0,1,0,6,7,1,10,10,"15.9%"
"16","Jake Elliott","K","PHI","2021",18,18,"ppr",16,2,2,100,40,0,0,1,1,0,2,2,1,9,9,"27.9%"
"17","Justin Tucker","K","BAL","2021",18,18,"ppr",17,2,2,100,46,0,1,0,1,0,1,1,1,8,8,"99.0%"
"18","Jason Myers","K","SEA","2021",18,18,"ppr",18,1,1,100,38,0,0,1,0,0,5,5,1,8,8,"55.6%"
"19","Nick Folk","K","NE","2021",18,18,"ppr",19,1,1,100,43,0,0,0,1,0,3,3,1,7,7,"75.5%"
"20","Matt Gay","K","LAR","2021",18,18,"ppr",20,1,1,100,43,0,0,0,1,0,3,3,1,7,7,"41.5%"
"21","Dustin Hopkins","K","LAC","2021",18,18,"ppr",21,1,2,50,41,0,0,0,1,0,3,3,1,7,7,"2.7%"
"22","Greg Joseph","K","MIN","2021",18,18,"ppr",22,1,1,100,39,0,0,1,0,0,4,4,1,7,7,"28.3%"
"23","Brandon McManus","K","DEN","2021",18,18,"ppr",23,1,1,100,31,0,0,1,0,0,3,3,1,6,6,"36.0%"
"24","Ka'imi Fairbairn","K","HOU","2021",18,18,"ppr",24,1,1,100,31,0,0,1,0,0,2,2,1,5,5,"2.0%"
"25","Eddy Pineiro","K","CAR","2021",18,18,"ppr",25,1,1,100,49,0,0,0,1,0,1,1,1,5,5,"2.2%"
"26","Lirim Hajrullahu","K","FA","2021",18,18,"ppr",26,1,1,100,35,0,0,1,0,0,2,2,1,5,5,"0.0%"
"27","Randy Bullock","K","TEN","2021",18,18,"ppr",27,0,1,0,0,0,0,0,0,0,4,4,1,4,4,"1.5%"
"28","Mason Crosby","K","GB","2021",18,18,"ppr",28,1,1,100,36,0,0,1,0,0,1,2,1,4,4,"3.2%"
"29","Michael Badgley","K","DET","2021",18,18,"ppr",29,1,1,100,41,0,0,0,1,0,0,0,1,4,4,"27.0%"
"30","Elliott Fry","K","FA","2021",18,18,"ppr",30,1,1,100,36,0,0,1,0,0,1,1,1,4,4,"0.0%"
"31","Chase McLaughlin","K","IND","2021",18,18,"ppr",31,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"4.0%"
"32","Graham Gano","K","NYG","2021",18,18,"ppr",32,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"61.0%"
"33","Ty Long","K","FA","2021",18,18,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
"34","Michael Palardy","K","NE","2021",18,18,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
