"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","San Francisco 49ers","DST","SF","2019",1,1,"ppr",1,3,3,1,2,2,0,0,1,27,27,"95.5%"
"2","Tennessee Titans","DST","TEN","2019",1,1,"ppr",2,5,3,0,0,1,1,0,1,23,23,"26.3%"
"3","New York Jets","DST","NYJ","2019",1,1,"ppr",3,1,2,2,1,1,1,0,1,18,18,"21.1%"
"4","Minnesota Vikings","DST","MIN","2019",1,1,"ppr",4,4,2,1,1,0,0,0,1,16,16,"23.7%"
"5","Green Bay Packers","DST","GB","2019",1,1,"ppr",5,5,1,0,0,0,0,0,1,14,14,"80.7%"
"6","Baltimore Ravens","DST","BAL","2019",1,1,"ppr",6,3,2,1,0,0,0,0,1,13,13,"89.6%"
"7","Seattle Seahawks","DST","SEA","2019",1,1,"ppr",7,5,0,3,3,0,0,0,1,12,12,"20.5%"
"8","Tampa Bay Buccaneers","DST","TB","2019",1,1,"ppr",8,1,1,1,0,1,0,0,1,12,12,"81.2%"
"9","Buffalo Bills","DST","BUF","2019",1,1,"ppr",9,4,0,1,0,0,0,0,1,10,10,"99.0%"
"10","New England Patriots","DST","NE","2019",1,1,"ppr",10,1,1,0,1,0,0,0,1,10,10,"54.0%"
"11","Los Angeles Rams","DST","LAR","2019",1,1,"ppr",11,3,1,2,2,0,0,0,1,9,9,"34.3%"
"12","Chicago Bears","DST","CHI","2019",1,1,"ppr",12,5,0,0,1,0,0,0,1,9,9,"2.2%"
"13","New Orleans Saints","DST","NO","2019",1,1,"ppr",13,6,1,0,0,0,0,0,1,7,7,"65.3%"
"14","Arizona Cardinals","DST","ARI","2019",1,1,"ppr",14,3,0,2,2,0,0,0,1,7,7,"12.3%"
"15","Detroit Lions","DST","DET","2019",1,1,"ppr",15,5,1,0,0,0,0,0,1,7,7,"2.5%"
"16","Indianapolis Colts","DST","IND","2019",1,1,"ppr",16,4,1,1,1,0,0,0,1,7,7,"52.4%"
"17","Dallas Cowboys","DST","DAL","2019",1,1,"ppr",17,1,0,2,3,0,0,0,1,6,6,"90.0%"
"18","Cincinnati Bengals","DST","CIN","2019",1,1,"ppr",18,4,0,1,1,0,0,0,1,6,6,"31.6%"
"19","Kansas City Chiefs","DST","KC","2019",1,1,"ppr",19,1,1,1,1,0,0,0,1,5,5,"47.9%"
"20","Las Vegas Raiders","DST","LV","2019",1,1,"ppr",20,3,0,0,1,0,0,0,1,4,4,"14.2%"
"21","Carolina Panthers","DST","CAR","2019",1,1,"ppr",21,1,1,0,0,0,0,0,1,4,4,"14.1%"
"22","Houston Texans","DST","HOU","2019",1,1,"ppr",22,1,1,0,1,0,0,0,1,2,2,"0.8%"
"23","Los Angeles Chargers","DST","LAC","2019",1,1,"ppr",23,2,0,0,0,0,0,0,1,2,2,"30.2%"
"24","Philadelphia Eagles","DST","PHI","2019",1,1,"ppr",24,1,0,0,0,0,0,0,1,1,1,"58.2%"
"25","Washington Commanders","DST","WAS","2019",1,1,"ppr",25,1,0,0,0,0,0,0,1,0,0,"54.8%"
"26","Pittsburgh Steelers","DST","PIT","2019",1,1,"ppr",26,1,0,0,0,0,0,0,1,0,0,"53.2%"
"27","Atlanta Falcons","DST","ATL","2019",1,1,"ppr",27,1,0,0,1,0,0,0,1,0,0,"1.7%"
"28","Denver Broncos","DST","DEN","2019",1,1,"ppr",28,0,0,0,0,0,0,0,1,0,0,"38.8%"
"29","Cleveland Browns","DST","CLE","2019",1,1,"ppr",29,4,0,0,0,0,0,0,1,0,0,"37.2%"
"30","Miami Dolphins","DST","MIA","2019",1,1,"ppr",30,1,0,0,0,0,0,0,1,-3,-3,"25.9%"
"31","New York Giants","DST","NYG","2019",1,1,"ppr",31,0,0,0,0,0,0,0,1,-4,-4,"6.2%"
"32","Jacksonville Jaguars","DST","JAC","2019",1,1,"ppr",32,0,0,0,0,0,0,0,1,-4,-4,"3.8%"
