"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Adam Thielen","WR","MIN","2016",16,16,"ppr","1","12","15","202","16.8","71","3","2","1","4","0","0","1","44.6","44.6","90.7%"
"2","Doug Baldwin","WR","FA","2016",16,16,"ppr","2","13","19","171","13.2","42","3","1","2","6","0","0","1","36.7","36.7","0.0%"
"3","Jordy Nelson","WR","FA","2016",16,16,"ppr","3","9","11","154","17.1","48","3","2","0","0","0","0","1","36.4","36.4","0.1%"
"4","Cameron Meredith","WR","FA","2016",16,16,"ppr","4","9","12","135","15.0","32","3","1","0","0","0","0","1","28.5","28.5","0.0%"
"5","Sammy Watkins","WR","GB","2016",16,16,"ppr","5","7","10","154","22.0","53","3","1","0","0","0","0","1","28.4","28.4","2.4%"
"6","Dez Bryant","WR","FA","2016",16,16,"ppr","6","4","5","70","17.5","25","1","2","0","0","0","0","1","27.4","27.4","2.6%"
"7","Odell Beckham Jr.","WR","FA","2016",16,16,"ppr","7","11","20","150","13.6","33","3","0","0","0","0","0","1","26.0","26.0","19.2%"
"8","Antonio Brown","WR","FA","2016",16,16,"ppr","8","10","11","96","9.6","26","2","1","0","0","0","0","1","25.6","25.6","0.2%"
"9","Brandon LaFell","WR","FA","2016",16,16,"ppr","9","6","10","130","21.7","86","1","1","0","0","0","0","1","25.0","25.0","0.0%"
"10","Allen Robinson II","WR","LAR","2016",16,16,"ppr","10","9","12","147","16.3","37","3","0","0","0","0","0","1","23.7","23.7","36.3%"
"11","Steve Smith","WR","FA","2016",16,16,"ppr","11","7","7","79","11.3","44","1","1","0","0","0","0","1","22.9","22.9","0.0%"
"12","Mike Evans","WR","TB","2016",16,16,"ppr","12","7","8","97","13.9","34","1","1","0","0","0","0","1","22.7","22.7","98.6%"
"13","J.J. Nelson","WR","FA","2016",16,16,"ppr","13","3","7","132","44.0","80","2","1","0","0","0","0","1","22.2","22.2","0.0%"
"14","Sterling Shepard","WR","NYG","2016",16,16,"ppr","14","7","11","61","8.7","13","0","1","1","2","0","0","1","19.3","19.3","1.3%"
"15","DeVante Parker","WR","NE","2016",16,16,"ppr","15","4","7","85","21.3","56","1","1","0","0","0","0","1","18.5","18.5","13.6%"
"16","Rod Streater","WR","FA","2016",16,16,"ppr","16","6","7","63","10.5","17","0","1","0","0","0","0","1","18.3","18.3","0.1%"
"17","Marqise Lee","WR","FA","2016",16,16,"ppr","17","3","7","37","12.3","21","1","1","0","0","0","0","1","17.5","17.5","0.0%"
"18","T.Y. Hilton","WR","DAL","2016",16,16,"ppr","18","4","9","105","26.3","39","2","0","0","0","0","0","1","16.5","16.5","3.8%"
"19","Tyrell Williams","WR","FA","2016",16,16,"ppr","19","4","9","64","16.0","27","2","1","0","0","0","0","1","16.4","16.4","0.0%"
"20","DeSean Jackson","WR","BAL","2016",16,16,"ppr","20","5","7","114","22.8","57","3","0","0","0","0","0","1","16.4","16.4","0.9%"
"21","Victor Cruz","WR","FA","2016",16,16,"ppr","21","8","13","84","10.5","29","1","0","0","0","0","0","1","16.4","16.4","0.1%"
"22","Kelvin Benjamin","WR","FA","2016",16,16,"ppr","22","4","8","63","15.8","26","1","1","0","0","0","0","1","16.3","16.3","0.1%"
"23","Michael Crabtree","WR","FA","2016",16,16,"ppr","23","7","10","90","12.9","35","1","0","0","0","0","0","1","16.0","16.0","0.0%"
"24","Michael Thomas","WR","NO","2016",16,16,"ppr","24","6","8","98","16.3","46","1","0","0","0","0","0","1","15.8","15.8","26.7%"
"25","Tyreek Hill","WR","MIA","2016",16,16,"ppr","25","0","5","0","0","0","0","0","6","95","1","0","1","15.5","15.5","100.0%"
"26","Brandin Cooks","WR","HOU","2016",16,16,"ppr","26","5","9","98","19.6","42","2","0","0","0","0","0","1","14.8","14.8","64.4%"
"27","Davante Adams","WR","LV","2016",16,16,"ppr","27","4","7","44","11.0","20","1","1","0","0","0","0","1","14.4","14.4","100.0%"
"28","Paul Richardson Jr.","WR","FA","2016",16,16,"ppr","28","4","5","42","10.5","16","0","1","0","0","0","0","1","14.2","14.2","0.0%"
"29","Alshon Jeffery","WR","FA","2016",16,16,"ppr","29","5","10","92","18.4","37","1","0","0","0","0","0","1","14.2","14.2","0.0%"
"30","Julian Edelman","WR","FA","2016",16,16,"ppr","30","5","8","89","17.8","35","2","0","0","0","0","0","1","13.9","13.9","12.1%"
"31","Jermaine Kearse","WR","FA","2016",16,16,"ppr","31","4","9","37","9.3","16","0","1","0","0","0","0","1","13.7","13.7","0.0%"
"32","Pierre Garcon","WR","FA","2016",16,16,"ppr","32","4","5","94","23.5","46","2","0","0","0","0","0","1","13.4","13.4","0.0%"
"33","Nelson Agholor","WR","NE","2016",16,16,"ppr","33","2","5","47","23.5","40","1","1","1","5","0","0","1","13.2","13.2","3.8%"
"34","Eli Rogers","WR","FA","2016",16,16,"ppr","34","4","5","84","21.0","39","2","0","1","6","0","0","1","13.0","13.0","0.0%"
"35","Stefon Diggs","WR","BUF","2016",16,16,"ppr","35","4","6","29","7.3","13","0","1","0","0","0","0","1","12.9","12.9","100.0%"
"36","Amari Cooper","WR","CLE","2016",16,16,"ppr","36","5","7","76","15.2","34","1","0","0","0","0","0","1","12.6","12.6","96.2%"
"37","Kenny Stills","WR","FA","2016",16,16,"ppr","37","3","8","35","11.7","17","0","1","0","0","0","0","1","12.5","12.5","0.0%"
"38","Deonte Thompson","WR","FA","2016",16,16,"ppr","38","3","4","34","11.3","18","0","1","0","0","0","0","1","12.4","12.4","0.0%"
"39","Andre Holmes","WR","FA","2016",16,16,"ppr","39","3","5","33","11.0","22","1","1","0","0","0","0","1","12.3","12.3","0.0%"
"40","Rishard Matthews","WR","FA","2016",16,16,"ppr","40","3","9","31","10.3","14","0","1","0","0","0","0","1","12.1","12.1","0.0%"
"41","Tavon Austin","WR","FA","2016",16,16,"ppr","41","2","7","14","7.0","15","0","0","3","26","1","0","1","12.0","12.0","0.0%"
"42","Cody Core","WR","FA","2016",16,16,"ppr","42","8","14","39","4.9","9","0","0","0","0","0","0","1","11.9","11.9","0.0%"
"43","Golden Tate","WR","FA","2016",16,16,"ppr","43","6","6","58","9.7","16","0","0","0","0","0","0","1","11.8","11.8","0.0%"
"44","Jeremy Kerley","WR","FA","2016",16,16,"ppr","44","5","8","62","12.4","21","1","0","0","0","0","0","1","11.2","11.2","0.0%"
"45","Donte Moncrief","WR","FA","2016",16,16,"ppr","45","2","3","30","15.0","24","1","1","0","0","0","0","1","11.0","11.0","0.0%"
"46","Geronimo Allison","WR","FA","2016",16,16,"ppr","46","4","7","66","16.5","32","1","0","0","0","0","0","1","10.6","10.6","0.0%"
"47","Travis Benjamin","WR","FA","2016",16,16,"ppr","47","3","4","75","25.0","50","1","0","0","0","0","0","1","10.5","10.5","0.0%"
"48","Terrance Williams","WR","FA","2016",16,16,"ppr","48","4","4","61","15.3","30","1","0","0","0","0","0","1","10.1","10.1","0.0%"
