"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Greg Zuerlein","K","NYJ","2017",13,13,"ppr",1,4,4,100,56,0,2,0,1,1,2,3,1,17,17,"15.9%"
"2","Justin Tucker","K","BAL","2017",13,13,"ppr",2,3,3,100,51,0,0,1,1,1,5,5,1,17,17,"99.0%"
"3","Robbie Gould","K","SF","2017",13,13,"ppr",3,5,5,100,35,0,2,3,0,0,0,0,1,15,15,"42.9%"
"4","Travis Coons","K","FA","2017",13,13,"ppr",4,4,5,80,40,0,3,0,1,0,1,1,1,14,14,"1.1%"
"5","Stephen Gostkowski","K","FA","2017",13,13,"ppr",5,3,3,100,50,0,0,2,0,1,2,2,1,13,13,"0.0%"
"6","Chandler Catanzaro","K","FA","2017",13,13,"ppr",6,3,3,100,47,0,1,1,1,0,3,3,1,13,13,"0.0%"
"7","Chris Boswell","K","PIT","2017",13,13,"ppr",7,3,3,100,38,0,0,3,0,0,2,2,1,11,11,"14.1%"
"8","Josh Lambo","K","FA","2017",13,13,"ppr",8,3,3,100,39,0,1,2,0,0,1,1,1,10,10,"0.0%"
"9","Matt Bryant","K","FA","2017",13,13,"ppr",9,3,4,75,47,0,0,2,1,0,0,0,1,10,10,"1.1%"
"10","Randy Bullock","K","TEN","2017",13,13,"ppr",10,2,2,100,41,0,0,1,1,0,2,2,1,9,9,"1.5%"
"11","Ka'imi Fairbairn","K","HOU","2017",13,13,"ppr",11,2,4,50,42,0,1,0,1,0,1,1,1,8,8,"2.0%"
"12","Dan Bailey","K","FA","2017",13,13,"ppr",12,1,1,100,24,0,1,0,0,0,5,5,1,8,8,"0.0%"
"13","Mason Crosby","K","GB","2017",13,13,"ppr",13,2,2,100,37,0,1,1,0,0,2,2,1,8,8,"3.2%"
"14","Patrick Murray","K","FA","2017",13,13,"ppr",14,2,2,100,36,0,0,2,0,0,2,2,1,8,8,"1.0%"
"15","Harrison Butker","K","KC","2017",13,13,"ppr",15,1,2,50,36,0,0,1,0,0,4,4,1,7,7,"91.8%"
"16","Blair Walsh","K","FA","2017",13,13,"ppr",16,1,1,100,46,0,0,0,1,0,3,3,1,7,7,"0.1%"
"17","Ryan Succop","K","TB","2017",13,13,"ppr",17,1,2,50,43,0,0,0,1,0,3,3,1,7,7,"34.3%"
"18","Wil Lutz","K","NO","2017",13,13,"ppr",18,1,2,50,31,0,0,1,0,0,4,4,1,7,7,"8.0%"
"19","Cody Parkey","K","FA","2017",13,13,"ppr",19,1,1,100,37,0,0,1,0,0,4,4,1,7,7,"0.0%"
"20","Aldrick Rosas","K","FA","2017",13,13,"ppr",20,1,1,100,52,0,0,0,0,1,2,2,1,7,7,"0.0%"
"21","Giorgio Tavecchio","K","FA","2017",13,13,"ppr",21,1,1,100,39,0,0,1,0,0,3,3,1,6,6,"1.0%"
"22","Phil Dawson","K","FA","2017",13,13,"ppr",22,1,2,50,54,0,0,0,0,1,1,2,1,6,6,"0.1%"
"23","Adam Vinatieri","K","FA","2017",13,13,"ppr",23,1,1,100,27,0,1,0,0,0,1,1,1,4,4,"0.2%"
"24","Zane Gonzalez","K","CAR","2017",13,13,"ppr",24,1,1,100,35,0,0,1,0,0,1,1,1,4,4,"0.1%"
"25","Stephen Hauschka","K","FA","2017",13,13,"ppr",25,1,1,100,49,0,0,0,1,0,0,0,1,4,4,"0.0%"
"26","Jake Elliott","K","PHI","2017",13,13,"ppr",26,1,1,100,26,0,1,0,0,0,1,1,1,4,4,"27.9%"
"27","Brandon McManus","K","DEN","2017",13,13,"ppr",27,1,1,100,31,0,0,1,0,0,0,0,1,3,3,"36.0%"
"28","Graham Gano","K","NYG","2017",13,13,"ppr",28,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"61.0%"
"29","Matt Prater","K","ARI","2017",13,13,"ppr",29,0,1,0,0,0,0,0,0,0,2,3,1,2,2,"14.9%"
"30","Cairo Santos","K","CHI","2017",13,13,"ppr",30,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"13.3%"
"31","Nick Rose","K","FA","2017",13,13,"ppr",31,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.0%"
"32","Kai Forbath","K","LAR","2017",13,13,"ppr",32,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"3.0%"
"33","Michael Palardy","K","NE","2017",13,13,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
