"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Kansas City Chiefs","DST","KC","2016",3,3,"ppr",1,0,6,2,2,2,0,0,1,35,35,"47.9%"
"2","Buffalo Bills","DST","BUF","2016",3,3,"ppr",2,5,4,1,1,1,0,0,1,22,22,"99.0%"
"3","Minnesota Vikings","DST","MIN","2016",3,3,"ppr",3,8,3,0,0,0,1,1,1,20,20,"23.7%"
"4","New England Patriots","DST","NE","2016",3,3,"ppr",4,2,1,2,0,0,0,0,1,18,18,"54.0%"
"5","Philadelphia Eagles","DST","PHI","2016",3,3,"ppr",5,4,1,1,1,0,0,0,1,16,16,"58.2%"
"6","Baltimore Ravens","DST","BAL","2016",3,3,"ppr",6,4,3,0,0,0,0,0,1,12,12,"89.6%"
"7","Los Angeles Rams","DST","LAR","2016",3,3,"ppr",7,2,1,1,1,1,0,0,1,12,12,"34.3%"
"8","Los Angeles Chargers","DST","LAC","2016",3,3,"ppr",8,2,1,1,2,1,0,0,1,12,12,"30.2%"
"9","Cleveland Browns","DST","CLE","2016",3,3,"ppr",9,1,2,1,1,1,0,0,1,12,12,"37.2%"
"10","Atlanta Falcons","DST","ATL","2016",3,3,"ppr",10,2,1,1,0,1,0,0,1,11,11,"1.7%"
"11","Las Vegas Raiders","DST","LV","2016",3,3,"ppr",11,1,2,1,1,0,0,0,1,11,11,"14.2%"
"12","Tampa Bay Buccaneers","DST","TB","2016",3,3,"ppr",12,1,1,1,1,1,0,0,1,10,10,"81.2%"
"13","Indianapolis Colts","DST","IND","2016",3,3,"ppr",13,2,0,3,3,0,0,0,1,10,10,"52.4%"
"14","Denver Broncos","DST","DEN","2016",3,3,"ppr",14,4,1,1,0,0,0,0,1,9,9,"38.8%"
"15","Jacksonville Jaguars","DST","JAC","2016",3,3,"ppr",15,2,2,1,1,0,0,0,1,9,9,"3.8%"
"16","Arizona Cardinals","DST","ARI","2016",3,3,"ppr",16,4,1,0,2,0,1,0,1,8,8,"12.3%"
"17","Washington Commanders","DST","WAS","2016",3,3,"ppr",17,2,2,1,3,0,0,0,1,8,8,"54.8%"
"18","Miami Dolphins","DST","MIA","2016",3,3,"ppr",18,4,0,1,2,0,0,0,1,7,7,"25.9%"
"19","Dallas Cowboys","DST","DAL","2016",3,3,"ppr",19,1,0,2,2,0,0,0,1,6,6,"90.0%"
"20","New York Jets","DST","NYJ","2016",3,3,"ppr",20,2,0,0,1,0,0,0,1,6,6,"21.1%"
"21","Green Bay Packers","DST","GB","2016",3,3,"ppr",21,3,1,0,0,0,0,0,1,5,5,"80.7%"
"22","Cincinnati Bengals","DST","CIN","2016",3,3,"ppr",22,2,0,1,1,0,0,0,1,4,4,"31.6%"
"23","Tennessee Titans","DST","TEN","2016",3,3,"ppr",23,1,1,0,0,0,0,0,1,4,4,"26.3%"
"24","New York Giants","DST","NYG","2016",3,3,"ppr",24,2,0,1,2,0,0,0,1,3,3,"6.2%"
"25","Seattle Seahawks","DST","SEA","2016",3,3,"ppr",25,0,1,0,1,0,0,0,1,3,3,"20.5%"
"26","San Francisco 49ers","DST","SF","2016",3,3,"ppr",26,2,1,1,1,0,0,0,1,2,2,"95.5%"
"27","Carolina Panthers","DST","CAR","2016",3,3,"ppr",27,2,0,0,0,0,0,0,1,2,2,"14.1%"
"28","Houston Texans","DST","HOU","2016",3,3,"ppr",28,1,0,0,0,0,0,0,1,1,1,"0.8%"
"29","Detroit Lions","DST","DET","2016",3,3,"ppr",29,2,0,0,0,0,0,0,1,1,1,"2.5%"
"30","Chicago Bears","DST","CHI","2016",3,3,"ppr",30,0,0,1,1,0,0,0,1,1,1,"2.2%"
"31","Pittsburgh Steelers","DST","PIT","2016",3,3,"ppr",31,0,0,0,0,0,0,0,1,-1,-1,"53.2%"
"32","New Orleans Saints","DST","NO","2016",3,3,"ppr",32,2,0,0,0,0,0,0,1,-2,-2,"65.3%"
