"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Matt Prater","K","ARI","2016",13,13,"ppr",1,5,5,100,52,0,3,1,0,1,1,1,1,18,18,"14.9%"
"2","Stephen Gostkowski","K","FA","2016",13,13,"ppr",2,4,4,100,48,0,1,0,3,0,2,2,1,17,17,"0.0%"
"3","Stephen Hauschka","K","FA","2016",13,13,"ppr",3,4,4,100,37,0,2,2,0,0,4,4,1,16,16,"0.0%"
"4","Sebastian Janikowski","K","FA","2016",13,13,"ppr",4,3,3,100,47,0,0,0,3,0,3,3,1,15,15,"20.0%"
"5","Dustin Hopkins","K","LAC","2016",13,13,"ppr",5,3,3,100,53,0,1,0,1,1,2,2,1,14,14,"2.7%"
"6","Mike Nugent","K","FA","2016",13,13,"ppr",6,4,4,100,38,0,1,3,0,0,2,3,1,14,14,"1.0%"
"7","Adam Vinatieri","K","FA","2016",13,13,"ppr",7,2,2,100,53,0,0,1,0,1,5,5,1,13,13,"0.2%"
"8","Matt Bryant","K","FA","2016",13,13,"ppr",8,3,3,100,59,0,2,0,0,1,1,1,1,12,12,"1.1%"
"9","Randy Bullock","K","TEN","2016",13,13,"ppr",9,3,3,100,44,0,0,2,1,0,1,1,1,11,11,"1.5%"
"10","Justin Tucker","K","BAL","2016",13,13,"ppr",10,1,1,100,55,0,0,0,0,1,5,5,1,10,10,"99.0%"
"11","Kai Forbath","K","LAR","2016",13,13,"ppr",11,3,3,100,48,0,0,2,1,0,0,0,1,10,10,"3.0%"
"12","Brandon McManus","K","DEN","2016",13,13,"ppr",12,2,2,100,41,0,0,1,1,0,2,2,1,9,9,"36.0%"
"13","Roberto Aguayo","K","FA","2016",13,13,"ppr",13,2,3,66.7,35,0,1,1,0,0,2,2,1,8,8,"0.1%"
"14","Wil Lutz","K","NO","2016",13,13,"ppr",14,2,2,100,40,0,0,1,1,0,1,1,1,8,8,"8.0%"
"15","Connor Barth","K","FA","2016",13,13,"ppr",15,1,1,100,45,0,0,0,1,0,3,3,1,7,7,"0.0%"
"16","Chandler Catanzaro","K","FA","2016",13,13,"ppr",16,1,2,50,28,0,1,0,0,0,4,4,1,7,7,"0.0%"
"17","Dan Carpenter","K","FA","2016",13,13,"ppr",17,1,1,100,27,0,1,0,0,0,3,3,1,6,6,"0.2%"
"18","Phil Dawson","K","FA","2016",13,13,"ppr",18,2,2,100,31,0,1,1,0,0,0,0,1,6,6,"0.1%"
"19","Dan Bailey","K","FA","2016",13,13,"ppr",19,1,1,100,39,0,0,1,0,0,2,2,1,5,5,"0.0%"
"20","Greg Zuerlein","K","NYJ","2016",13,13,"ppr",20,1,1,100,44,0,0,0,1,0,1,1,1,5,5,"15.9%"
"21","Jason Myers","K","SEA","2016",13,13,"ppr",21,1,1,100,47,0,0,0,1,0,1,1,1,5,5,"55.6%"
"22","Nick Folk","K","NE","2016",13,13,"ppr",22,1,1,100,38,0,0,1,0,0,1,1,1,4,4,"75.5%"
"23","Mason Crosby","K","GB","2016",13,13,"ppr",23,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"3.2%"
"24","Josh Lambo","K","FA","2016",13,13,"ppr",24,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"25","Cairo Santos","K","CHI","2016",13,13,"ppr",25,0,0,0,0,0,0,0,0,0,3,4,1,3,3,"13.3%"
"26","Caleb Sturgis","K","FA","2016",13,13,"ppr",26,0,1,0,0,0,0,0,0,0,2,2,1,2,2,"0.0%"
"27","Robbie Gould","K","SF","2016",13,13,"ppr",27,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"42.9%"
"28","Nick Novak","K","FA","2016",13,13,"ppr",28,0,0,0,0,0,0,0,0,0,1,2,1,1,1,"0.1%"
"29","Graham Gano","K","NYG","2016",13,13,"ppr",29,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"61.0%"
"30","Michael Palardy","K","NE","2016",13,13,"ppr",30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"31","Andrew Franks","K","FA","2016",13,13,"ppr",31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
