"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Mitch Trubisky","QB","PIT","2018",10,10,"ppr","1","23","30","76.7","355","11.8","3","0","1","3","18","1","0","1","36.0","36.0","0.8%"
"2","Ben Roethlisberger","QB","FA","2018",10,10,"ppr","2","22","25","88.0","328","13.1","5","0","1","3","27","0","0","1","35.8","35.8","13.6%"
"3","Drew Brees","QB","FA","2018",10,10,"ppr","3","22","25","88.0","265","10.6","3","0","0","2","3","1","0","1","28.9","28.9","35.7%"
"4","Russell Wilson","QB","DEN","2018",10,10,"ppr","4","17","26","65.4","176","6.8","3","0","4","9","92","0","1","1","26.2","26.2","43.7%"
"5","Baker Mayfield","QB","LAR","2018",10,10,"ppr","5","17","20","85.0","216","10.8","3","0","0","6","20","0","0","1","22.6","22.6","6.6%"
"6","Marcus Mariota","QB","ATL","2018",10,10,"ppr","6","16","24","66.7","228","9.5","2","0","2","2","21","0","0","1","22.3","22.3","19.4%"
"7","Dak Prescott","QB","DAL","2018",10,10,"ppr","7","26","36","72.2","270","7.5","1","0","4","6","9","1","0","1","21.7","21.7","93.5%"
"8","Blake Bortles","QB","FA","2018",10,10,"ppr","8","26","38","68.4","320","8.4","2","0","0","2","8","0","0","1","21.6","21.6","0.0%"
"9","Andrew Luck","QB","FA","2018",10,10,"ppr","9","21","29","72.4","285","9.8","3","1","0","5","-2","0","0","1","21.2","21.2","2.2%"
"10","Carson Wentz","QB","WAS","2018",10,10,"ppr","10","32","44","72.7","360","8.2","2","1","2","2","7","0","0","1","21.1","21.1","6.5%"
"11","Jared Goff","QB","DET","2018",10,10,"ppr","11","28","39","71.8","318","8.2","2","0","2","3","3","0","0","1","21.0","21.0","60.4%"
"12","Matt Ryan","QB","IND","2018",10,10,"ppr","12","38","52","73.1","330","6.3","2","0","2","3","13","0","1","1","20.5","20.5","10.6%"
"13","Patrick Mahomes II","QB","KC","2018",10,10,"ppr","13","21","28","75.0","249","8.9","2","0","5","4","21","0","0","1","20.1","20.1","100.0%"
"14","Eli Manning","QB","FA","2018",10,10,"ppr","14","19","31","61.3","188","6.1","3","0","1","0","0","0","0","1","19.5","19.5","2.3%"
"15","Aaron Rodgers","QB","GB","2018",10,10,"ppr","15","19","28","67.9","199","7.1","2","0","2","6","21","0","0","1","18.1","18.1","75.1%"
"16","Matt Barkley","QB","BUF","2018",10,10,"ppr","16","15","25","60.0","232","9.3","2","0","1","3","-2","0","0","1","17.1","17.1","0.0%"
"17","Matthew Stafford","QB","LAR","2018",10,10,"ppr","17","25","42","59.5","274","6.5","2","2","6","2","9","0","0","1","15.9","15.9","29.7%"
"18","Philip Rivers","QB","FA","2018",10,10,"ppr","18","18","26","69.2","223","8.6","2","1","1","1","1","0","0","1","15.0","15.0","20.6%"
"19","Cam Newton","QB","FA","2018",10,10,"ppr","19","23","29","79.3","193","6.7","2","1","5","2","10","0","0","1","14.7","14.7","9.1%"
"20","Ryan Fitzpatrick","QB","FA","2018",10,10,"ppr","20","29","41","70.7","406","9.9","0","2","2","8","35","0","1","1","13.7","13.7","0.0%"
"21","Alex Smith","QB","FA","2018",10,10,"ppr","21","19","27","70.4","178","6.6","1","0","3","2","16","0","0","1","12.7","12.7","5.0%"
"22","Tom Brady","QB","TB","2018",10,10,"ppr","22","21","41","51.2","254","6.2","0","0","3","1","0","0","0","1","11.8","11.8","86.0%"
"23","Jeff Driskel","QB","HOU","2018",10,10,"ppr","23","2","3","66.7","45","15.0","0","0","0","2","35","1","0","1","11.3","11.3","11.6%"
"24","Nick Mullens","QB","MIN","2018",10,10,"ppr","24","27","39","69.2","250","6.4","1","2","0","2","1","0","0","1","10.1","10.1","0.0%"
"25","Josh Rosen","QB","FA","2018",10,10,"ppr","25","22","39","56.4","208","5.3","1","2","5","1","-1","0","0","1","8.2","8.2","0.0%"
"26","Derek Carr","QB","LV","2018",10,10,"ppr","26","24","37","64.9","243","6.6","0","0","4","2","2","0","1","1","7.9","7.9","64.3%"
"27","Andy Dalton","QB","NO","2018",10,10,"ppr","27","12","20","60.0","153","7.7","1","2","4","1","8","0","0","1","6.9","6.9","12.2%"
"28","Brock Osweiler","QB","FA","2018",10,10,"ppr","28","23","37","62.2","213","5.8","0","1","6","1","0","0","1","1","4.5","4.5","0.0%"
"29","Taysom Hill","QB","NO","2018",10,10,"ppr","29","0","1","0.0","0","0.0","0","0","0","4","24","0","0","1","2.4","2.4","45.3%"
"30","Josh McCown","QB","FA","2018",10,10,"ppr","30","17","34","50.0","135","4.0","0","2","3","1","4","0","0","1","1.8","1.8","0.0%"
"31","Brian Hoyer","QB","NE","2018",10,10,"ppr","31","1","1","100.0","7","7.0","0","0","0","1","2","0","0","1","0.5","0.5","0.1%"
"32","Taylor Heinicke","QB","WAS","2018",10,10,"ppr","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","14.0%"
"33","Joshua Dobbs","QB","DET","2018",10,10,"ppr","33","1","2","50.0","-3","-1.5","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
"34","Teddy Bridgewater","QB","MIA","2018",10,10,"ppr","34","0","1","0.0","0","0.0","0","0","0","3","-3","0","0","1","-0.3","-0.3","0.6%"
